run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.69,1.95,,
2,1.69,1.8,,
3,1.68,1.44,1.69,1.73
4,1.69,1.45,1.69,1.56
5,1.69,1.43,1.69,1.44
6,1.7,1.44,1.69,1.44
7,1.69,1.9,1.69,1.59
8,1.69,1.47,1.69,1.6
9,1.68,1.96,1.69,1.78
10,1.69,1.95,1.69,1.79
11,1.69,1.45,1.69,1.79
12,1.68,1.44,1.69,1.61
13,1.7,1.96,1.69,1.62
14,1.7,1.51,1.69,1.64
15,1.69,1.96,1.7,1.81
16,1.69,1.44,1.69,1.64
17,1.69,1.44,1.69,1.61
18,1.69,1.74,1.69,1.54
19,1.69,1.47,1.69,1.55
20,1.68,1.86,1.69,1.69
21,1.7,1.93,1.69,1.75
22,1.68,1.92,1.69,1.9
23,1.69,1.87,1.69,1.91
24,1.67,1.46,1.68,1.75
25,1.69,1.44,1.68,1.59
26,1.7,1.96,1.69,1.62
27,1.69,1.44,1.69,1.61
28,1.68,1.45,1.69,1.62
29,1.69,1.95,1.69,1.61
30,1.69,1.81,1.69,1.74
31,1.7,1.94,1.69,1.9
32,1.7,1.5,1.7,1.75
33,1.69,1.9,1.7,1.78
34,1.69,1.92,1.69,1.77
35,1.68,1.44,1.69,1.75
36,1.68,1.46,1.68,1.61
37,1.69,1.45,1.68,1.45
38,1.69,1.46,1.69,1.46
39,1.69,1.95,1.69,1.62
40,1.69,1.45,1.69,1.62
41,1.68,1.9,1.69,1.77
42,1.69,1.87,1.69,1.74
43,1.7,1.44,1.69,1.74
44,1.71,1.95,1.7,1.75
45,1.69,1.95,1.7,1.78
46,1.69,1.94,1.7,1.95
47,1.68,1.44,1.69,1.78
48,1.69,1.89,1.69,1.76
49,1.69,1.95,1.69,1.76
50,1.68,1.46,1.69,1.77
