run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.13,1.27,,
2,1.13,1.07,,
3,1.14,1.02,1.13,1.12
4,1.13,1.17,1.13,1.09
5,1.13,1.04,1.13,1.08
6,1.14,1.27,1.13,1.16
7,1.12,1.15,1.13,1.15
8,1.13,1.26,1.13,1.23
9,1.13,1.26,1.13,1.22
10,1.15,0.98,1.14,1.17
11,1.14,1.27,1.14,1.17
12,1.14,1.04,1.14,1.1
13,1.12,1.27,1.13,1.19
14,1.13,1.04,1.13,1.12
15,1.13,1.06,1.13,1.12
16,1.12,1.27,1.13,1.12
17,1.13,1.17,1.13,1.17
18,1.14,1.03,1.13,1.16
19,1.14,1.05,1.14,1.08
20,1.14,1.15,1.14,1.08
21,1.12,1.14,1.13,1.11
22,1.12,1.27,1.13,1.19
23,1.13,1.04,1.12,1.15
24,1.12,1.04,1.12,1.12
25,1.13,1.27,1.13,1.12
26,1.12,1.19,1.12,1.17
27,1.14,1.12,1.13,1.19
28,1.14,1.26,1.13,1.19
29,1.12,1.27,1.13,1.22
30,1.13,1.27,1.13,1.27
31,1.13,1.24,1.13,1.26
32,1.14,1.26,1.13,1.26
33,1.14,1.01,1.14,1.17
34,1.14,1.22,1.14,1.16
35,1.14,1.09,1.14,1.11
36,1.12,1.22,1.13,1.18
37,1.13,1.12,1.13,1.14
38,1.13,1.2,1.13,1.18
39,1.13,0.98,1.13,1.1
40,1.13,0.99,1.13,1.06
41,1.14,1.26,1.13,1.08
42,1.14,1.11,1.14,1.12
43,1.12,1.02,1.13,1.13
44,1.13,1.14,1.13,1.09
45,1.13,1.26,1.13,1.14
46,1.14,1.12,1.13,1.17
47,1.12,1.12,1.13,1.17
48,1.13,1.03,1.13,1.09
49,1.13,1.26,1.13,1.14
50,1.14,1.14,1.13,1.14
