run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.69,1.42,,
2,1.68,1.74,,
3,1.66,1.61,1.68,1.59
4,1.69,1.51,1.68,1.62
5,1.69,1.63,1.68,1.58
6,1.68,1.68,1.69,1.61
7,1.68,1.72,1.68,1.68
8,1.68,1.95,1.68,1.78
9,1.67,1.71,1.68,1.79
10,1.62,1.62,1.66,1.76
11,1.68,1.9,1.66,1.74
12,1.67,1.68,1.66,1.73
13,1.64,1.56,1.66,1.71
14,1.69,1.72,1.67,1.65
15,1.68,1.91,1.67,1.73
16,1.69,1.57,1.69,1.73
17,1.69,1.42,1.69,1.63
18,1.67,1.64,1.68,1.54
19,1.68,1.85,1.68,1.64
20,1.63,1.41,1.66,1.63
21,1.67,1.41,1.66,1.56
22,1.69,1.41,1.66,1.41
23,1.65,1.5,1.67,1.44
24,1.69,1.99,1.68,1.63
25,1.69,1.63,1.68,1.71
26,1.69,1.56,1.69,1.73
27,1.69,1.5,1.69,1.56
28,1.66,1.66,1.68,1.57
29,1.67,1.8,1.67,1.65
30,1.69,1.41,1.67,1.62
31,1.69,1.7,1.68,1.64
32,1.69,1.44,1.69,1.52
33,1.67,1.44,1.68,1.53
34,1.63,1.41,1.66,1.43
35,1.68,1.59,1.66,1.48
36,1.65,1.66,1.65,1.55
37,1.69,1.77,1.67,1.67
38,1.63,1.41,1.66,1.61
39,1.61,1.41,1.64,1.53
40,1.63,1.41,1.62,1.41
41,1.69,1.41,1.64,1.41
42,1.61,1.41,1.64,1.41
43,1.66,1.66,1.65,1.49
44,1.65,1.41,1.64,1.49
45,1.63,1.45,1.65,1.51
46,1.65,1.41,1.64,1.42
47,1.69,1.71,1.66,1.52
48,1.69,1.62,1.68,1.58
49,1.69,1.72,1.69,1.68
50,1.69,1.63,1.69,1.66
