run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.68,1.67,,
2,1.7,1.69,,
3,1.69,1.69,1.69,1.68
4,1.7,1.69,1.7,1.69
5,1.69,1.71,1.69,1.7
6,1.7,1.68,1.7,1.69
7,1.68,1.71,1.69,1.7
8,1.69,1.72,1.69,1.7
9,1.7,1.7,1.69,1.71
10,1.69,1.68,1.69,1.7
11,1.72,1.67,1.7,1.68
12,1.68,1.69,1.7,1.68
13,1.71,1.69,1.7,1.68
14,1.68,1.7,1.69,1.69
15,1.69,1.69,1.69,1.69
16,1.69,1.73,1.69,1.71
17,1.67,1.7,1.68,1.71
18,1.7,1.67,1.69,1.7
19,1.69,1.68,1.69,1.68
20,1.7,1.69,1.7,1.68
21,1.68,1.7,1.69,1.69
22,1.69,1.68,1.69,1.69
23,1.69,1.67,1.69,1.68
24,1.69,1.7,1.69,1.68
25,1.7,1.69,1.69,1.69
26,1.68,1.69,1.69,1.69
27,1.72,1.68,1.7,1.69
28,1.72,1.69,1.71,1.69
29,1.7,1.69,1.71,1.69
30,1.68,1.71,1.7,1.7
31,1.69,1.68,1.69,1.69
32,1.68,1.71,1.68,1.7
33,1.71,1.66,1.69,1.68
34,1.7,1.7,1.7,1.69
35,1.68,1.69,1.7,1.68
36,1.68,1.69,1.69,1.69
37,1.7,1.7,1.69,1.69
38,1.68,1.72,1.69,1.7
39,1.69,1.68,1.69,1.7
40,1.71,1.68,1.69,1.69
41,1.68,1.68,1.69,1.68
42,1.7,1.7,1.7,1.69
43,1.7,1.72,1.69,1.7
44,1.69,1.69,1.7,1.7
45,1.69,1.68,1.69,1.7
46,1.69,1.7,1.69,1.69
47,1.71,1.7,1.7,1.69
48,1.69,1.7,1.7,1.7
49,1.68,1.7,1.69,1.7
50,1.7,1.68,1.69,1.69
