run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.44,0.48,,
2,0.44,0.47,,
3,0.44,0.48,0.44,0.48
4,0.44,0.45,0.44,0.47
5,0.44,0.5,0.44,0.48
6,0.44,0.5,0.44,0.48
7,0.43,0.42,0.44,0.47
8,0.43,0.44,0.43,0.45
9,0.44,0.43,0.43,0.43
10,0.44,0.51,0.44,0.46
11,0.44,0.46,0.44,0.47
12,0.44,0.43,0.44,0.47
13,0.44,0.48,0.44,0.46
14,0.44,0.43,0.44,0.45
15,0.44,0.51,0.44,0.47
16,0.44,0.42,0.44,0.45
17,0.44,0.45,0.44,0.46
18,0.44,0.42,0.44,0.43
19,0.44,0.48,0.44,0.45
20,0.43,0.43,0.44,0.44
21,0.44,0.49,0.44,0.47
22,0.44,0.42,0.44,0.45
23,0.44,0.43,0.44,0.45
24,0.44,0.47,0.44,0.44
25,0.44,0.44,0.44,0.45
26,0.44,0.43,0.44,0.45
27,0.44,0.43,0.44,0.43
28,0.43,0.43,0.44,0.43
29,0.44,0.48,0.44,0.45
30,0.44,0.49,0.44,0.47
31,0.44,0.48,0.44,0.48
32,0.44,0.42,0.44,0.46
33,0.43,0.42,0.44,0.44
34,0.44,0.47,0.44,0.44
35,0.44,0.48,0.44,0.46
36,0.44,0.51,0.44,0.49
37,0.44,0.51,0.44,0.5
38,0.44,0.5,0.44,0.51
39,0.44,0.47,0.44,0.49
40,0.44,0.51,0.44,0.49
41,0.44,0.46,0.44,0.48
42,0.44,0.44,0.44,0.47
43,0.44,0.48,0.44,0.46
44,0.44,0.44,0.44,0.45
45,0.44,0.43,0.44,0.45
46,0.44,0.44,0.44,0.44
47,0.44,0.49,0.44,0.45
48,0.44,0.44,0.44,0.46
49,0.44,0.42,0.44,0.45
50,0.44,0.5,0.44,0.45
