t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.14,1.14,1.19,1.19,0.6,0.57,0.77,0.53
1,1.18,1.16,1.2,1.19,0.6,0.59,0.81,0.68
2,1.19,1.17,1.2,1.19,0.6,0.59,0.8,0.74
3,1.15,1.16,1.2,1.2,0.6,0.57,0.82,0.58
4,1.15,1.16,1.14,1.18,0.57,0.58,0.56,0.62
5,1.11,1.15,1.15,1.18,0.58,0.55,0.63,0.41
6,1.13,1.15,1.15,1.18,0.58,0.56,0.62,0.51
7,1.07,1.14,1.12,1.17,0.56,0.53,0.49,0.28
8,1.07,1.13,1.14,1.17,0.57,0.53,0.59,0.26
9,1.09,1.13,1.12,1.16,0.56,0.54,0.49,0.33
10,1.09,1.12,1.12,1.16,0.56,0.54,0.49,0.33
11,1.11,1.12,1.15,1.16,0.58,0.55,0.63,0.41
12,1.11,1.12,1.11,1.15,0.55,0.55,0.43,0.43
13,1.16,1.12,1.09,1.15,0.54,0.59,0.29,0.68
14,1.15,1.13,1.04,1.14,0.51,0.58,0.1,0.63
15,1.19,1.13,1.04,1.13,0.51,0.6,0.06,0.77
16,1.23,1.14,1.11,1.13,0.54,0.62,0.32,0.98
17,1.23,1.14,1.06,1.13,0.51,0.62,0.1,0.97
18,1.19,1.14,1.05,1.13,0.51,0.6,0.11,0.77
19,1.21,1.15,1.07,1.12,0.52,0.61,0.19,0.88
20,1.18,1.15,1.07,1.12,0.53,0.59,0.23,0.73
21,1.24,1.15,1.14,1.12,0.56,0.63,0.47,1.03
22,1.18,1.15,1.22,1.13,0.61,0.58,0.91,0.66
23,1.11,1.15,1.21,1.13,0.61,0.54,0.88,0.35
24,1.11,1.15,1.22,1.13,0.62,0.54,0.93,0.33
25,1.13,1.15,1.16,1.13,0.58,0.56,0.67,0.5
26,1.1,1.15,1.2,1.14,0.6,0.54,0.83,0.31
27,1.05,1.14,1.22,1.14,0.61,0.51,0.92,0.06
28,1.06,1.14,1.25,1.14,0.63,0.51,1.06,0.06
29,1.03,1.14,1.27,1.15,0.64,0.48,1.09,-0.13
30,1.04,1.13,1.2,1.15,0.6,0.5,0.82,0.04
31,1.06,1.13,1.18,1.15,0.59,0.52,0.73,0.17
32,1.12,1.13,1.18,1.15,0.59,0.55,0.73,0.44
33,1.13,1.13,1.13,1.15,0.57,0.57,0.52,0.52
34,1.15,1.13,1.12,1.15,0.56,0.58,0.46,0.63
35,1.15,1.13,1.13,1.15,0.56,0.58,0.51,0.62
36,1.09,1.13,1.09,1.15,0.54,0.54,0.34,0.34
37,1.11,1.13,1.07,1.15,0.54,0.56,0.28,0.44
38,1.09,1.13,1.1,1.14,0.55,0.54,0.39,0.34
39,1.07,1.13,1.09,1.14,0.54,0.54,0.35,0.29
40,1.13,1.13,1.09,1.14,0.54,0.57,0.32,0.54
41,1.15,1.13,1.11,1.14,0.55,0.58,0.41,0.63
42,1.19,1.13,1.22,1.14,0.61,0.59,0.91,0.72
43,1.16,1.13,1.2,1.14,0.6,0.58,0.81,0.63
44,1.09,1.13,1.19,1.14,0.6,0.53,0.78,0.27
45,1.07,1.13,1.21,1.15,0.61,0.52,0.88,0.19
46,1.09,1.13,1.15,1.15,0.58,0.54,0.64,0.3
47,1.13,1.13,1.13,1.15,0.57,0.57,0.52,0.52
48,1.15,1.13,1.16,1.15,0.58,0.58,0.66,0.6
49,1.13,1.13,1.14,1.15,0.57,0.56,0.57,0.52
50,1.11,1.13,1.07,1.14,0.54,0.56,0.28,0.44
51,1.12,1.13,1.06,1.14,0.53,0.56,0.23,0.49
52,1.18,1.13,1.07,1.14,0.53,0.59,0.23,0.73
53,1.15,1.13,1.09,1.14,0.54,0.58,0.3,0.64
54,1.18,1.13,1.06,1.14,0.52,0.59,0.17,0.73
55,1.2,1.13,1.04,1.14,0.5,0.6,0.04,0.82
56,1.24,1.13,1.05,1.14,0.5,0.63,0.02,1.01
57,1.28,1.14,1.07,1.13,0.51,0.65,0.08,1.17
58,1.29,1.14,1.1,1.13,0.52,0.65,0.17,1.22
59,1.25,1.14,1.1,1.13,0.53,0.63,0.23,1.08
