t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.67,1.67,1.77,1.77,0.35,0.27,1.07,0.37
1,1.69,1.68,1.75,1.76,0.33,0.28,0.96,0.53
2,1.69,1.68,1.77,1.76,0.34,0.28,1.04,0.47
3,1.67,1.68,1.77,1.76,0.35,0.27,1.07,0.37
4,1.67,1.68,1.67,1.75,0.3,0.3,0.63,0.63
5,1.75,1.69,1.67,1.73,0.27,0.34,0.43,0.99
6,1.69,1.69,1.51,1.7,0.2,0.31,-0.16,0.78
7,1.65,1.68,1.53,1.68,0.23,0.3,0.02,0.66
8,1.63,1.68,1.59,1.67,0.26,0.29,0.34,0.57
9,1.63,1.67,1.59,1.66,0.26,0.29,0.34,0.57
10,1.61,1.67,1.63,1.66,0.29,0.27,0.54,0.43
11,1.59,1.66,1.63,1.66,0.29,0.26,0.57,0.34
12,1.65,1.66,1.53,1.65,0.23,0.3,0.02,0.66
13,1.65,1.66,1.55,1.64,0.24,0.3,0.12,0.66
14,1.73,1.66,1.67,1.64,0.28,0.33,0.49,0.9
15,1.81,1.67,1.57,1.64,0.2,0.36,-0.23,1.24
16,1.75,1.68,1.59,1.63,0.23,0.34,0.05,1.04
17,1.85,1.69,1.67,1.63,0.23,0.38,0.1,1.39
18,1.81,1.69,1.65,1.64,0.24,0.37,0.15,1.26
19,1.91,1.7,1.69,1.64,0.22,0.41,-0.02,1.6
20,1.83,1.71,1.67,1.64,0.24,0.37,0.17,1.32
21,1.77,1.71,1.67,1.64,0.27,0.35,0.37,1.07
22,1.65,1.71,1.63,1.64,0.28,0.29,0.48,0.61
23,1.57,1.7,1.55,1.64,0.25,0.26,0.24,0.34
24,1.61,1.7,1.61,1.64,0.28,0.28,0.46,0.46
25,1.69,1.7,1.63,1.64,0.27,0.31,0.4,0.78
26,1.63,1.7,1.63,1.63,0.28,0.28,0.52,0.52
27,1.57,1.69,1.55,1.63,0.25,0.26,0.24,0.34
28,1.65,1.69,1.67,1.63,0.3,0.28,0.67,0.54
29,1.51,1.68,1.57,1.63,0.26,0.23,0.35,0.07
30,1.47,1.68,1.67,1.63,0.3,0.19,0.66,-0.29
31,1.41,1.67,1.71,1.63,0.29,0.15,0.6,-0.63
32,1.45,1.66,1.67,1.64,0.29,0.18,0.62,-0.37
33,1.57,1.66,1.61,1.63,0.28,0.25,0.5,0.28
34,1.59,1.66,1.69,1.64,0.32,0.25,0.81,0.21
35,1.59,1.66,1.71,1.64,0.33,0.24,0.89,0.16
36,1.63,1.65,1.65,1.64,0.29,0.28,0.61,0.48
37,1.61,1.65,1.57,1.64,0.25,0.28,0.28,0.5
38,1.71,1.66,1.61,1.64,0.25,0.32,0.26,0.88
39,1.77,1.66,1.63,1.64,0.24,0.35,0.18,1.11
40,1.85,1.66,1.67,1.64,0.23,0.38,0.1,1.39
41,1.95,1.67,1.63,1.64,0.17,0.42,-0.43,1.71
42,1.87,1.67,1.61,1.64,0.2,0.39,-0.24,1.46
43,1.89,1.68,1.69,1.64,0.23,0.4,0.05,1.52
44,1.83,1.68,1.81,1.64,0.32,0.34,0.85,1.01
45,1.91,1.69,1.83,1.64,0.3,0.37,0.63,1.3
46,1.91,1.69,1.77,1.65,0.26,0.39,0.35,1.47
47,1.87,1.7,1.71,1.65,0.25,0.39,0.22,1.43
48,1.79,1.7,1.59,1.65,0.21,0.36,-0.07,1.19
49,1.79,1.7,1.59,1.65,0.21,0.36,-0.07,1.19
50,1.81,1.7,1.77,1.65,0.31,0.34,0.73,1.04
51,1.75,1.7,1.69,1.65,0.28,0.33,0.53,0.96
52,1.77,1.7,1.79,1.65,0.33,0.31,0.95,0.79
53,1.83,1.71,1.79,1.65,0.31,0.35,0.76,1.08
54,1.75,1.71,1.81,1.66,0.35,0.3,1.1,0.63
55,1.77,1.71,1.77,1.66,0.32,0.32,0.86,0.86
56,1.79,1.71,1.83,1.66,0.35,0.31,1.08,0.76
57,1.83,1.71,1.79,1.66,0.31,0.35,0.76,1.08
58,1.77,1.71,1.73,1.67,0.3,0.33,0.66,0.96
59,1.79,1.71,1.69,1.67,0.27,0.35,0.41,1.13
60,1.85,1.72,1.67,1.67,0.23,0.38,0.1,1.39
61,1.83,1.72,1.71,1.67,0.27,0.37,0.37,1.27
62,1.81,1.72,1.73,1.67,0.28,0.35,0.53,1.14
63,1.77,1.72,1.79,1.67,0.33,0.31,0.95,0.79
64,1.81,1.72,1.65,1.67,0.24,0.37,0.15,1.26
65,1.81,1.72,1.51,1.67,0.17,0.35,-0.49,1.13
66,1.85,1.73,1.61,1.67,0.2,0.38,-0.18,1.4
67,1.83,1.73,1.65,1.67,0.23,0.38,0.08,1.33
68,1.77,1.73,1.65,1.67,0.25,0.35,0.28,1.1
69,1.77,1.73,1.73,1.67,0.3,0.33,0.66,0.96
70,1.71,1.73,1.79,1.67,0.35,0.28,1.1,0.5
71,1.71,1.73,1.81,1.67,0.36,0.27,1.18,0.44
72,1.65,1.73,1.81,1.67,0.37,0.24,1.26,0.15
73,1.65,1.73,1.79,1.67,0.36,0.25,1.18,0.21
74,1.61,1.72,1.87,1.68,0.39,0.2,1.46,-0.24
75,1.65,1.72,1.97,1.68,0.43,0.18,1.78,-0.42
76,1.61,1.72,1.97,1.68,0.42,0.16,1.74,-0.58
77,1.53,1.72,1.99,1.69,0.4,0.12,1.58,-0.92
78,1.47,1.72,1.99,1.69,0.38,0.1,1.34,-1.1
79,1.49,1.71,1.99,1.7,0.39,0.1,1.42,-1.04
80,1.47,1.71,1.91,1.7,0.36,0.12,1.22,-0.91
81,1.53,1.71,1.87,1.7,0.38,0.16,1.33,-0.58
82,1.77,1.71,1.79,1.7,0.33,0.31,0.95,0.79
83,1.75,1.71,1.81,1.7,0.35,0.3,1.1,0.63
84,1.83,1.71,1.73,1.7,0.28,0.36,0.46,1.23
85,1.77,1.71,1.71,1.7,0.29,0.34,0.57,1.01
86,1.87,1.71,1.69,1.7,0.24,0.39,0.13,1.45
87,1.89,1.71,1.65,1.7,0.21,0.4,-0.13,1.54
88,1.83,1.72,1.71,1.7,0.27,0.37,0.37,1.27
89,1.91,1.72,1.63,1.7,0.19,0.41,-0.29,1.6
90,1.95,1.72,1.63,1.7,0.17,0.42,-0.43,1.71
91,1.99,1.72,1.63,1.7,0.16,0.43,-0.56,1.81
92,1.99,1.73,1.63,1.7,0.16,0.43,-0.56,1.81
93,1.99,1.73,1.57,1.7,0.13,0.42,-0.78,1.7
