t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.44,0.44,0.46,0.46,0.2,0.2,0.07,-0.0
1,0.43,0.44,0.45,0.46,0.2,0.2,0.04,0.0
2,0.45,0.44,0.46,0.46,0.2,0.2,0.07,0.02
3,0.49,0.45,0.48,0.46,0.2,0.2,0.04,0.1
4,0.44,0.45,0.48,0.47,0.2,0.19,0.11,-0.02
5,0.43,0.45,0.46,0.47,0.2,0.2,0.07,-0.01
6,0.49,0.45,0.46,0.46,0.2,0.2,0.0,0.12
7,0.51,0.46,0.49,0.47,0.2,0.2,0.02,0.13
8,0.49,0.46,0.48,0.47,0.2,0.2,0.05,0.09
9,0.5,0.47,0.47,0.47,0.2,0.2,0.0,0.13
10,0.5,0.47,0.47,0.47,0.2,0.2,0.0,0.13
11,0.42,0.47,0.46,0.47,0.2,0.19,0.05,-0.04
12,0.42,0.46,0.46,0.47,0.2,0.19,0.06,-0.04
13,0.48,0.46,0.45,0.47,0.2,0.2,0.01,0.1
14,0.49,0.46,0.44,0.46,0.19,0.2,-0.04,0.13
15,0.46,0.46,0.43,0.46,0.2,0.2,-0.01,0.06
16,0.46,0.46,0.44,0.46,0.2,0.2,0.01,0.06
17,0.44,0.46,0.44,0.46,0.2,0.2,0.03,0.02
18,0.5,0.46,0.45,0.46,0.19,0.2,-0.03,0.14
19,0.5,0.47,0.43,0.46,0.19,0.2,-0.09,0.15
20,0.45,0.47,0.42,0.46,0.19,0.2,-0.03,0.04
21,0.5,0.47,0.43,0.46,0.19,0.2,-0.1,0.16
22,0.44,0.47,0.43,0.45,0.2,0.2,0.0,0.03
23,0.46,0.47,0.43,0.45,0.2,0.2,-0.0,0.06
24,0.44,0.46,0.45,0.45,0.2,0.2,0.04,0.02
25,0.51,0.47,0.43,0.45,0.19,0.21,-0.11,0.17
26,0.44,0.47,0.44,0.45,0.2,0.2,0.02,0.02
27,0.48,0.47,0.45,0.45,0.2,0.2,0.0,0.11
28,0.44,0.47,0.47,0.45,0.2,0.2,0.08,-0.0
29,0.47,0.47,0.48,0.45,0.2,0.2,0.08,0.05
30,0.46,0.46,0.5,0.45,0.2,0.19,0.14,-0.02
31,0.42,0.46,0.49,0.46,0.2,0.19,0.14,-0.1
32,0.47,0.46,0.49,0.46,0.2,0.2,0.11,0.02
33,0.47,0.46,0.49,0.46,0.2,0.2,0.09,0.04
