t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.06,1.06,1.15,1.15,0.58,0.52,0.63,0.2
1,1.29,1.18,1.14,1.15,0.55,0.65,0.4,1.23
2,1.14,1.16,1.13,1.14,0.56,0.57,0.52,0.57
3,1.02,1.13,1.1,1.13,0.55,0.51,0.39,0.04
4,1.24,1.15,1.06,1.12,0.51,0.63,0.08,1.02
5,1.1,1.14,1.03,1.1,0.51,0.55,0.09,0.4
6,1.06,1.13,1.06,1.1,0.53,0.53,0.25,0.25
7,1.27,1.15,1.07,1.09,0.51,0.64,0.1,1.12
8,1.25,1.16,1.07,1.09,0.51,0.63,0.12,1.07
9,1.04,1.15,1.1,1.09,0.55,0.52,0.4,0.14
10,1.12,1.14,1.2,1.1,0.6,0.55,0.83,0.42
11,1.02,1.13,1.15,1.11,0.58,0.5,0.62,-0.01
12,1.11,1.13,1.1,1.11,0.55,0.55,0.38,0.44
13,1.21,1.14,1.04,1.1,0.5,0.61,0.02,0.86
14,1.28,1.15,1.01,1.09,0.47,0.64,-0.27,1.11
15,1.29,1.16,0.97,1.09,0.44,0.64,-0.47,1.12
16,1.03,1.15,1.01,1.08,0.5,0.51,0.03,0.12
17,1.1,1.15,1.05,1.08,0.52,0.55,0.19,0.4
18,1.22,1.15,1.04,1.08,0.5,0.61,0.01,0.91
19,1.02,1.14,1.11,1.08,0.55,0.5,0.44,0.04
20,1.18,1.14,1.12,1.08,0.55,0.59,0.44,0.73
21,1.23,1.15,1.13,1.08,0.55,0.62,0.43,0.98
22,0.98,1.14,1.16,1.09,0.58,0.48,0.65,-0.18
23,1.2,1.14,1.18,1.09,0.59,0.6,0.68,0.81
24,1.07,1.14,1.16,1.09,0.59,0.53,0.68,0.24
25,0.97,1.13,1.07,1.09,0.54,0.48,0.29,-0.14
26,1.12,1.13,1.15,1.1,0.58,0.56,0.63,0.46
27,1.24,1.14,1.14,1.1,0.56,0.63,0.47,1.03
28,1.25,1.14,1.18,1.1,0.58,0.63,0.62,1.07
29,1.12,1.14,1.11,1.1,0.55,0.56,0.43,0.48
30,1.0,1.14,1.15,1.1,0.58,0.49,0.61,-0.11
31,1.05,1.13,1.12,1.1,0.56,0.52,0.49,0.18
32,1.24,1.14,1.16,1.1,0.57,0.63,0.58,1.02
33,0.97,1.13,1.15,1.11,0.57,0.47,0.59,-0.21
34,1.0,1.13,1.13,1.11,0.57,0.49,0.52,-0.09
35,1.16,1.13,1.15,1.11,0.58,0.58,0.6,0.66
36,1.22,1.13,1.14,1.11,0.56,0.62,0.5,0.93
37,1.07,1.13,1.11,1.11,0.56,0.54,0.44,0.28
38,1.24,1.13,1.15,1.11,0.57,0.63,0.53,1.03
39,0.96,1.13,1.16,1.11,0.58,0.46,0.63,-0.28
40,1.13,1.13,1.11,1.11,0.55,0.57,0.42,0.53
41,1.13,1.13,1.16,1.11,0.58,0.56,0.67,0.5
42,1.01,1.13,1.1,1.11,0.55,0.5,0.39,-0.01
43,1.09,1.13,1.09,1.11,0.54,0.54,0.34,0.34
44,1.27,1.13,1.07,1.11,0.51,0.64,0.1,1.12
45,1.27,1.13,1.07,1.11,0.51,0.64,0.1,1.12
46,1.28,1.13,1.07,1.11,0.51,0.65,0.08,1.17
47,1.21,1.14,1.04,1.11,0.5,0.61,0.02,0.86
48,1.06,1.13,0.98,1.11,0.49,0.53,-0.08,0.25
49,1.06,1.13,1.03,1.1,0.51,0.53,0.11,0.26
50,1.2,1.13,1.03,1.1,0.5,0.6,-0.01,0.81
51,1.11,1.13,1.01,1.1,0.5,0.55,-0.01,0.44
52,1.0,1.13,1.01,1.1,0.5,0.5,0.03,-0.02
53,1.23,1.13,1.01,1.1,0.48,0.62,-0.18,0.93
54,1.15,1.13,1.02,1.1,0.5,0.58,-0.01,0.62
55,1.06,1.13,1.03,1.09,0.51,0.53,0.11,0.26
56,1.01,1.13,1.05,1.09,0.53,0.5,0.21,0.02
57,1.23,1.13,1.03,1.09,0.49,0.62,-0.07,0.95
58,1.19,1.13,1.02,1.09,0.49,0.59,-0.05,0.76
59,1.04,1.13,1.07,1.09,0.54,0.52,0.3,0.15
60,1.16,1.13,1.07,1.09,0.53,0.59,0.24,0.68
61,1.21,1.13,1.12,1.09,0.55,0.61,0.4,0.88
62,0.96,1.13,1.12,1.09,0.56,0.47,0.45,-0.22
63,1.2,1.13,1.1,1.09,0.54,0.6,0.31,0.83
64,1.04,1.13,1.11,1.09,0.56,0.52,0.44,0.13
65,1.21,1.13,1.16,1.09,0.58,0.61,0.62,0.87
66,1.22,1.13,1.19,1.09,0.59,0.61,0.72,0.91
67,1.13,1.13,1.14,1.1,0.57,0.56,0.57,0.52
68,1.29,1.13,1.15,1.1,0.56,0.65,0.46,1.23
69,1.05,1.13,1.12,1.1,0.56,0.52,0.49,0.18
70,1.12,1.13,1.11,1.1,0.55,0.56,0.43,0.48
71,1.14,1.13,1.12,1.1,0.56,0.57,0.46,0.58
72,1.05,1.13,1.07,1.1,0.54,0.53,0.3,0.2
73,1.07,1.13,1.11,1.1,0.56,0.54,0.44,0.28
74,0.97,1.13,1.1,1.1,0.55,0.48,0.37,-0.15
75,1.29,1.13,1.11,1.1,0.53,0.65,0.23,1.23
76,1.03,1.13,1.1,1.1,0.55,0.51,0.4,0.09
77,1.01,1.13,1.06,1.1,0.53,0.5,0.26,0.02
78,1.24,1.13,1.11,1.1,0.54,0.63,0.3,1.03
79,0.98,1.13,1.04,1.1,0.52,0.49,0.16,-0.07
80,1.16,1.13,1.1,1.1,0.54,0.59,0.34,0.68
81,1.29,1.13,1.03,1.1,0.48,0.65,-0.18,1.18
82,1.0,1.13,1.06,1.09,0.53,0.5,0.25,-0.03
83,1.1,1.13,1.03,1.09,0.51,0.55,0.09,0.4
84,1.02,1.13,1.02,1.09,0.51,0.51,0.07,0.07
85,1.19,1.13,1.05,1.09,0.51,0.6,0.11,0.77
86,1.13,1.13,1.1,1.09,0.55,0.57,0.37,0.54
87,0.97,1.13,1.1,1.09,0.55,0.48,0.37,-0.15
88,1.14,1.13,1.06,1.09,0.53,0.57,0.21,0.59
89,0.98,1.12,1.09,1.09,0.54,0.49,0.34,-0.09
90,1.21,1.13,1.1,1.09,0.54,0.61,0.29,0.88
91,0.97,1.12,1.13,1.09,0.56,0.48,0.51,-0.19
