run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.95,1.82,,
2,1.95,1.96,,
3,1.44,1.95,1.78,1.91
4,1.96,1.94,1.78,1.95
5,1.95,1.96,1.78,1.95
6,1.44,1.47,1.78,1.79
7,1.95,1.91,1.78,1.78
8,1.96,1.44,1.78,1.61
9,1.9,1.94,1.94,1.76
10,1.94,1.94,1.93,1.77
11,1.44,1.95,1.76,1.94
12,1.95,1.95,1.78,1.95
13,1.95,1.44,1.78,1.78
14,1.95,1.86,1.95,1.75
15,1.44,1.43,1.78,1.58
16,1.94,1.94,1.78,1.74
17,1.46,1.44,1.61,1.6
18,1.96,1.96,1.79,1.78
19,1.44,1.96,1.62,1.79
20,1.95,1.96,1.78,1.96
21,1.44,1.94,1.61,1.95
22,1.95,1.45,1.78,1.78
23,1.44,1.45,1.61,1.61
24,1.44,1.96,1.61,1.62
25,1.44,1.95,1.44,1.79
26,1.89,1.92,1.59,1.94
27,1.96,1.89,1.76,1.92
28,1.95,1.91,1.93,1.91
29,1.95,1.44,1.95,1.75
30,1.95,1.95,1.95,1.77
31,1.95,1.94,1.95,1.78
32,1.45,1.96,1.78,1.95
33,1.96,1.45,1.79,1.78
34,1.94,1.45,1.78,1.62
35,1.95,1.94,1.95,1.61
36,1.95,1.45,1.95,1.61
37,1.93,1.9,1.94,1.76
38,1.45,1.95,1.78,1.77
39,1.91,1.95,1.76,1.93
40,1.9,1.95,1.75,1.95
41,1.95,1.92,1.92,1.94
42,1.96,1.44,1.94,1.77
43,1.95,1.96,1.95,1.77
44,1.95,1.91,1.95,1.77
45,1.85,1.44,1.92,1.77
46,1.47,1.45,1.76,1.6
47,1.44,1.44,1.59,1.44
48,1.96,1.93,1.62,1.61
49,1.95,1.93,1.78,1.77
50,1.96,1.45,1.96,1.77
