t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.28,1.28,1.1,1.1,0.62,0.57,0.92,0.54
1,1.01,1.14,1.12,1.11,0.91,0.1,3.3,-3.16
2,1.0,1.09,1.09,1.1,0.86,0.15,2.85,-2.78
3,1.01,1.07,0.97,1.07,1.01,0.0,4.06,-4.0
4,1.15,1.09,1.19,1.09,0.99,0.17,3.89,-2.63
5,1.16,1.1,1.16,1.1,1.01,0.15,4.09,-2.77
6,1.07,1.1,1.1,1.1,0.8,0.28,2.41,-1.77
7,1.04,1.09,1.09,1.1,1.04,0.0,4.33,-4.0
8,1.24,1.11,0.98,1.09,1.03,0.17,4.23,-2.65
9,1.01,1.1,1.07,1.09,0.81,0.21,2.47,-2.31
10,1.01,1.09,1.02,1.08,0.43,0.59,-0.6,0.71
11,1.1,1.09,0.97,1.07,0.13,0.86,-2.96,2.87
12,1.14,1.09,1.12,1.08,0.61,0.52,0.9,0.15
13,1.24,1.1,1.07,1.08,0.8,0.38,2.42,-0.95
14,1.0,1.1,1.23,1.09,0.55,0.56,0.36,0.46
15,1.04,1.09,1.14,1.09,0.44,0.66,-0.5,1.3
16,1.2,1.1,1.16,1.09,0.19,0.98,-2.48,3.83
17,1.11,1.1,1.05,1.09,0.0,1.05,-4.0,4.42
18,0.98,1.09,1.06,1.09,0.08,0.98,-3.39,3.84
19,1.03,1.09,1.11,1.09,0.0,1.11,-4.0,4.87
20,1.1,1.09,1.28,1.1,0.0,1.28,-4.0,6.21
21,1.0,1.09,1.07,1.1,0.0,1.07,-4.0,4.6
22,1.06,1.09,1.03,1.1,0.0,1.03,-4.0,4.24
23,1.23,1.09,1.03,1.09,0.08,0.96,-3.37,3.71
24,1.03,1.09,1.15,1.1,0.3,0.82,-1.61,2.55
25,1.28,1.1,1.11,1.1,0.39,0.77,-0.86,2.14
26,1.27,1.1,1.0,1.09,0.8,0.37,2.4,-1.07
27,1.25,1.11,1.13,1.09,0.83,0.38,2.67,-0.97
28,1.03,1.11,1.22,1.1,0.79,0.28,2.33,-1.74
29,1.25,1.11,1.07,1.1,0.59,0.57,0.74,0.54
30,1.29,1.12,1.24,1.1,0.67,0.6,1.37,0.76
31,1.18,1.12,1.09,1.1,0.56,0.56,0.51,0.52
32,0.96,1.11,1.27,1.11,0.4,0.74,-0.8,1.92
33,1.23,1.12,1.2,1.11,0.0,1.2,-4.0,5.58
34,1.05,1.11,1.12,1.11,0.0,1.12,-4.0,4.96
35,1.02,1.11,1.07,1.11,0.07,1.01,-3.48,4.04
36,1.29,1.12,1.22,1.11,0.07,1.16,-3.47,5.26
37,1.18,1.12,1.22,1.11,0.0,1.22,-4.0,5.76
38,1.11,1.12,1.13,1.11,0.0,1.13,-4.0,5.04
39,1.05,1.12,1.05,1.11,0.0,1.05,-4.0,4.42
40,0.96,1.11,1.2,1.12,0.0,1.2,-4.0,5.58
41,1.13,1.11,1.16,1.12,0.0,1.16,-4.0,5.31
42,0.97,1.11,1.24,1.12,0.07,1.16,-3.47,5.26
43,1.07,1.11,1.22,1.12,0.26,0.92,-1.91,3.39
44,1.06,1.11,1.13,1.12,0.23,0.89,-2.18,3.11
45,0.96,1.11,1.27,1.12,0.3,0.87,-1.61,2.98
46,1.05,1.1,1.25,1.13,0.57,0.57,0.56,0.6
47,0.98,1.1,1.03,1.13,0.63,0.37,1.03,-1.02
48,0.96,1.1,1.24,1.13,0.83,0.18,2.61,-2.59
49,1.2,1.1,1.13,1.13,0.47,0.68,-0.21,1.47
50,1.0,1.1,1.18,1.13,0.48,0.61,-0.17,0.88
51,1.07,1.1,0.98,1.13,0.44,0.59,-0.51,0.68
52,1.03,1.1,1.28,1.13,0.62,0.51,0.92,0.11
53,1.15,1.1,0.96,1.13,0.74,0.34,1.93,-1.25
54,1.25,1.1,1.16,1.13,0.77,0.45,2.14,-0.39
55,1.06,1.1,1.28,1.13,0.54,0.63,0.31,1.04
56,1.11,1.1,1.2,1.13,0.55,0.6,0.39,0.84
57,1.01,1.1,1.28,1.13,0.7,0.39,1.61,-0.9
58,1.29,1.1,1.0,1.13,0.73,0.43,1.86,-0.56
59,1.19,1.1,1.21,1.13,0.43,0.77,-0.55,2.16
60,1.29,1.11,1.21,1.13,1.02,0.25,4.17,-2.0
61,1.16,1.11,1.04,1.13,1.09,0.06,4.74,-3.49
62,1.0,1.11,1.21,1.13,0.93,0.08,3.44,-3.36
63,1.0,1.1,1.13,1.13,0.79,0.23,2.32,-2.13
64,1.22,1.11,1.28,1.14,0.87,0.37,2.96,-1.07
65,0.96,1.1,1.15,1.14,0.65,0.37,1.21,-1.02
66,1.16,1.1,1.0,1.13,0.88,0.24,3.04,-2.05
67,1.15,1.1,1.04,1.13,0.96,0.17,3.71,-2.64
68,1.14,1.11,1.06,1.13,1.14,0.0,5.13,-4.0
69,1.25,1.11,1.29,1.13,1.11,0.14,4.91,-2.85
70,1.21,1.11,1.02,1.13,1.21,0.0,5.67,-4.0
71,1.02,1.11,1.23,1.13,1.02,0.0,4.15,-4.0
72,1.24,1.11,1.24,1.13,1.06,0.19,4.45,-2.51
73,1.01,1.11,1.07,1.13,1.01,0.0,4.06,-4.0
74,1.24,1.11,1.09,1.13,1.07,0.15,4.59,-2.82
75,1.03,1.11,1.01,1.13,1.03,0.0,4.24,-4.0
76,0.97,1.11,1.14,1.13,0.97,0.0,3.79,-4.0
77,1.05,1.11,1.04,1.13,1.05,0.0,4.42,-4.0
78,1.11,1.11,1.07,1.13,0.99,0.11,3.95,-3.11
79,0.97,1.1,1.06,1.13,0.7,0.29,1.64,-1.65
80,1.25,1.11,1.23,1.13,0.94,0.3,3.56,-1.57
81,1.07,1.11,1.28,1.13,1.07,0.0,4.6,-4.0
82,1.02,1.11,1.27,1.13,0.94,0.1,3.51,-3.2
83,1.05,1.1,1.13,1.13,0.46,0.64,-0.34,1.11
84,1.13,1.1,1.02,1.13,0.33,0.72,-1.36,1.77
85,1.15,1.11,1.21,1.13,0.53,0.65,0.28,1.18
86,1.13,1.11,1.13,1.13,0.44,0.69,-0.44,1.49
87,1.06,1.11,1.27,1.13,0.54,0.62,0.32,0.98
88,1.2,1.11,0.96,1.13,0.53,0.53,0.27,0.27
89,1.29,1.11,1.2,1.13,0.69,0.56,1.49,0.48
90,1.12,1.11,1.06,1.13,0.18,0.89,-2.56,3.14
91,1.28,1.11,0.98,1.13,0.32,0.74,-1.46,1.92
92,0.97,1.11,1.0,1.13,0.4,0.59,-0.8,0.69
93,1.06,1.11,0.97,1.13,0.93,0.12,3.48,-3.06
94,0.98,1.11,1.1,1.13,0.82,0.18,2.59,-2.57
95,1.01,1.11,1.14,1.13,0.91,0.11,3.26,-3.1
96,1.0,1.1,1.02,1.13,0.8,0.2,2.38,-2.38
97,1.16,1.11,1.14,1.13,1.06,0.1,4.48,-3.18
98,1.23,1.11,1.19,1.13,1.23,0.0,5.85,-4.0
99,1.25,1.11,0.97,1.13,1.13,0.09,5.06,-3.25
100,1.07,1.11,1.19,1.13,1.07,0.0,4.6,-4.0
101,1.02,1.11,1.07,1.13,1.02,0.0,4.15,-4.0
102,0.98,1.11,1.23,1.13,0.98,0.0,3.88,-4.0
103,1.19,1.11,1.19,1.13,1.19,0.0,5.49,-4.0
104,1.28,1.11,1.29,1.13,1.28,0.0,6.21,-4.0
105,1.12,1.11,1.15,1.13,0.71,0.42,1.7,-0.65
106,1.06,1.11,1.24,1.13,0.82,0.29,2.53,-1.68
107,1.2,1.11,1.2,1.13,1.2,0.0,5.58,-4.0
108,1.27,1.11,1.18,1.13,1.27,0.0,6.12,-4.0
109,1.04,1.11,1.28,1.13,1.04,0.0,4.33,-4.0
110,1.02,1.11,1.19,1.13,1.02,0.0,4.15,-4.0
111,1.15,1.11,1.0,1.13,1.02,0.11,4.16,-3.08
