t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.98,0.98,1.07,1.07,0.53,0.5,0.2,0.01
1,1.02,1.0,1.16,1.12,0.62,0.45,1.0,-0.4
2,1.04,1.01,0.97,1.07,0.82,0.21,2.57,-2.35
3,1.1,1.04,1.23,1.11,0.98,0.13,3.82,-2.92
4,1.2,1.07,1.11,1.11,1.04,0.14,4.33,-2.84
5,1.09,1.07,1.12,1.11,0.62,0.48,0.99,-0.18
6,1.18,1.09,1.07,1.11,0.51,0.61,0.09,0.86
7,1.07,1.08,0.96,1.09,0.63,0.4,1.03,-0.8
8,1.27,1.1,1.21,1.1,0.92,0.33,3.36,-1.36
9,1.27,1.12,1.23,1.11,1.27,0.0,6.12,-4.0
10,1.01,1.11,1.02,1.11,1.01,0.0,4.06,-4.0
11,0.98,1.1,1.05,1.1,0.98,0.0,3.88,-4.0
12,1.21,1.11,1.04,1.1,0.72,0.42,1.73,-0.61
13,1.03,1.1,1.02,1.09,0.91,0.12,3.31,-3.08
14,1.07,1.1,1.22,1.1,0.79,0.32,2.32,-1.41
15,1.15,1.1,0.97,1.09,0.72,0.36,1.8,-1.11
16,1.1,1.1,1.05,1.09,1.06,0.04,4.45,-3.68
17,1.21,1.11,1.27,1.1,1.21,0.0,5.67,-4.0
18,1.14,1.11,0.96,1.09,0.76,0.32,2.08,-1.43
19,1.16,1.11,1.11,1.09,0.45,0.68,-0.37,1.41
20,1.21,1.12,1.23,1.1,0.52,0.7,0.15,1.62
21,0.96,1.11,1.27,1.11,0.43,0.71,-0.59,1.64
22,1.15,1.11,1.06,1.11,0.0,1.06,-4.0,4.51
23,1.02,1.11,1.24,1.11,0.08,1.14,-3.36,5.16
24,1.15,1.11,1.01,1.11,0.02,0.99,-3.88,3.95
25,1.22,1.12,1.12,1.11,0.36,0.79,-1.13,2.33
26,1.29,1.12,1.25,1.11,0.82,0.45,2.6,-0.4
27,1.23,1.13,1.2,1.12,0.38,0.83,-0.97,2.64
28,1.14,1.13,1.13,1.12,0.19,0.94,-2.44,3.5
29,1.16,1.13,1.25,1.12,0.12,1.12,-3.02,4.97
30,1.22,1.13,1.01,1.12,0.0,1.01,-3.98,4.05
31,1.2,1.13,1.06,1.12,0.0,1.06,-4.0,4.51
32,1.28,1.14,1.13,1.12,0.0,1.13,-4.0,5.04
33,1.23,1.14,1.09,1.12,0.0,1.09,-4.0,4.69
34,1.19,1.14,1.16,1.12,0.0,1.16,-4.0,5.31
35,1.01,1.14,1.24,1.12,0.0,1.24,-4.0,5.94
36,1.09,1.14,1.05,1.12,0.0,1.05,-4.0,4.42
37,1.22,1.14,1.16,1.12,0.0,1.16,-4.0,5.31
38,1.14,1.14,0.96,1.12,0.0,0.96,-4.0,3.7
39,1.25,1.14,1.01,1.11,0.0,1.01,-4.0,4.06
40,1.14,1.14,1.16,1.11,0.16,1.0,-2.74,4.03
41,1.28,1.14,1.23,1.12,0.16,1.08,-2.75,4.65
42,0.96,1.14,1.15,1.12,0.14,0.99,-2.9,3.9
43,1.05,1.14,1.05,1.12,0.0,1.05,-4.0,4.42
44,1.02,1.14,1.0,1.11,0.0,1.0,-4.0,3.97
45,1.27,1.14,1.01,1.11,0.0,1.01,-4.0,4.06
46,0.98,1.13,0.96,1.11,0.02,0.94,-3.83,3.53
47,1.24,1.14,1.2,1.11,0.0,1.2,-4.0,5.58
48,1.22,1.14,0.97,1.11,0.0,0.97,-4.0,3.79
49,1.18,1.14,1.19,1.11,0.46,0.72,-0.32,1.78
50,1.21,1.14,1.25,1.11,0.18,1.06,-2.54,4.52
51,1.25,1.14,1.03,1.11,0.0,1.03,-4.0,4.24
52,0.96,1.14,1.24,1.11,0.33,0.82,-1.39,2.58
53,1.0,1.14,1.04,1.11,0.31,0.72,-1.51,1.72
54,1.24,1.14,1.2,1.11,0.66,0.56,1.26,0.51
55,0.98,1.14,1.07,1.11,0.41,0.63,-0.75,1.05
56,1.24,1.14,0.97,1.11,0.05,0.93,-3.56,3.45
57,1.15,1.14,1.16,1.11,0.19,0.97,-2.46,3.76
58,1.21,1.14,1.06,1.11,0.0,1.06,-4.0,4.51
59,1.14,1.14,1.09,1.11,0.0,1.09,-4.0,4.69
60,1.21,1.14,1.15,1.11,0.0,1.15,-4.0,5.22
61,1.04,1.14,1.21,1.11,0.02,1.19,-3.85,5.5
62,1.18,1.14,1.01,1.11,0.0,1.01,-4.0,4.06
63,1.12,1.14,1.1,1.11,0.0,1.1,-4.0,4.78
64,1.29,1.14,1.2,1.11,0.0,1.2,-4.0,5.58
65,1.12,1.14,1.24,1.11,0.0,1.24,-4.0,5.94
66,1.27,1.14,1.1,1.11,0.0,1.1,-4.0,4.78
67,1.0,1.14,1.02,1.11,0.17,0.85,-2.64,2.76
68,1.02,1.14,1.13,1.11,0.48,0.59,-0.13,0.75
69,1.27,1.14,1.06,1.11,0.16,0.93,-2.76,3.46
70,1.2,1.14,1.0,1.11,0.01,0.99,-3.94,3.92
71,1.16,1.14,1.02,1.11,0.46,0.62,-0.32,0.93
72,1.28,1.14,0.96,1.11,0.54,0.56,0.29,0.46
73,1.27,1.15,1.03,1.11,0.4,0.71,-0.83,1.66
74,1.02,1.14,1.16,1.11,0.45,0.65,-0.39,1.19
75,1.18,1.14,1.13,1.11,0.2,0.93,-2.37,3.48
76,1.0,1.14,1.09,1.11,0.0,1.09,-4.0,4.69
77,1.06,1.14,1.02,1.1,0.0,1.02,-4.0,4.15
78,1.19,1.14,1.23,1.11,0.0,1.23,-4.0,5.85
79,1.25,1.14,1.05,1.11,0.0,1.05,-4.0,4.42
80,1.19,1.14,0.98,1.1,0.0,0.98,-4.0,3.88
81,0.98,1.14,1.15,1.1,0.1,1.03,-3.18,4.26
82,1.05,1.14,0.96,1.1,0.25,0.74,-2.01,1.88
83,1.0,1.14,1.07,1.1,0.46,0.58,-0.34,0.65
84,0.98,1.14,1.11,1.1,0.44,0.61,-0.48,0.91
85,1.11,1.14,1.27,1.1,0.61,0.57,0.84,0.59
86,1.1,1.14,1.24,1.11,0.62,0.53,1.0,0.28
87,1.07,1.14,1.19,1.11,0.32,0.83,-1.43,2.65
88,1.12,1.14,1.24,1.11,0.41,0.79,-0.73,2.31
89,1.06,1.13,1.04,1.11,0.51,0.54,0.07,0.34
90,1.03,1.13,0.98,1.11,0.09,0.9,-3.29,3.2
91,1.0,1.13,1.24,1.11,0.39,0.75,-0.87,2.04
92,1.04,1.13,1.02,1.11,0.0,1.02,-4.0,4.15
93,1.2,1.13,1.01,1.11,0.09,0.93,-3.27,3.44
94,1.13,1.13,0.97,1.1,0.42,0.62,-0.67,0.92
95,1.06,1.13,1.14,1.11,0.71,0.38,1.65,-0.94
96,1.23,1.13,1.13,1.11,0.49,0.68,-0.07,1.43
97,0.98,1.13,1.27,1.11,0.81,0.23,2.46,-2.18
98,1.19,1.13,1.03,1.11,0.44,0.65,-0.47,1.17
99,1.04,1.13,1.09,1.11,0.23,0.85,-2.16,2.76
100,1.07,1.13,1.09,1.11,0.0,1.09,-4.0,4.69
101,1.16,1.13,0.98,1.1,0.0,0.98,-4.0,3.88
102,1.14,1.13,1.24,1.11,0.0,1.24,-4.0,5.94
103,1.18,1.13,0.98,1.1,0.0,0.98,-4.0,3.88
104,1.28,1.13,1.12,1.1,0.0,1.12,-4.0,4.96
105,1.27,1.13,1.11,1.11,0.0,1.11,-4.0,4.87
106,1.15,1.13,1.04,1.1,0.0,1.04,-4.0,4.33
107,0.98,1.13,1.04,1.1,0.35,0.67,-1.22,1.39
108,1.03,1.13,0.97,1.1,0.44,0.55,-0.45,0.43
109,1.11,1.13,1.14,1.1,0.67,0.45,1.37,-0.4
110,1.07,1.13,1.23,1.1,0.79,0.32,2.33,-1.4
111,1.16,1.13,1.07,1.1,0.47,0.64,-0.23,1.11
112,1.03,1.13,1.03,1.1,0.57,0.46,0.57,-0.33
113,1.07,1.13,1.29,1.1,0.57,0.61,0.53,0.87
114,1.24,1.13,0.96,1.1,0.38,0.67,-0.93,1.33
115,1.2,1.13,1.07,1.1,0.14,0.95,-2.87,3.58
116,0.98,1.13,1.19,1.1,0.36,0.75,-1.13,2.04
117,1.22,1.13,1.11,1.1,0.0,1.11,-4.0,4.87
118,1.09,1.13,1.22,1.11,0.36,0.82,-1.15,2.55
119,0.96,1.13,1.04,1.1,0.0,1.04,-4.0,4.33
120,1.03,1.13,1.25,1.11,0.2,1.01,-2.42,4.11
121,0.97,1.13,0.97,1.1,0.13,0.84,-2.95,2.74
122,1.2,1.13,1.19,1.11,0.12,1.07,-3.03,4.53
123,1.27,1.13,1.29,1.11,0.21,1.07,-2.3,4.57
124,1.06,1.13,1.21,1.11,0.25,0.93,-2.04,3.44
125,1.25,1.13,1.14,1.11,0.39,0.79,-0.87,2.29
126,1.03,1.13,1.25,1.11,0.48,0.67,-0.15,1.35
127,1.16,1.13,1.1,1.11,0.3,0.82,-1.63,2.54
128,1.19,1.13,1.16,1.11,0.21,0.96,-2.35,3.69
129,1.22,1.13,0.96,1.11,0.06,0.91,-3.51,3.31
130,1.14,1.13,1.14,1.11,0.0,1.14,-4.0,5.13
131,0.96,1.13,1.14,1.11,0.0,1.14,-4.0,5.13
132,1.11,1.13,0.96,1.11,0.0,0.96,-4.0,3.7
133,1.05,1.13,1.23,1.11,0.0,1.23,-4.0,5.85
134,1.1,1.13,1.24,1.11,0.0,1.24,-4.0,5.94
135,1.12,1.13,1.27,1.11,0.0,1.27,-4.0,6.12
136,1.09,1.13,1.13,1.11,0.0,1.13,-4.0,5.04
137,0.97,1.13,1.07,1.11,0.08,0.98,-3.33,3.85
138,1.04,1.13,1.0,1.11,0.39,0.63,-0.92,1.02
139,1.23,1.13,1.14,1.11,0.42,0.75,-0.63,2.01
140,0.96,1.12,1.19,1.11,0.45,0.63,-0.41,1.06
141,1.25,1.13,1.06,1.11,0.59,0.56,0.73,0.49
142,1.22,1.13,1.06,1.11,0.76,0.4,2.09,-0.8
143,1.18,1.13,1.21,1.11,0.5,0.69,0.0,1.56
144,1.01,1.13,1.1,1.11,0.71,0.32,1.7,-1.43
145,0.96,1.12,1.27,1.11,0.96,0.0,3.7,-4.0
146,1.19,1.13,0.97,1.11,0.71,0.39,1.65,-0.84
147,1.24,1.13,1.05,1.11,0.64,0.51,1.1,0.1
148,1.02,1.13,1.13,1.11,0.58,0.49,0.61,-0.07
149,1.16,1.13,1.01,1.11,0.61,0.48,0.84,-0.13
150,1.12,1.13,1.24,1.11,0.48,0.71,-0.19,1.72
151,1.07,1.13,1.16,1.11,0.36,0.77,-1.12,2.19
152,1.04,1.12,0.97,1.11,0.35,0.64,-1.17,1.14
153,1.15,1.12,1.29,1.11,0.41,0.84,-0.76,2.68
154,1.11,1.12,1.0,1.11,0.25,0.77,-2.02,2.19
155,1.04,1.12,1.03,1.11,0.14,0.89,-2.9,3.15
156,1.01,1.12,1.09,1.11,0.19,0.88,-2.5,3.07
157,1.25,1.12,1.02,1.11,0.52,0.59,0.17,0.76
158,1.29,1.13,1.12,1.11,0.95,0.29,3.61,-1.66
159,1.14,1.13,0.98,1.11,1.14,0.0,5.13,-4.0
160,1.15,1.13,1.07,1.11,1.15,0.0,5.22,-4.0
161,1.07,1.13,1.12,1.11,1.07,0.0,4.6,-4.0
162,1.02,1.12,1.22,1.11,1.02,0.0,4.15,-4.0
163,1.05,1.12,1.15,1.11,1.05,0.0,4.42,-4.0
164,1.18,1.12,1.07,1.11,1.18,0.0,5.4,-4.0
165,1.06,1.12,1.11,1.11,1.06,0.0,4.51,-4.0
166,1.14,1.12,1.02,1.11,1.14,0.0,5.13,-4.0
167,1.28,1.13,1.16,1.11,1.28,0.0,6.21,-4.0
168,1.27,1.13,1.0,1.11,1.27,0.0,6.12,-4.0
169,1.09,1.13,1.21,1.11,1.09,0.0,4.69,-4.0
170,1.24,1.13,1.11,1.11,1.24,0.0,5.94,-4.0
171,1.0,1.13,1.15,1.11,1.0,0.0,3.97,-4.0
172,1.1,1.13,1.18,1.11,1.1,0.0,4.78,-4.0
173,1.02,1.12,1.16,1.11,1.02,0.0,4.15,-4.0
174,1.14,1.12,1.27,1.11,1.14,0.0,5.13,-4.0
175,1.01,1.12,0.97,1.11,0.96,0.04,3.72,-3.67
176,1.22,1.12,1.09,1.11,1.01,0.18,4.11,-2.53
177,1.04,1.12,1.27,1.11,1.04,0.0,4.33,-4.0
178,1.04,1.12,1.18,1.11,1.04,0.0,4.33,-4.0
179,0.97,1.12,1.04,1.11,0.97,0.0,3.79,-4.0
180,1.04,1.12,1.19,1.11,1.04,0.0,4.33,-4.0
181,1.07,1.12,1.05,1.11,1.07,0.0,4.6,-4.0
182,1.15,1.12,1.19,1.11,1.15,0.0,5.22,-4.0
183,1.15,1.12,1.24,1.11,1.04,0.12,4.33,-3.04
184,1.12,1.12,1.1,1.11,0.78,0.33,2.27,-1.37
185,1.07,1.12,0.98,1.11,0.53,0.5,0.2,0.03
186,1.27,1.12,1.15,1.11,0.82,0.4,2.59,-0.78
187,1.19,1.12,1.02,1.11,0.97,0.18,3.8,-2.54
188,1.14,1.12,1.12,1.11,0.77,0.37,2.14,-1.07
189,1.04,1.12,1.28,1.11,0.31,0.9,-1.55,3.21
190,1.1,1.12,1.01,1.11,0.0,1.01,-4.0,4.06
191,1.23,1.12,1.23,1.11,0.0,1.23,-4.0,5.85
192,1.15,1.12,1.15,1.11,0.0,1.15,-4.0,5.22
193,1.21,1.12,1.01,1.11,0.09,0.93,-3.25,3.43
194,0.96,1.12,1.25,1.11,0.56,0.53,0.47,0.21
195,1.06,1.12,1.12,1.11,0.64,0.45,1.11,-0.43
196,1.24,1.12,0.98,1.11,0.14,0.87,-2.86,2.98
197,1.01,1.12,0.97,1.11,0.28,0.7,-1.74,1.61
198,1.09,1.12,1.02,1.11,0.0,1.02,-4.0,4.15
199,1.07,1.12,1.11,1.11,0.08,1.03,-3.4,4.25
200,1.25,1.12,1.15,1.11,0.35,0.83,-1.18,2.63
201,1.14,1.12,1.16,1.11,0.14,1.02,-2.9,4.19
202,1.15,1.12,1.16,1.11,0.05,1.11,-3.57,4.88
203,1.01,1.12,1.04,1.11,0.0,1.04,-4.0,4.33
204,1.0,1.12,1.09,1.11,0.0,1.09,-4.0,4.69
205,1.11,1.12,1.22,1.11,0.14,1.07,-2.92,4.57
206,1.22,1.12,1.02,1.11,0.29,0.78,-1.69,2.22
207,0.96,1.12,1.16,1.11,0.41,0.67,-0.71,1.33
208,1.15,1.12,1.01,1.11,0.12,0.9,-3.04,3.22
209,0.96,1.12,1.12,1.11,0.26,0.82,-1.91,2.52
210,1.22,1.12,1.27,1.11,0.0,1.27,-4.0,6.12
211,1.06,1.12,1.03,1.11,0.0,1.03,-4.0,4.24
212,1.01,1.12,1.27,1.11,0.48,0.67,-0.2,1.34
213,1.27,1.12,1.14,1.11,0.33,0.84,-1.34,2.73
214,1.09,1.12,1.18,1.11,0.57,0.56,0.57,0.45
215,0.96,1.12,1.01,1.11,0.38,0.61,-0.94,0.86
216,1.12,1.12,1.25,1.11,0.58,0.61,0.62,0.86
217,1.19,1.12,1.24,1.11,0.76,0.45,2.08,-0.43
218,1.04,1.12,1.01,1.11,0.62,0.41,0.95,-0.73
219,1.18,1.12,0.96,1.11,0.26,0.75,-1.91,1.99
220,0.96,1.12,1.2,1.11,0.59,0.47,0.68,-0.24
221,1.23,1.12,1.14,1.11,0.29,0.87,-1.68,2.98
222,1.02,1.12,0.98,1.11,0.57,0.43,0.59,-0.56
223,1.24,1.12,1.13,1.11,0.54,0.64,0.32,1.11
224,1.03,1.12,1.0,1.11,0.2,0.81,-2.44,2.46
225,1.06,1.12,1.06,1.11,0.56,0.5,0.51,-0.0
226,1.01,1.12,1.05,1.11,0.43,0.6,-0.56,0.83
