run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.96,1.45,,
2,1.45,1.96,,
3,1.95,1.44,1.79,1.62
4,1.95,1.95,1.78,1.78
5,1.94,1.95,1.95,1.78
6,1.95,1.49,1.95,1.8
7,1.92,1.95,1.94,1.8
8,1.44,1.45,1.77,1.63
9,1.95,1.44,1.77,1.61
10,1.91,1.83,1.77,1.57
11,1.91,1.95,1.92,1.74
12,1.96,1.44,1.93,1.74
13,1.46,1.44,1.78,1.61
14,1.9,1.46,1.77,1.45
15,1.92,1.94,1.76,1.61
16,1.94,1.95,1.92,1.78
17,1.44,1.82,1.77,1.9
18,1.44,1.6,1.61,1.79
19,1.96,1.96,1.61,1.79
20,1.44,1.96,1.61,1.84
21,1.95,1.96,1.78,1.96
22,1.91,1.92,1.77,1.95
23,1.44,1.95,1.77,1.94
24,1.95,1.45,1.77,1.77
25,1.96,1.44,1.78,1.61
26,1.95,1.93,1.95,1.61
27,1.93,1.44,1.95,1.6
28,1.95,1.44,1.94,1.6
29,1.91,1.92,1.93,1.6
30,1.95,1.45,1.94,1.6
31,1.85,1.95,1.9,1.77
32,1.81,1.93,1.87,1.78
33,1.92,1.91,1.86,1.93
34,1.95,1.96,1.89,1.93
35,1.95,1.95,1.94,1.94
36,1.95,1.96,1.95,1.96
37,1.95,1.44,1.95,1.78
38,1.96,1.46,1.95,1.62
39,1.44,1.95,1.78,1.62
40,1.97,1.91,1.79,1.77
41,1.44,1.45,1.62,1.77
42,1.95,1.45,1.79,1.6
43,1.96,1.94,1.78,1.61
44,1.95,1.95,1.95,1.78
45,1.95,1.95,1.95,1.95
46,1.95,1.96,1.95,1.95
47,1.45,1.45,1.78,1.79
48,1.94,1.92,1.78,1.78
49,1.44,1.95,1.61,1.77
50,1.95,1.91,1.78,1.93
