run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.68,1.43,,
2,1.69,1.91,,
3,1.68,1.45,1.68,1.6
4,1.69,1.93,1.69,1.76
5,1.7,1.95,1.69,1.78
6,1.68,1.46,1.69,1.78
7,1.69,1.9,1.69,1.77
8,1.7,1.95,1.69,1.77
9,1.68,1.9,1.69,1.92
10,1.69,1.9,1.69,1.92
11,1.69,1.71,1.69,1.84
12,1.69,1.88,1.69,1.83
13,1.68,1.44,1.69,1.68
14,1.67,1.45,1.68,1.59
15,1.69,1.96,1.68,1.62
16,1.69,1.94,1.68,1.78
17,1.69,1.94,1.69,1.95
18,1.67,1.44,1.68,1.77
19,1.67,1.84,1.68,1.74
20,1.69,1.92,1.68,1.73
21,1.68,1.93,1.68,1.9
22,1.69,1.88,1.69,1.91
23,1.68,1.84,1.68,1.88
24,1.68,1.95,1.68,1.89
25,1.69,1.93,1.68,1.91
26,1.69,1.96,1.69,1.95
27,1.68,1.45,1.69,1.78
28,1.68,1.93,1.68,1.78
29,1.67,1.45,1.68,1.61
30,1.69,1.85,1.68,1.74
31,1.68,1.92,1.68,1.74
32,1.69,1.9,1.69,1.89
33,1.67,1.44,1.68,1.75
34,1.68,1.92,1.68,1.75
35,1.69,1.83,1.68,1.73
36,1.68,1.44,1.68,1.73
37,1.67,1.92,1.68,1.73
38,1.68,1.92,1.68,1.76
39,1.69,1.93,1.68,1.92
40,1.69,1.44,1.69,1.76
41,1.7,1.93,1.69,1.77
42,1.69,1.96,1.69,1.78
43,1.68,1.45,1.69,1.78
44,1.7,1.87,1.69,1.76
45,1.69,1.95,1.69,1.76
46,1.69,1.92,1.69,1.91
47,1.69,1.94,1.69,1.94
48,1.69,1.91,1.69,1.92
49,1.67,1.45,1.68,1.77
50,1.68,1.45,1.68,1.6
