run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.13,0.98,,
2,1.13,1.15,,
3,1.14,1.21,1.13,1.11
4,1.14,1.27,1.14,1.21
5,1.16,1.24,1.15,1.24
6,1.13,1.23,1.14,1.25
7,1.15,0.98,1.15,1.15
8,1.13,0.98,1.14,1.06
9,1.11,1.04,1.13,1.0
10,1.12,1.23,1.12,1.08
11,1.14,1.23,1.12,1.17
12,1.1,1.05,1.12,1.17
13,1.13,1.19,1.12,1.16
14,1.11,0.99,1.11,1.08
15,1.13,1.05,1.12,1.08
16,1.13,1.27,1.12,1.1
17,1.13,1.14,1.13,1.15
18,1.12,0.99,1.13,1.13
19,1.12,1.24,1.12,1.12
20,1.11,1.22,1.12,1.15
21,1.13,1.13,1.12,1.2
22,1.12,1.26,1.12,1.2
23,1.11,1.21,1.12,1.2
24,1.13,1.21,1.12,1.23
25,1.12,1.18,1.12,1.2
26,1.14,1.0,1.13,1.13
27,1.12,0.99,1.13,1.06
28,1.12,0.98,1.13,0.99
29,1.12,1.05,1.12,1.01
30,1.14,0.99,1.13,1.01
31,1.14,0.99,1.13,1.01
32,1.11,1.24,1.13,1.07
33,1.14,0.98,1.13,1.07
34,1.11,1.1,1.12,1.11
35,1.12,0.99,1.12,1.02
36,1.16,1.27,1.13,1.12
37,1.1,1.27,1.13,1.18
38,1.14,1.04,1.13,1.19
39,1.15,1.01,1.13,1.11
40,1.1,1.07,1.13,1.04
41,1.15,1.22,1.13,1.1
42,1.15,0.98,1.13,1.09
43,1.13,1.22,1.14,1.14
44,1.11,1.26,1.13,1.15
45,1.1,1.27,1.11,1.25
46,1.13,1.1,1.11,1.21
47,1.12,1.2,1.12,1.19
48,1.15,1.02,1.13,1.11
49,1.14,1.17,1.14,1.13
50,1.1,1.08,1.13,1.09
