run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.07,1.04,,
2,1.05,1.11,,
3,1.09,1.04,1.07,1.06
4,1.05,1.05,1.06,1.07
5,1.1,1.11,1.08,1.07
6,1.07,1.07,1.07,1.08
7,1.07,1.04,1.08,1.07
8,1.05,1.04,1.06,1.05
9,1.09,1.04,1.07,1.04
10,1.02,1.04,1.05,1.04
11,1.05,1.03,1.05,1.04
12,1.05,1.06,1.04,1.04
13,1.1,1.04,1.07,1.04
14,1.02,1.04,1.06,1.05
15,1.06,1.09,1.06,1.06
16,1.02,1.06,1.03,1.06
17,1.09,1.04,1.06,1.06
18,1.07,1.05,1.06,1.05
19,1.06,1.02,1.07,1.04
20,1.07,1.04,1.07,1.04
21,1.06,1.04,1.06,1.03
22,1.12,1.06,1.08,1.05
23,1.03,1.04,1.07,1.05
24,1.09,1.0,1.08,1.03
25,1.07,1.06,1.06,1.03
26,1.03,1.07,1.06,1.04
27,1.07,1.14,1.06,1.09
28,1.11,1.1,1.07,1.1
29,1.04,1.1,1.07,1.11
30,1.05,1.06,1.07,1.09
31,1.04,1.09,1.04,1.08
32,1.06,1.0,1.05,1.05
33,1.09,1.04,1.06,1.04
34,1.06,1.06,1.07,1.03
35,1.09,1.06,1.08,1.05
36,1.11,1.05,1.09,1.06
37,1.06,1.06,1.09,1.06
38,1.07,1.11,1.08,1.07
39,1.03,1.05,1.05,1.07
40,1.04,1.04,1.05,1.07
41,1.09,1.04,1.05,1.04
42,1.06,1.05,1.06,1.04
43,1.07,1.05,1.07,1.05
44,1.07,1.07,1.07,1.06
45,1.02,1.05,1.05,1.06
46,1.04,1.04,1.04,1.05
47,1.09,1.1,1.05,1.06
48,1.03,1.05,1.05,1.06
49,1.06,1.05,1.06,1.07
50,1.1,1.1,1.06,1.07
