t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.02,1.02,0.96,0.96,0.46,0.53,-0.33,0.24
1,0.96,0.99,1.06,1.01,0.64,0.35,1.16,-1.19
2,1.13,1.04,1.13,1.05,0.88,0.25,3.04,-1.99
3,1.09,1.05,1.18,1.08,0.74,0.38,1.88,-0.96
4,1.04,1.05,1.27,1.12,0.68,0.44,1.41,-0.46
5,1.06,1.05,1.21,1.13,0.24,0.94,-2.08,3.49
6,1.07,1.05,0.96,1.11,0.18,0.8,-2.54,2.39
7,1.22,1.07,1.15,1.12,0.44,0.74,-0.49,1.91
8,1.28,1.1,0.98,1.1,0.24,0.8,-2.09,2.41
9,1.29,1.12,1.2,1.11,0.23,0.99,-2.17,3.88
10,1.07,1.11,1.12,1.11,0.45,0.65,-0.41,1.22
11,1.23,1.12,0.97,1.1,0.69,0.42,1.56,-0.61
12,1.16,1.13,1.09,1.1,0.29,0.82,-1.72,2.56
13,1.18,1.13,1.23,1.11,0.44,0.77,-0.49,2.17
14,1.24,1.14,1.2,1.11,0.15,1.05,-2.79,4.41
15,1.21,1.14,0.97,1.11,0.0,0.97,-4.0,3.79
16,1.27,1.15,1.23,1.11,0.28,0.96,-1.75,3.66
17,1.0,1.14,1.04,1.11,0.42,0.6,-0.63,0.81
18,1.21,1.14,1.24,1.12,0.61,0.61,0.9,0.91
19,1.02,1.14,1.01,1.11,0.42,0.59,-0.62,0.72
20,1.0,1.13,1.07,1.11,0.17,0.89,-2.64,3.13
21,1.19,1.13,1.04,1.11,0.21,0.86,-2.32,2.85
22,0.98,1.13,1.05,1.1,0.45,0.57,-0.39,0.56
23,1.01,1.12,1.11,1.1,0.31,0.76,-1.5,2.12
24,1.23,1.13,1.06,1.1,0.11,0.97,-3.15,3.77
25,1.18,1.13,1.12,1.1,0.0,1.12,-4.0,4.96
26,1.21,1.13,1.27,1.11,0.05,1.22,-3.62,5.73
27,1.27,1.14,1.29,1.11,0.0,1.29,-4.0,6.3
28,1.16,1.14,1.01,1.11,0.02,0.99,-3.85,3.93
29,1.0,1.13,1.07,1.11,0.14,0.92,-2.88,3.39
30,1.19,1.13,0.97,1.11,0.38,0.66,-0.95,1.29
31,1.11,1.13,0.98,1.1,0.77,0.3,2.19,-1.62
32,1.2,1.14,1.27,1.11,0.93,0.29,3.42,-1.72
33,1.2,1.14,1.01,1.1,0.78,0.35,2.21,-1.16
34,1.04,1.13,1.19,1.11,0.48,0.64,-0.2,1.16
35,1.03,1.13,1.01,1.1,0.34,0.68,-1.3,1.42
36,1.18,1.13,1.05,1.1,0.51,0.59,0.12,0.73
37,1.04,1.13,1.19,1.1,0.86,0.21,2.86,-2.33
38,1.13,1.13,1.18,1.11,0.75,0.39,2.03,-0.86
39,1.28,1.13,1.23,1.11,0.98,0.28,3.86,-1.73
40,1.15,1.13,1.2,1.11,0.55,0.63,0.4,1.01
41,1.28,1.14,1.06,1.11,1.28,0.0,6.21,-4.0
42,1.05,1.14,0.98,1.11,1.05,0.0,4.42,-4.0
43,1.25,1.14,1.13,1.11,1.25,0.0,6.03,-4.0
44,1.0,1.14,1.05,1.11,1.0,0.0,3.97,-4.0
45,1.06,1.13,0.96,1.1,0.87,0.17,2.98,-2.62
