t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.89,1.89,1.53,1.53,0.15,0.36,-8.2,0.39
1,1.73,1.81,1.95,1.74,0.41,0.13,2.29,-9.0
2,1.57,1.73,1.99,1.82,0.37,0.1,1.01,-10.21
3,1.89,1.77,1.45,1.73,0.13,0.28,-8.84,-2.73
4,1.59,1.73,1.77,1.74,0.28,0.16,-2.6,-7.74
5,1.45,1.69,1.67,1.73,0.28,0.11,-2.85,-9.83
6,1.59,1.67,1.89,1.75,0.29,0.15,-2.46,-8.05
7,1.61,1.66,1.89,1.77,0.35,0.1,-0.05,-10.04
8,1.63,1.66,1.73,1.76,0.31,0.2,-1.69,-5.93
9,1.65,1.66,1.43,1.73,0.09,0.31,-10.37,-1.39
10,1.79,1.67,1.73,1.73,0.08,0.5,-10.74,6.21
11,1.53,1.66,1.79,1.73,0.14,0.45,-8.58,4.21
12,1.55,1.65,1.97,1.75,0.18,0.43,-6.65,3.44
13,1.51,1.64,1.89,1.76,0.15,0.49,-8.17,5.74
14,1.99,1.66,1.59,1.75,0.05,0.48,-11.98,5.42
15,1.59,1.66,1.75,1.75,0.16,0.42,-7.52,2.8
16,1.51,1.65,1.85,1.76,0.19,0.35,-6.43,0.11
17,1.75,1.66,1.63,1.75,0.07,0.51,-11.37,6.42
18,1.83,1.66,1.73,1.75,0.11,0.51,-9.7,6.66
19,1.47,1.65,1.73,1.75,0.19,0.35,-6.47,-0.07
20,1.49,1.65,1.43,1.73,0.06,0.36,-11.74,0.33
21,1.75,1.65,1.85,1.74,0.16,0.53,-7.8,7.42
22,1.67,1.65,1.67,1.73,0.15,0.44,-8.13,3.85
23,1.93,1.66,1.57,1.73,0.06,0.48,-11.8,5.48
24,1.89,1.67,1.49,1.72,0.05,0.43,-11.92,3.28
25,1.77,1.68,1.99,1.73,0.29,0.44,-2.4,3.77
26,1.47,1.67,1.75,1.73,0.25,0.27,-3.92,-3.22
27,1.89,1.68,1.75,1.73,0.12,0.55,-9.27,8.15
28,1.77,1.68,1.53,1.72,0.08,0.45,-11.01,3.91
29,1.47,1.67,1.71,1.72,0.29,0.22,-2.39,-5.31
30,1.65,1.67,1.67,1.72,0.22,0.39,-5.32,1.61
31,1.61,1.67,1.65,1.72,0.25,0.35,-3.86,-0.11
32,1.99,1.68,1.97,1.73,0.5,0.33,6.21,-0.65
33,1.63,1.68,1.93,1.73,0.43,0.22,3.35,-5.24
34,1.69,1.68,1.53,1.73,0.2,0.34,-5.85,-0.28
35,1.57,1.68,1.77,1.73,0.33,0.27,-0.83,-3.3
36,1.75,1.68,1.99,1.73,0.33,0.38,-0.95,1.21
37,1.59,1.68,1.43,1.73,0.16,0.29,-7.66,-2.31
38,1.87,1.68,1.77,1.73,0.29,0.4,-2.3,1.99
39,1.73,1.68,1.69,1.73,0.29,0.35,-2.23,0.07
40,1.43,1.68,1.45,1.72,0.23,0.19,-4.62,-6.46
41,1.69,1.68,1.65,1.72,0.32,0.3,-0.97,-1.85
42,1.41,1.67,1.77,1.72,0.36,0.07,0.42,-11.29
43,1.91,1.67,1.83,1.72,0.42,0.33,2.9,-0.75
44,1.43,1.67,1.83,1.72,0.37,0.08,0.94,-10.92
45,1.71,1.67,1.77,1.73,0.49,0.18,5.77,-6.71
46,1.67,1.67,1.69,1.72,0.47,0.17,4.83,-7.35
47,1.71,1.67,1.43,1.72,0.32,0.22,-1.03,-5.35
48,1.91,1.68,1.55,1.71,0.47,0.23,4.76,-4.9
49,1.91,1.68,1.53,1.71,0.46,0.23,4.33,-4.71
50,1.91,1.68,1.41,1.71,0.46,0.18,4.52,-6.64
51,1.91,1.69,1.95,1.71,0.79,0.07,17.78,-11.35
52,1.81,1.69,1.53,1.71,0.55,0.14,8.24,-8.26
53,1.41,1.69,1.85,1.71,0.38,0.04,1.18,-12.39
54,1.59,1.68,1.99,1.71,0.5,0.11,6.1,-9.74
55,1.47,1.68,1.85,1.72,0.34,0.21,-0.55,-5.76
56,1.77,1.68,1.79,1.72,0.23,0.51,-4.87,6.41
57,1.75,1.68,1.51,1.71,0.08,0.44,-10.85,3.54
58,1.93,1.69,1.55,1.71,0.12,0.45,-9.25,4.02
59,1.63,1.69,1.57,1.71,0.27,0.3,-3.15,-2.15
60,1.61,1.69,1.59,1.71,0.3,0.26,-1.81,-3.57
61,1.91,1.69,1.91,1.71,0.33,0.43,-0.89,3.42
62,1.71,1.69,1.95,1.71,0.4,0.28,2.02,-2.84
63,1.73,1.69,1.63,1.71,0.15,0.44,-7.86,3.74
64,1.99,1.69,1.75,1.71,0.08,0.58,-10.77,9.21
65,1.89,1.7,1.89,1.72,0.23,0.5,-4.9,6.07
66,1.59,1.7,1.61,1.71,0.17,0.38,-7.1,1.26
67,1.81,1.7,1.45,1.71,0.09,0.37,-10.39,0.75
68,1.65,1.7,1.93,1.71,0.35,0.31,0.19,-1.73
69,1.89,1.7,1.87,1.72,0.29,0.44,-2.31,3.51
70,1.51,1.7,1.83,1.72,0.32,0.25,-1.31,-4.15
71,1.49,1.69,1.69,1.72,0.15,0.41,-7.87,2.64
72,1.61,1.69,1.69,1.72,0.14,0.48,-8.49,5.17
73,1.89,1.7,1.95,1.72,0.14,0.54,-8.24,7.66
74,1.63,1.69,1.93,1.72,0.21,0.38,-5.76,1.21
75,1.73,1.7,1.71,1.72,0.07,0.54,-11.26,7.68
76,1.85,1.7,1.59,1.72,0.04,0.5,-12.44,6.24
77,1.45,1.69,1.75,1.72,0.13,0.42,-8.85,2.8
78,1.67,1.69,1.59,1.72,0.08,0.47,-10.99,4.72
79,1.97,1.7,1.47,1.72,0.02,0.42,-13.07,2.95
80,1.55,1.7,1.43,1.71,0.12,0.3,-9.11,-1.96
81,1.79,1.7,1.93,1.72,0.19,0.42,-6.57,2.92
82,1.43,1.69,1.79,1.72,0.29,0.17,-2.56,-7.16
83,1.75,1.69,1.89,1.72,0.41,0.18,2.35,-6.76
84,1.53,1.69,1.47,1.72,0.22,0.22,-5.07,-5.17
85,1.89,1.69,1.81,1.72,0.21,0.34,-5.61,-0.52
86,1.47,1.69,1.81,1.72,0.29,0.22,-2.54,-5.06
87,1.41,1.69,1.83,1.72,0.26,0.19,-3.56,-6.57
88,1.41,1.68,1.89,1.72,0.25,0.25,-4.05,-4.16
89,1.63,1.68,1.47,1.72,0.05,0.4,-11.87,2.09
90,1.41,1.68,1.97,1.72,0.26,0.23,-3.65,-4.81
91,1.97,1.68,1.43,1.72,0.05,0.37,-12.23,0.81
92,1.79,1.69,1.91,1.72,0.2,0.46,-5.99,4.51
93,1.91,1.69,1.45,1.72,0.04,0.4,-12.56,2.16
94,1.87,1.69,1.51,1.71,0.07,0.42,-11.38,2.96
95,1.79,1.69,1.97,1.72,0.23,0.41,-4.69,2.56
96,1.81,1.69,1.93,1.72,0.26,0.37,-3.6,0.79
97,1.87,1.69,1.47,1.72,0.07,0.39,-11.29,1.51
98,1.89,1.7,1.67,1.72,0.26,0.31,-3.55,-1.53
99,1.49,1.69,1.41,1.71,0.15,0.26,-7.97,-3.69
100,1.55,1.69,1.63,1.71,0.31,0.21,-1.43,-5.63
101,1.71,1.69,1.67,1.71,0.42,0.2,2.75,-6.12
102,1.55,1.69,1.69,1.71,0.42,0.1,3.07,-10.19
103,1.95,1.69,1.69,1.71,0.38,0.24,1.29,-4.23
104,1.83,1.7,1.43,1.71,0.16,0.28,-7.44,-2.66
105,1.81,1.7,1.63,1.71,0.3,0.24,-1.82,-4.5
106,1.47,1.69,1.93,1.71,0.38,0.06,1.37,-11.79
107,1.63,1.69,1.87,1.71,0.45,0.1,3.96,-10.19
108,1.53,1.69,1.67,1.71,0.34,0.15,-0.47,-8.19
109,1.79,1.69,1.43,1.71,0.14,0.3,-8.46,-1.8
110,1.71,1.69,1.51,1.71,0.2,0.3,-5.96,-1.89
111,1.67,1.69,1.83,1.71,0.39,0.17,1.8,-7.16
112,1.89,1.69,1.73,1.71,0.25,0.33,-3.91,-0.62
113,1.67,1.69,1.51,1.71,0.23,0.27,-4.83,-3.26
114,1.91,1.7,1.67,1.71,0.16,0.39,-7.52,1.85
115,1.83,1.7,1.69,1.71,0.21,0.35,-5.67,0.18
116,1.97,1.7,1.69,1.71,0.15,0.44,-8.05,3.69
117,1.59,1.7,1.59,1.7,0.14,0.39,-8.34,1.85
118,1.83,1.7,1.73,1.71,0.14,0.48,-8.34,5.22
119,1.83,1.7,1.93,1.71,0.22,0.45,-5.09,3.98
120,1.87,1.7,1.89,1.71,0.16,0.52,-7.46,7.0
121,1.81,1.7,1.91,1.71,0.16,0.54,-7.79,7.81
122,1.51,1.7,1.45,1.71,0.07,0.36,-11.07,0.28
123,1.71,1.7,1.51,1.71,0.03,0.47,-12.95,4.92
124,1.79,1.7,1.69,1.71,0.03,0.61,-13.05,10.58
125,1.45,1.7,1.71,1.71,0.07,0.53,-11.27,7.25
126,1.99,1.7,1.57,1.71,0.01,0.53,-13.58,7.36
127,1.43,1.7,1.55,1.7,0.05,0.46,-11.89,4.33
128,1.85,1.7,1.99,1.71,0.13,0.64,-8.66,11.85
129,1.91,1.7,1.57,1.71,0.05,0.49,-11.96,5.88
130,1.87,1.7,1.69,1.7,0.08,0.52,-10.7,6.88
131,1.91,1.71,1.77,1.71,0.06,0.61,-11.77,10.69
132,1.77,1.71,1.99,1.71,0.13,0.63,-8.97,11.29
133,1.89,1.71,1.59,1.71,0.03,0.53,-12.89,7.2
134,1.75,1.71,1.79,1.71,0.13,0.55,-8.79,8.09
135,1.61,1.71,1.81,1.71,0.16,0.5,-7.8,6.27
136,1.75,1.71,1.43,1.71,0.04,0.39,-12.48,1.62
137,1.93,1.71,1.85,1.71,0.23,0.45,-4.77,3.97
138,1.45,1.71,1.47,1.71,0.16,0.28,-7.66,-2.91
139,1.51,1.71,1.63,1.7,0.23,0.31,-4.93,-1.55
140,1.85,1.71,1.41,1.7,0.09,0.34,-10.53,-0.35
141,1.63,1.71,1.55,1.7,0.17,0.36,-7.34,0.58
142,1.75,1.71,1.97,1.7,0.41,0.28,2.42,-2.74
143,1.69,1.71,1.91,1.7,0.42,0.23,2.96,-4.82
144,1.79,1.71,1.91,1.71,0.33,0.39,-0.86,1.64
145,1.87,1.71,1.47,1.7,0.08,0.39,-10.9,1.82
146,1.87,1.71,1.91,1.71,0.25,0.46,-3.9,4.32
147,1.43,1.71,1.67,1.71,0.21,0.29,-5.73,-2.33
148,1.81,1.71,1.45,1.7,0.11,0.35,-9.6,0.06
149,1.83,1.71,1.83,1.7,0.24,0.42,-4.48,2.85
150,1.73,1.71,1.41,1.7,0.11,0.31,-9.54,-1.37
151,1.67,1.71,1.89,1.7,0.37,0.23,1.0,-4.65
152,1.93,1.71,1.69,1.7,0.15,0.47,-8.01,4.96
153,1.71,1.71,1.97,1.71,0.43,0.18,3.32,-6.83
154,1.79,1.71,1.71,1.71,0.27,0.33,-3.06,-0.58
155,1.71,1.71,1.57,1.7,0.2,0.3,-6.04,-1.89
156,1.73,1.71,1.77,1.71,0.2,0.3,-6.11,-1.85
157,1.49,1.71,1.81,1.71,0.21,0.24,-5.46,-4.32
158,1.77,1.71,1.81,1.71,0.14,0.35,-8.41,-0.1
159,1.71,1.71,1.61,1.71,0.08,0.38,-10.87,1.38
160,1.55,1.71,1.71,1.71,0.16,0.31,-7.81,-1.43
161,1.75,1.71,1.65,1.71,0.09,0.39,-10.4,1.56
162,1.55,1.71,1.81,1.71,0.15,0.31,-7.92,-1.43
163,1.77,1.71,1.87,1.71,0.14,0.32,-8.55,-1.14
164,1.71,1.71,1.99,1.71,0.32,0.2,-1.33,-5.99
165,1.41,1.71,1.97,1.71,0.32,0.09,-1.29,-10.59
166,1.65,1.71,1.63,1.71,0.24,0.28,-4.55,-2.58
167,1.47,1.71,1.77,1.71,0.28,0.19,-2.58,-6.6
168,1.45,1.7,1.75,1.71,0.35,0.09,0.16,-10.55
169,1.51,1.7,1.43,1.71,0.3,0.14,-2.03,-8.46
170,1.53,1.7,1.99,1.71,0.42,0.08,2.89,-11.02
171,1.95,1.7,1.59,1.71,0.17,0.39,-7.02,1.77
172,1.67,1.7,1.91,1.71,0.34,0.31,-0.56,-1.48
173,1.95,1.7,1.73,1.71,0.14,0.51,-8.34,6.34
174,1.79,1.7,1.85,1.71,0.32,0.35,-1.31,0.18
175,1.41,1.7,1.51,1.71,0.17,0.27,-7.32,-3.36
176,1.75,1.7,1.47,1.71,0.13,0.34,-8.72,-0.22
177,1.83,1.7,1.61,1.71,0.24,0.37,-4.31,0.76
