run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.46,0.42,,
2,0.46,0.47,,
3,0.46,0.44,0.46,0.44
4,0.46,0.48,0.46,0.46
5,0.46,0.48,0.46,0.47
6,0.46,0.45,0.46,0.47
7,0.46,0.42,0.46,0.45
8,0.46,0.43,0.46,0.43
9,0.47,0.43,0.46,0.43
10,0.47,0.45,0.47,0.44
11,0.47,0.5,0.47,0.46
12,0.46,0.45,0.47,0.47
13,0.46,0.48,0.46,0.48
14,0.46,0.5,0.46,0.48
15,0.46,0.45,0.46,0.48
16,0.46,0.5,0.46,0.48
17,0.47,0.5,0.46,0.48
18,0.47,0.49,0.47,0.5
19,0.46,0.44,0.47,0.48
20,0.46,0.5,0.46,0.48
21,0.46,0.5,0.46,0.48
22,0.45,0.44,0.46,0.48
23,0.47,0.49,0.46,0.48
24,0.47,0.43,0.46,0.45
25,0.47,0.44,0.47,0.45
26,0.47,0.46,0.47,0.44
27,0.47,0.48,0.47,0.46
28,0.47,0.48,0.47,0.47
29,0.46,0.47,0.47,0.48
30,0.47,0.42,0.47,0.46
31,0.46,0.42,0.46,0.44
32,0.46,0.42,0.46,0.42
33,0.47,0.48,0.46,0.44
34,0.46,0.43,0.46,0.44
35,0.47,0.49,0.47,0.47
36,0.46,0.49,0.46,0.47
37,0.47,0.48,0.47,0.49
38,0.46,0.5,0.46,0.49
39,0.46,0.45,0.46,0.48
40,0.47,0.5,0.46,0.48
41,0.46,0.49,0.46,0.48
42,0.46,0.5,0.46,0.5
43,0.46,0.49,0.46,0.49
44,0.46,0.43,0.46,0.47
45,0.46,0.47,0.46,0.46
46,0.47,0.48,0.46,0.46
47,0.46,0.5,0.46,0.48
48,0.46,0.49,0.46,0.49
49,0.47,0.46,0.46,0.48
50,0.46,0.46,0.46,0.47
