run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.7,1.69,,
2,1.7,1.68,,
3,1.68,1.68,1.69,1.68
4,1.69,1.67,1.69,1.68
5,1.69,1.67,1.69,1.67
6,1.7,1.69,1.69,1.68
7,1.66,1.68,1.68,1.68
8,1.67,1.67,1.68,1.68
9,1.69,1.68,1.67,1.68
10,1.69,1.69,1.68,1.68
11,1.69,1.68,1.69,1.68
12,1.67,1.68,1.68,1.68
13,1.67,1.7,1.68,1.69
14,1.67,1.67,1.67,1.68
15,1.67,1.69,1.67,1.69
16,1.69,1.68,1.68,1.68
17,1.67,1.68,1.68,1.68
18,1.69,1.68,1.68,1.68
19,1.67,1.69,1.68,1.68
20,1.67,1.68,1.68,1.68
21,1.69,1.69,1.68,1.69
22,1.68,1.7,1.68,1.69
23,1.68,1.68,1.68,1.69
24,1.68,1.69,1.68,1.69
25,1.67,1.68,1.68,1.68
26,1.69,1.69,1.68,1.69
27,1.69,1.69,1.68,1.69
28,1.68,1.7,1.69,1.69
29,1.66,1.69,1.68,1.69
30,1.68,1.7,1.67,1.7
31,1.69,1.68,1.68,1.69
32,1.69,1.67,1.69,1.68
33,1.68,1.69,1.69,1.68
34,1.68,1.69,1.68,1.68
35,1.67,1.69,1.68,1.69
36,1.67,1.68,1.67,1.69
37,1.66,1.67,1.67,1.68
38,1.68,1.69,1.67,1.68
39,1.67,1.68,1.67,1.68
40,1.7,1.68,1.68,1.68
41,1.66,1.68,1.68,1.68
42,1.67,1.7,1.68,1.69
43,1.67,1.69,1.67,1.69
44,1.69,1.69,1.68,1.69
45,1.68,1.67,1.68,1.68
46,1.68,1.68,1.68,1.68
47,1.69,1.69,1.68,1.68
48,1.68,1.68,1.68,1.68
49,1.67,1.69,1.68,1.69
50,1.67,1.69,1.67,1.69
