run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.46,0.5,,
2,0.47,0.43,,
3,0.47,0.5,0.47,0.48
4,0.46,0.47,0.47,0.47
5,0.47,0.44,0.47,0.47
6,0.47,0.49,0.47,0.47
7,0.46,0.47,0.47,0.47
8,0.47,0.51,0.47,0.49
9,0.47,0.5,0.47,0.49
10,0.46,0.48,0.47,0.5
11,0.46,0.5,0.46,0.49
12,0.47,0.42,0.46,0.47
13,0.47,0.42,0.47,0.45
14,0.46,0.5,0.47,0.45
15,0.47,0.51,0.47,0.48
16,0.47,0.48,0.47,0.5
17,0.46,0.5,0.47,0.5
18,0.47,0.5,0.47,0.49
19,0.46,0.5,0.46,0.5
20,0.46,0.42,0.46,0.47
21,0.46,0.42,0.46,0.45
22,0.46,0.43,0.46,0.42
23,0.46,0.46,0.46,0.44
24,0.47,0.42,0.46,0.44
25,0.47,0.46,0.47,0.45
26,0.46,0.42,0.47,0.43
27,0.46,0.5,0.46,0.46
28,0.47,0.5,0.46,0.47
29,0.46,0.43,0.46,0.48
30,0.46,0.42,0.46,0.45
31,0.47,0.5,0.46,0.45
32,0.46,0.51,0.46,0.48
33,0.46,0.51,0.46,0.51
34,0.46,0.5,0.46,0.51
35,0.46,0.44,0.46,0.48
36,0.46,0.46,0.46,0.47
37,0.47,0.42,0.46,0.44
38,0.46,0.43,0.46,0.44
39,0.47,0.5,0.47,0.45
40,0.47,0.45,0.47,0.46
41,0.47,0.44,0.47,0.46
42,0.46,0.47,0.47,0.45
43,0.46,0.45,0.46,0.45
44,0.46,0.5,0.46,0.47
45,0.47,0.42,0.46,0.46
46,0.46,0.5,0.46,0.47
47,0.47,0.42,0.47,0.45
48,0.47,0.44,0.47,0.45
49,0.46,0.5,0.47,0.45
50,0.47,0.49,0.47,0.48
