t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.07,1.07,1.2,1.2,0.6,0.53,0.83,0.2
1,1.07,1.07,1.16,1.18,0.59,0.53,0.68,0.24
2,1.04,1.06,1.13,1.16,0.57,0.51,0.54,0.12
3,1.02,1.05,1.16,1.16,0.58,0.5,0.67,-0.02
4,1.03,1.05,1.11,1.15,0.56,0.51,0.44,0.09
5,1.05,1.05,1.09,1.14,0.54,0.52,0.35,0.2
6,1.1,1.06,1.11,1.14,0.55,0.55,0.44,0.38
7,1.1,1.06,1.1,1.13,0.55,0.55,0.39,0.39
8,1.09,1.06,1.11,1.13,0.56,0.54,0.44,0.33
9,1.11,1.07,1.13,1.13,0.57,0.55,0.53,0.42
10,1.16,1.08,1.09,1.13,0.54,0.59,0.29,0.68
11,1.13,1.08,1.07,1.12,0.53,0.57,0.27,0.54
12,1.2,1.09,1.07,1.12,0.53,0.6,0.2,0.83
13,1.21,1.1,1.06,1.11,0.52,0.61,0.13,0.87
14,1.15,1.1,1.07,1.11,0.53,0.58,0.25,0.64
15,1.12,1.1,1.07,1.11,0.53,0.56,0.28,0.49
16,1.14,1.11,1.04,1.1,0.51,0.57,0.11,0.58
17,1.14,1.11,1.07,1.1,0.53,0.57,0.26,0.59
18,1.18,1.11,1.11,1.1,0.55,0.59,0.39,0.73
19,1.16,1.11,1.06,1.1,0.52,0.59,0.19,0.68
20,1.16,1.12,1.09,1.1,0.54,0.59,0.29,0.68
21,1.16,1.12,1.12,1.1,0.56,0.58,0.45,0.68
22,1.18,1.12,1.11,1.1,0.55,0.59,0.39,0.73
23,1.18,1.12,1.06,1.1,0.52,0.59,0.17,0.73
24,1.15,1.12,1.04,1.1,0.51,0.58,0.1,0.63
25,1.18,1.13,1.05,1.1,0.52,0.59,0.12,0.73
26,1.16,1.13,1.03,1.09,0.5,0.58,0.03,0.67
27,1.21,1.13,1.02,1.09,0.49,0.61,-0.09,0.85
28,1.2,1.13,1.0,1.09,0.48,0.6,-0.18,0.79
29,1.19,1.13,1.04,1.09,0.51,0.6,0.06,0.77
30,1.18,1.14,1.07,1.09,0.53,0.59,0.23,0.73
31,1.16,1.14,1.11,1.09,0.55,0.59,0.4,0.68
32,1.19,1.14,1.09,1.09,0.53,0.6,0.27,0.78
33,1.21,1.14,1.09,1.09,0.53,0.61,0.24,0.88
34,1.24,1.14,1.13,1.09,0.55,0.63,0.41,1.03
35,1.21,1.15,1.14,1.09,0.56,0.61,0.51,0.87
36,1.21,1.15,1.12,1.09,0.55,0.61,0.4,0.88
37,1.21,1.15,1.04,1.09,0.5,0.61,0.02,0.86
38,1.18,1.15,1.09,1.09,0.54,0.59,0.28,0.73
39,1.18,1.15,1.1,1.09,0.54,0.59,0.33,0.73
40,1.21,1.15,1.1,1.09,0.54,0.61,0.29,0.88
41,1.15,1.15,1.12,1.09,0.56,0.58,0.46,0.63
42,1.16,1.15,1.11,1.09,0.55,0.59,0.4,0.68
43,1.15,1.15,1.13,1.09,0.56,0.58,0.51,0.62
44,1.16,1.15,1.16,1.09,0.58,0.58,0.66,0.66
45,1.16,1.15,1.19,1.09,0.6,0.58,0.76,0.64
46,1.13,1.15,1.14,1.1,0.57,0.56,0.57,0.52
47,1.12,1.15,1.09,1.1,0.54,0.56,0.33,0.49
48,1.14,1.15,1.07,1.1,0.53,0.57,0.26,0.59
49,1.15,1.15,1.13,1.1,0.56,0.58,0.51,0.62
50,1.16,1.15,1.16,1.1,0.58,0.58,0.66,0.66
51,1.12,1.15,1.15,1.1,0.58,0.56,0.63,0.46
52,1.11,1.15,1.19,1.1,0.6,0.55,0.78,0.37
53,1.13,1.15,1.19,1.1,0.6,0.56,0.78,0.48
54,1.12,1.15,1.13,1.1,0.57,0.56,0.53,0.47
55,1.11,1.15,1.11,1.1,0.55,0.55,0.43,0.43
56,1.1,1.15,1.12,1.1,0.56,0.55,0.49,0.38
57,1.03,1.15,1.13,1.1,0.57,0.51,0.53,0.07
58,1.03,1.14,1.12,1.1,0.56,0.51,0.49,0.08
59,1.11,1.14,1.11,1.1,0.55,0.55,0.43,0.43
60,1.11,1.14,1.13,1.1,0.57,0.55,0.53,0.42
61,1.14,1.14,1.09,1.1,0.54,0.57,0.31,0.59
62,1.19,1.14,1.09,1.1,0.53,0.6,0.27,0.78
63,1.15,1.14,1.13,1.1,0.56,0.58,0.51,0.62
64,1.16,1.14,1.11,1.1,0.55,0.59,0.4,0.68
65,1.14,1.14,1.09,1.1,0.54,0.57,0.31,0.59
66,1.16,1.14,1.12,1.1,0.56,0.58,0.45,0.68
67,1.21,1.14,1.09,1.1,0.53,0.61,0.24,0.88
68,1.29,1.15,1.11,1.1,0.53,0.65,0.23,1.23
69,1.24,1.15,1.15,1.1,0.57,0.63,0.53,1.03
70,1.25,1.15,1.18,1.11,0.58,0.63,0.62,1.07
71,1.25,1.15,1.2,1.11,0.59,0.63,0.73,1.06
72,1.23,1.15,1.22,1.11,0.61,0.62,0.87,0.94
73,1.24,1.15,1.2,1.11,0.59,0.63,0.75,1.01
74,1.2,1.15,1.23,1.11,0.62,0.6,0.95,0.76
75,1.14,1.15,1.18,1.11,0.59,0.57,0.72,0.54
76,1.14,1.15,1.18,1.11,0.59,0.57,0.72,0.54
77,1.12,1.15,1.16,1.11,0.58,0.56,0.68,0.45
78,1.16,1.15,1.16,1.11,0.58,0.58,0.66,0.66
79,1.15,1.15,1.16,1.11,0.58,0.58,0.66,0.6
80,1.12,1.15,1.13,1.11,0.57,0.56,0.53,0.47
81,1.13,1.15,1.16,1.12,0.58,0.56,0.67,0.5
82,1.16,1.15,1.23,1.12,0.62,0.57,0.97,0.59
83,1.18,1.15,1.18,1.12,0.59,0.59,0.7,0.7
84,1.2,1.15,1.13,1.12,0.56,0.6,0.47,0.83
85,1.22,1.15,1.06,1.12,0.51,0.62,0.12,0.92
86,1.2,1.15,1.1,1.12,0.54,0.6,0.31,0.83
87,1.21,1.16,1.12,1.12,0.55,0.61,0.4,0.88
88,1.15,1.16,1.12,1.12,0.56,0.58,0.46,0.63
89,1.12,1.16,1.14,1.12,0.57,0.56,0.58,0.46
90,1.14,1.15,1.12,1.12,0.56,0.57,0.46,0.58
91,1.14,1.15,1.12,1.12,0.56,0.57,0.46,0.58
92,1.14,1.15,1.16,1.12,0.58,0.57,0.67,0.55
93,1.14,1.15,1.15,1.12,0.58,0.57,0.62,0.56
94,1.09,1.15,1.06,1.12,0.53,0.54,0.25,0.35
95,1.13,1.15,1.04,1.12,0.51,0.57,0.12,0.54
96,1.2,1.15,1.09,1.12,0.53,0.6,0.25,0.83
97,1.14,1.15,1.09,1.12,0.54,0.57,0.31,0.59
98,1.15,1.15,1.1,1.12,0.54,0.58,0.35,0.63
99,1.23,1.15,1.13,1.12,0.55,0.62,0.43,0.98
100,1.25,1.16,1.1,1.12,0.53,0.63,0.23,1.08
101,1.23,1.16,1.11,1.12,0.54,0.62,0.32,0.98
102,1.23,1.16,1.07,1.12,0.52,0.62,0.15,0.97
103,1.19,1.16,1.04,1.11,0.51,0.6,0.06,0.77
104,1.14,1.16,1.04,1.11,0.51,0.57,0.11,0.58
105,1.12,1.16,1.06,1.11,0.53,0.56,0.23,0.49
106,1.18,1.16,1.13,1.11,0.56,0.59,0.49,0.73
107,1.15,1.16,1.14,1.11,0.57,0.58,0.56,0.62
108,1.22,1.16,1.14,1.11,0.56,0.62,0.5,0.93
109,1.2,1.16,1.14,1.11,0.57,0.6,0.52,0.82
110,1.16,1.16,1.18,1.11,0.59,0.58,0.71,0.65
111,1.16,1.16,1.12,1.11,0.56,0.58,0.45,0.68
112,1.27,1.16,1.1,1.11,0.53,0.64,0.21,1.13
113,1.21,1.16,1.03,1.11,0.5,0.61,-0.03,0.86
114,1.24,1.16,1.1,1.11,0.53,0.63,0.25,1.03
115,1.29,1.16,1.09,1.11,0.51,0.65,0.11,1.22
116,1.29,1.16,1.06,1.11,0.5,0.65,-0.0,1.21
117,1.29,1.16,1.07,1.11,0.51,0.65,0.05,1.21
118,1.29,1.16,1.06,1.11,0.5,0.65,-0.0,1.21
119,1.29,1.17,1.06,1.11,0.5,0.65,-0.0,1.21
120,1.29,1.17,1.0,1.11,0.46,0.64,-0.35,1.15
121,1.28,1.17,0.97,1.11,0.45,0.63,-0.44,1.07
122,1.29,1.17,0.98,1.11,0.45,0.64,-0.41,1.13
123,1.25,1.17,0.98,1.11,0.46,0.62,-0.33,1.0
124,1.22,1.17,1.01,1.11,0.48,0.61,-0.16,0.89
125,1.19,1.17,1.12,1.11,0.55,0.6,0.43,0.78
126,1.2,1.17,1.13,1.11,0.56,0.6,0.47,0.83
127,1.19,1.17,1.12,1.11,0.55,0.6,0.43,0.78
128,1.19,1.17,1.11,1.11,0.55,0.6,0.37,0.78
129,1.23,1.17,1.11,1.11,0.54,0.62,0.32,0.98
130,1.19,1.17,1.12,1.11,0.55,0.6,0.43,0.78
131,1.2,1.17,1.1,1.11,0.54,0.6,0.31,0.83
132,1.19,1.17,1.09,1.11,0.53,0.6,0.27,0.78
133,1.2,1.17,1.09,1.11,0.53,0.6,0.25,0.83
134,1.22,1.17,1.06,1.11,0.51,0.62,0.12,0.92
135,1.24,1.17,1.07,1.11,0.52,0.63,0.14,1.02
136,1.24,1.17,1.1,1.11,0.53,0.63,0.25,1.03
137,1.29,1.17,1.06,1.11,0.5,0.65,-0.0,1.21
138,1.29,1.17,1.07,1.11,0.51,0.65,0.05,1.21
139,1.29,1.18,1.06,1.11,0.5,0.65,-0.0,1.21
140,1.29,1.18,1.1,1.11,0.52,0.65,0.17,1.22
141,1.29,1.18,1.11,1.11,0.53,0.65,0.23,1.23
142,1.29,1.18,1.09,1.11,0.51,0.65,0.11,1.22
143,1.29,1.18,1.04,1.11,0.49,0.65,-0.12,1.19
144,1.29,1.18,1.05,1.1,0.49,0.65,-0.06,1.2
145,1.29,1.18,1.04,1.1,0.49,0.65,-0.12,1.19
146,1.29,1.18,1.05,1.1,0.49,0.65,-0.06,1.2
147,1.29,1.18,1.1,1.1,0.52,0.65,0.17,1.22
148,1.29,1.18,1.04,1.1,0.49,0.65,-0.12,1.19
149,1.29,1.18,1.06,1.1,0.5,0.65,-0.0,1.21
150,1.29,1.18,1.04,1.1,0.49,0.65,-0.12,1.19
151,1.29,1.18,1.04,1.1,0.49,0.65,-0.12,1.19
152,1.29,1.18,1.01,1.1,0.46,0.64,-0.29,1.16
153,1.29,1.19,1.03,1.1,0.48,0.65,-0.18,1.18
154,1.29,1.19,1.06,1.1,0.5,0.65,-0.0,1.21
155,1.29,1.19,1.05,1.1,0.49,0.65,-0.06,1.2
156,1.29,1.19,1.02,1.1,0.47,0.65,-0.24,1.17
157,1.29,1.19,1.01,1.1,0.46,0.64,-0.29,1.16
158,1.25,1.19,0.98,1.1,0.46,0.62,-0.33,1.0
159,1.24,1.19,1.04,1.1,0.5,0.63,-0.03,1.0
160,1.22,1.19,1.07,1.1,0.52,0.62,0.17,0.92
161,1.22,1.19,1.04,1.1,0.5,0.61,0.01,0.91
162,1.21,1.19,1.06,1.1,0.52,0.61,0.13,0.87
163,1.23,1.19,1.07,1.1,0.52,0.62,0.15,0.97
164,1.24,1.19,1.03,1.1,0.49,0.62,-0.09,1.0
165,1.19,1.19,0.98,1.1,0.47,0.59,-0.21,0.73
166,1.21,1.19,0.96,1.1,0.46,0.6,-0.36,0.8
167,1.19,1.19,0.96,1.09,0.46,0.59,-0.32,0.71
168,1.21,1.19,0.96,1.09,0.46,0.6,-0.36,0.8
169,1.22,1.19,0.98,1.09,0.47,0.61,-0.27,0.87
170,1.21,1.19,1.02,1.09,0.49,0.61,-0.09,0.85
171,1.16,1.19,1.03,1.09,0.5,0.58,0.03,0.67
172,1.2,1.19,0.97,1.09,0.46,0.6,-0.28,0.77
173,1.2,1.19,1.02,1.09,0.49,0.6,-0.07,0.8
174,1.19,1.19,0.96,1.09,0.46,0.59,-0.32,0.71
175,1.15,1.19,0.96,1.09,0.47,0.57,-0.27,0.58
176,1.21,1.19,0.98,1.09,0.47,0.6,-0.25,0.82
177,1.15,1.19,0.96,1.09,0.47,0.57,-0.27,0.58
178,1.21,1.19,0.96,1.09,0.46,0.6,-0.36,0.8
179,1.18,1.19,0.96,1.09,0.46,0.58,-0.3,0.67
180,1.16,1.19,0.96,1.09,0.46,0.58,-0.28,0.63
181,1.18,1.19,0.96,1.09,0.46,0.58,-0.3,0.67
182,1.13,1.19,0.96,1.09,0.47,0.56,-0.24,0.5
183,1.13,1.19,0.98,1.08,0.48,0.56,-0.14,0.51
184,1.2,1.19,0.97,1.08,0.46,0.6,-0.28,0.77
185,1.15,1.19,0.98,1.08,0.48,0.58,-0.16,0.6
186,1.15,1.19,1.02,1.08,0.5,0.58,-0.01,0.62
187,1.15,1.19,1.02,1.08,0.5,0.58,-0.01,0.62
188,1.21,1.19,1.01,1.08,0.48,0.61,-0.14,0.84
189,1.22,1.19,0.96,1.08,0.45,0.61,-0.38,0.84
190,1.25,1.19,0.96,1.08,0.44,0.62,-0.45,0.97
191,1.29,1.19,0.96,1.08,0.43,0.64,-0.52,1.1
192,1.29,1.19,0.96,1.08,0.43,0.64,-0.52,1.1
193,1.29,1.19,0.96,1.08,0.43,0.64,-0.52,1.1
194,1.29,1.19,0.96,1.08,0.43,0.64,-0.52,1.1
195,1.29,1.19,0.96,1.08,0.43,0.64,-0.52,1.1
196,1.29,1.19,0.96,1.08,0.43,0.64,-0.52,1.1
197,1.29,1.19,0.97,1.08,0.44,0.64,-0.47,1.12
198,1.29,1.19,1.0,1.08,0.46,0.64,-0.35,1.15
199,1.29,1.19,0.96,1.08,0.43,0.64,-0.52,1.1
200,1.29,1.19,0.97,1.08,0.44,0.64,-0.47,1.12
201,1.29,1.19,0.96,1.08,0.43,0.64,-0.52,1.1
202,1.29,1.19,0.96,1.07,0.43,0.64,-0.52,1.1
203,1.29,1.2,0.96,1.07,0.43,0.64,-0.52,1.1
