run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.12,1.12,,
2,1.11,1.12,,
3,1.11,1.11,1.11,1.12
4,1.12,1.12,1.11,1.12
5,1.13,1.11,1.12,1.11
6,1.13,1.13,1.13,1.12
7,1.12,1.13,1.13,1.12
8,1.13,1.12,1.13,1.13
9,1.12,1.11,1.12,1.12
10,1.12,1.12,1.12,1.12
11,1.12,1.13,1.12,1.12
12,1.12,1.12,1.12,1.12
13,1.12,1.12,1.12,1.12
14,1.12,1.12,1.12,1.12
15,1.12,1.14,1.12,1.13
16,1.13,1.12,1.12,1.13
17,1.13,1.12,1.13,1.13
18,1.13,1.14,1.13,1.13
19,1.12,1.13,1.13,1.13
20,1.13,1.12,1.13,1.13
21,1.13,1.13,1.13,1.13
22,1.13,1.14,1.13,1.13
23,1.12,1.13,1.13,1.13
24,1.13,1.12,1.13,1.13
25,1.12,1.12,1.12,1.12
26,1.13,1.12,1.13,1.12
27,1.13,1.13,1.13,1.12
28,1.11,1.12,1.12,1.12
29,1.12,1.12,1.12,1.12
30,1.11,1.13,1.11,1.12
31,1.13,1.13,1.12,1.13
32,1.11,1.13,1.12,1.13
33,1.12,1.12,1.12,1.13
34,1.12,1.12,1.12,1.12
35,1.12,1.12,1.12,1.12
36,1.12,1.13,1.12,1.12
37,1.12,1.12,1.12,1.12
38,1.13,1.11,1.12,1.12
39,1.13,1.12,1.13,1.12
40,1.13,1.12,1.13,1.12
41,1.12,1.13,1.13,1.12
42,1.12,1.13,1.12,1.13
43,1.13,1.11,1.12,1.12
44,1.13,1.11,1.13,1.12
45,1.12,1.12,1.13,1.11
46,1.11,1.12,1.12,1.12
47,1.13,1.13,1.12,1.12
48,1.13,1.13,1.12,1.13
49,1.11,1.11,1.12,1.12
50,1.12,1.12,1.12,1.12
