run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.59,1.63,,
2,1.57,1.57,,
3,1.59,1.57,1.58,1.59
4,1.55,1.55,1.57,1.56
5,1.59,1.57,1.58,1.56
6,1.59,1.59,1.58,1.57
7,1.65,1.65,1.61,1.6
8,1.59,1.57,1.61,1.6
9,1.51,1.59,1.58,1.6
10,1.53,1.59,1.54,1.58
11,1.51,1.63,1.52,1.6
12,1.55,1.63,1.53,1.62
13,1.61,1.47,1.56,1.58
14,1.67,1.61,1.61,1.57
15,1.61,1.55,1.63,1.54
16,1.61,1.55,1.63,1.57
17,1.57,1.57,1.6,1.56
18,1.57,1.55,1.58,1.56
19,1.59,1.57,1.58,1.56
20,1.57,1.65,1.58,1.59
21,1.57,1.61,1.58,1.61
22,1.49,1.55,1.54,1.6
23,1.59,1.47,1.55,1.54
24,1.53,1.59,1.54,1.54
25,1.63,1.59,1.58,1.55
26,1.65,1.71,1.6,1.63
27,1.59,1.51,1.62,1.6
28,1.59,1.55,1.61,1.59
29,1.65,1.65,1.61,1.57
30,1.67,1.53,1.64,1.58
31,1.57,1.55,1.63,1.58
32,1.61,1.63,1.62,1.57
33,1.59,1.57,1.59,1.58
34,1.57,1.55,1.59,1.58
35,1.53,1.57,1.56,1.56
36,1.57,1.61,1.56,1.58
37,1.57,1.59,1.56,1.59
38,1.57,1.61,1.57,1.6
39,1.59,1.59,1.58,1.6
40,1.59,1.61,1.58,1.6
41,1.57,1.61,1.58,1.6
42,1.61,1.49,1.59,1.57
43,1.55,1.57,1.58,1.56
44,1.55,1.53,1.57,1.53
45,1.59,1.57,1.56,1.56
46,1.53,1.59,1.56,1.56
47,1.57,1.55,1.56,1.57
48,1.57,1.55,1.56,1.56
49,1.51,1.57,1.55,1.56
50,1.57,1.61,1.55,1.58
