run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.27,1.0,,
2,0.98,1.27,,
3,1.27,1.26,1.17,1.18
4,1.23,1.11,1.16,1.21
5,1.27,1.27,1.26,1.21
6,1.26,1.25,1.25,1.21
7,1.0,1.26,1.18,1.26
8,0.98,1.27,1.08,1.26
9,0.98,1.24,0.99,1.26
10,1.06,0.98,1.01,1.16
11,1.26,1.25,1.1,1.16
12,0.99,1.26,1.1,1.16
13,0.99,1.01,1.08,1.17
14,0.98,1.26,0.99,1.18
15,1.26,0.99,1.08,1.09
16,0.98,1.27,1.07,1.17
17,1.26,1.27,1.17,1.18
18,1.23,0.99,1.16,1.18
19,1.27,0.99,1.25,1.08
20,0.98,1.26,1.16,1.08
21,0.98,1.26,1.08,1.17
22,1.26,1.27,1.07,1.26
23,0.99,1.27,1.08,1.27
24,1.01,0.99,1.09,1.18
25,1.04,0.98,1.01,1.08
26,1.27,1.27,1.11,1.08
27,0.99,1.26,1.1,1.17
28,0.99,1.27,1.08,1.27
29,1.27,0.99,1.08,1.17
30,0.98,1.25,1.08,1.17
31,1.27,1.26,1.17,1.17
32,0.98,1.27,1.08,1.26
33,1.27,1.27,1.17,1.27
34,1.27,0.99,1.17,1.18
35,1.27,1.27,1.27,1.18
36,1.26,1.26,1.27,1.17
37,1.27,1.27,1.27,1.27
38,1.22,0.99,1.25,1.17
39,1.27,0.99,1.25,1.08
40,0.99,1.26,1.16,1.08
41,1.03,0.98,1.1,1.08
42,1.0,0.98,1.01,1.07
43,1.26,0.99,1.1,0.98
44,1.27,0.98,1.18,0.98
45,0.98,1.26,1.17,1.08
46,0.99,1.24,1.08,1.16
47,1.26,1.26,1.08,1.25
48,1.27,1.26,1.17,1.25
49,1.27,0.99,1.27,1.17
50,0.99,0.99,1.18,1.08
