run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.65,1.95,,
2,1.68,1.44,,
3,1.67,1.93,1.67,1.77
4,1.65,1.45,1.67,1.61
5,1.68,1.93,1.67,1.77
6,1.65,1.92,1.66,1.77
7,1.71,1.45,1.68,1.77
8,1.69,1.6,1.68,1.66
9,1.7,1.96,1.7,1.67
10,1.73,1.95,1.71,1.84
11,1.7,1.96,1.71,1.96
12,1.65,1.96,1.69,1.96
13,1.69,1.45,1.68,1.79
14,1.64,1.95,1.66,1.79
15,1.65,1.94,1.66,1.78
16,1.66,1.89,1.65,1.93
17,1.68,1.44,1.66,1.76
18,1.68,1.93,1.67,1.75
19,1.71,1.96,1.69,1.78
20,1.64,1.44,1.68,1.78
21,1.72,1.96,1.69,1.79
22,1.64,1.44,1.67,1.61
23,1.7,1.45,1.69,1.62
24,1.7,1.93,1.68,1.61
25,1.68,1.95,1.69,1.78
26,1.67,1.9,1.68,1.93
27,1.67,1.45,1.67,1.77
28,1.68,1.44,1.67,1.6
29,1.69,1.93,1.68,1.61
30,1.63,1.44,1.67,1.6
31,1.69,1.44,1.67,1.6
32,1.64,1.83,1.65,1.57
33,1.64,1.96,1.66,1.74
34,1.7,1.94,1.66,1.91
35,1.68,1.88,1.67,1.93
36,1.65,1.45,1.68,1.76
37,1.7,1.96,1.68,1.76
38,1.71,1.95,1.69,1.79
39,1.7,1.92,1.7,1.94
40,1.65,1.88,1.69,1.92
41,1.67,1.45,1.67,1.75
42,1.68,1.95,1.67,1.76
43,1.68,1.94,1.68,1.78
44,1.67,1.86,1.68,1.92
45,1.68,1.95,1.68,1.92
46,1.72,1.95,1.69,1.92
47,1.7,1.91,1.7,1.94
48,1.64,1.95,1.69,1.94
49,1.66,1.44,1.67,1.77
50,1.71,1.44,1.67,1.61
