t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.2,1.2,1.13,1.13,0.21,0.94,-2.36,3.5
1,1.11,1.15,1.07,1.1,0.32,0.76,-1.41,2.08
2,1.16,1.16,1.12,1.11,0.5,0.63,0.03,1.08
3,1.06,1.13,1.13,1.11,0.31,0.8,-1.54,2.43
4,1.0,1.11,1.15,1.12,0.15,0.98,-2.79,3.82
5,1.06,1.1,1.13,1.12,0.26,0.86,-1.96,2.87
6,1.29,1.13,1.11,1.12,0.39,0.77,-0.86,2.16
7,1.1,1.12,1.13,1.12,0.56,0.56,0.46,0.44
8,1.13,1.12,1.13,1.12,0.33,0.8,-1.37,2.41
9,1.16,1.13,1.14,1.12,0.61,0.54,0.87,0.36
10,1.05,1.12,1.13,1.13,0.59,0.49,0.76,-0.07
11,1.21,1.13,1.14,1.13,0.43,0.74,-0.56,1.88
12,1.24,1.14,1.1,1.12,0.4,0.74,-0.8,1.95
13,1.24,1.14,1.05,1.12,0.8,0.37,2.4,-1.0
14,1.07,1.14,1.09,1.12,1.07,0.0,4.6,-4.0
15,1.05,1.13,1.1,1.12,0.85,0.21,2.77,-2.28
16,1.12,1.13,1.13,1.12,0.66,0.47,1.26,-0.27
17,1.21,1.14,1.15,1.12,0.28,0.88,-1.74,3.07
18,1.23,1.14,1.14,1.12,0.52,0.66,0.17,1.27
19,1.12,1.14,1.12,1.12,0.83,0.29,2.65,-1.69
20,1.1,1.14,1.15,1.12,0.82,0.29,2.55,-1.66
21,1.24,1.14,1.16,1.12,0.19,0.99,-2.49,3.9
22,1.1,1.14,1.16,1.13,0.15,1.01,-2.8,4.04
23,0.96,1.13,1.12,1.12,0.26,0.81,-1.89,2.51
24,1.01,1.13,1.14,1.13,0.13,0.99,-2.96,3.95
25,1.28,1.13,1.15,1.13,0.24,0.94,-2.1,3.51
26,1.28,1.14,1.07,1.12,0.0,1.07,-4.0,4.6
27,1.25,1.14,1.03,1.12,0.0,1.03,-4.0,4.24
28,1.12,1.14,1.11,1.12,0.0,1.11,-4.0,4.87
29,1.18,1.14,1.09,1.12,0.0,1.09,-4.0,4.69
30,1.11,1.14,1.07,1.12,0.03,1.05,-3.76,4.36
31,0.98,1.14,1.06,1.12,0.33,0.7,-1.32,1.61
32,0.98,1.13,1.03,1.11,0.15,0.87,-2.81,3.0
33,1.24,1.14,1.03,1.11,0.0,1.03,-4.0,4.24
34,1.12,1.14,1.03,1.11,0.22,0.83,-2.27,2.65
35,1.11,1.14,1.04,1.11,0.25,0.8,-1.97,2.42
36,0.97,1.13,1.06,1.11,0.33,0.7,-1.35,1.61
37,0.96,1.13,1.09,1.11,0.34,0.71,-1.32,1.66
38,1.24,1.13,1.06,1.1,0.56,0.58,0.51,0.65
39,1.13,1.13,1.1,1.1,0.71,0.41,1.66,-0.71
40,1.19,1.13,1.11,1.1,0.85,0.32,2.77,-1.46
41,1.25,1.13,1.07,1.1,1.13,0.1,5.07,-3.18
42,1.22,1.14,1.1,1.1,1.0,0.2,4.03,-2.44
43,1.18,1.14,1.09,1.1,0.85,0.3,2.83,-1.62
44,1.24,1.14,1.07,1.1,0.44,0.69,-0.47,1.54
45,1.01,1.14,1.07,1.1,0.51,0.53,0.09,0.24
46,1.22,1.14,1.09,1.1,0.12,0.97,-3.0,3.8
47,1.09,1.14,1.06,1.1,0.0,1.06,-4.0,4.51
48,0.97,1.13,1.1,1.1,0.25,0.82,-2.0,2.53
49,1.06,1.13,1.07,1.1,0.23,0.84,-2.17,2.75
50,1.16,1.13,1.1,1.1,0.0,1.1,-4.0,4.78
51,1.11,1.13,1.11,1.1,0.0,1.11,-4.0,4.87
52,1.02,1.13,1.11,1.1,0.0,1.11,-4.0,4.87
53,1.25,1.13,1.13,1.1,0.0,1.13,-4.0,5.04
54,1.25,1.13,1.13,1.1,0.0,1.13,-4.0,5.04
55,1.21,1.14,1.06,1.1,0.0,1.06,-4.0,4.51
56,1.24,1.14,1.13,1.1,0.0,1.13,-4.0,5.04
57,1.21,1.14,1.2,1.1,0.0,1.2,-4.0,5.58
58,1.29,1.14,1.19,1.1,0.0,1.19,-4.0,5.49
59,1.09,1.14,1.15,1.11,0.0,1.15,-4.0,5.22
60,1.23,1.14,1.14,1.11,0.0,1.14,-4.0,5.13
61,1.01,1.14,1.09,1.11,0.0,1.09,-4.0,4.69
62,1.09,1.14,1.07,1.1,0.0,1.07,-4.0,4.6
63,1.25,1.14,1.13,1.11,0.0,1.13,-4.0,5.04
64,1.03,1.14,1.14,1.11,0.0,1.14,-4.0,5.13
65,1.09,1.14,1.11,1.11,0.0,1.11,-4.0,4.87
66,1.28,1.14,1.15,1.11,0.0,1.15,-4.0,5.22
67,1.28,1.14,1.11,1.11,0.0,1.11,-4.0,4.87
68,1.1,1.14,1.04,1.11,0.06,0.99,-3.54,3.89
69,1.15,1.14,1.1,1.11,0.34,0.77,-1.28,2.18
70,1.19,1.14,1.12,1.11,0.34,0.8,-1.25,2.36
71,1.04,1.14,1.05,1.11,0.39,0.66,-0.9,1.28
72,1.02,1.14,1.05,1.1,0.19,0.85,-2.47,2.84
73,0.96,1.14,1.03,1.1,0.06,0.97,-3.56,3.76
74,1.19,1.14,1.12,1.1,0.0,1.12,-4.0,4.96
75,1.18,1.14,1.13,1.1,0.0,1.13,-4.0,5.04
76,1.2,1.14,1.14,1.1,0.0,1.14,-4.0,5.13
77,1.28,1.14,1.18,1.11,0.23,0.97,-2.19,3.74
78,1.29,1.14,1.21,1.11,0.36,0.87,-1.09,2.94
79,1.11,1.14,1.2,1.11,0.92,0.21,3.35,-2.36
80,1.04,1.14,1.22,1.11,1.04,0.0,4.33,-4.0
81,1.28,1.14,1.2,1.11,1.12,0.15,4.95,-2.82
82,1.06,1.14,1.16,1.11,0.91,0.17,3.24,-2.61
83,1.21,1.14,1.14,1.11,0.75,0.43,2.03,-0.56
84,1.0,1.14,1.21,1.11,0.49,0.61,-0.05,0.88
85,1.14,1.14,1.22,1.11,0.44,0.75,-0.48,2.0
86,1.28,1.14,1.21,1.11,0.02,1.19,-3.84,5.52
87,1.1,1.14,1.2,1.12,0.48,0.67,-0.13,1.36
88,0.98,1.14,1.15,1.12,0.44,0.64,-0.46,1.08
89,1.11,1.14,1.13,1.12,0.45,0.67,-0.37,1.34
90,1.12,1.14,1.13,1.12,0.51,0.61,0.11,0.89
91,1.09,1.14,1.14,1.12,0.52,0.59,0.19,0.72
92,1.21,1.14,1.13,1.12,0.55,0.61,0.42,0.91
93,1.07,1.14,1.18,1.12,0.42,0.72,-0.64,1.72
94,1.19,1.14,1.23,1.12,0.54,0.67,0.33,1.36
95,1.1,1.14,1.18,1.12,0.18,0.99,-2.58,3.88
96,1.24,1.14,1.13,1.12,0.18,0.97,-2.6,3.77
97,1.14,1.14,1.11,1.12,0.63,0.49,1.08,-0.06
98,1.2,1.14,1.06,1.12,0.95,0.22,3.63,-2.26
99,0.98,1.14,1.03,1.12,0.76,0.23,2.09,-2.12
100,1.29,1.14,1.04,1.12,0.66,0.51,1.25,0.08
101,1.0,1.14,1.03,1.12,0.92,0.08,3.34,-3.35
102,1.19,1.14,1.07,1.12,0.95,0.21,3.6,-2.28
103,1.25,1.14,1.1,1.12,0.85,0.35,2.83,-1.2
104,1.0,1.14,1.13,1.12,0.7,0.33,1.61,-1.33
105,1.14,1.14,1.1,1.12,0.65,0.48,1.17,-0.19
106,1.25,1.14,1.09,1.12,0.68,0.5,1.43,-0.02
107,1.01,1.14,1.13,1.12,1.01,0.0,4.06,-4.0
108,1.06,1.14,1.13,1.12,0.92,0.15,3.35,-2.77
109,1.11,1.14,1.09,1.12,1.11,0.0,4.87,-4.0
