t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.57,1.57,1.71,1.71,0.31,0.25,-1.55,-4.1
1,1.49,1.53,1.75,1.73,0.32,0.19,-1.05,-6.53
2,1.71,1.59,1.75,1.74,0.22,0.42,-5.36,2.95
3,1.41,1.54,1.73,1.73,0.24,0.22,-4.34,-5.1
4,1.49,1.53,1.73,1.73,0.24,0.29,-4.27,-2.29
5,1.95,1.6,1.67,1.72,0.1,0.5,-9.91,5.95
6,1.83,1.63,1.67,1.71,0.15,0.45,-8.12,4.21
7,1.53,1.62,1.65,1.71,0.28,0.26,-2.79,-3.82
8,1.83,1.64,1.67,1.7,0.19,0.43,-6.34,3.12
9,1.85,1.66,1.57,1.69,0.15,0.41,-7.92,2.57
10,1.67,1.66,1.59,1.68,0.18,0.39,-7.02,1.66
11,1.55,1.66,1.67,1.68,0.24,0.33,-4.53,-1.01
12,1.43,1.64,1.71,1.68,0.28,0.21,-2.89,-5.86
13,1.73,1.64,1.77,1.69,0.18,0.47,-7.02,4.91
14,1.47,1.63,1.85,1.7,0.22,0.35,-5.35,-0.02
15,1.63,1.63,1.89,1.71,0.22,0.42,-5.4,2.87
16,1.99,1.65,1.75,1.71,0.06,0.57,-11.55,8.96
17,1.95,1.67,1.73,1.71,0.07,0.54,-11.3,7.65
18,1.53,1.66,1.81,1.72,0.18,0.39,-7.07,1.76
19,1.65,1.66,1.79,1.72,0.14,0.45,-8.42,4.05
20,1.43,1.65,1.81,1.73,0.24,0.24,-4.56,-4.63
21,1.97,1.66,1.81,1.73,0.08,0.48,-10.87,5.31
22,1.53,1.66,1.81,1.73,0.2,0.34,-6.24,-0.58
23,1.97,1.67,1.83,1.74,0.18,0.41,-7.01,2.23
24,1.63,1.67,1.81,1.74,0.21,0.38,-5.84,1.25
25,1.61,1.67,1.79,1.74,0.2,0.4,-5.97,2.06
26,1.53,1.66,1.73,1.74,0.21,0.31,-5.79,-1.66
27,1.79,1.67,1.57,1.74,0.12,0.4,-9.16,2.08
28,1.67,1.67,1.57,1.73,0.14,0.39,-8.68,1.64
29,1.75,1.67,1.61,1.73,0.19,0.32,-6.4,-1.26
30,1.93,1.68,1.65,1.72,0.15,0.37,-8.11,0.72
31,1.97,1.69,1.69,1.72,0.16,0.37,-7.85,0.67
32,1.95,1.7,1.71,1.72,0.07,0.44,-11.14,3.51
33,1.53,1.69,1.73,1.72,0.2,0.3,-5.94,-1.9
34,1.73,1.69,1.75,1.72,0.18,0.4,-6.95,1.93
35,1.97,1.7,1.69,1.72,0.08,0.47,-10.85,4.77
36,1.53,1.69,1.69,1.72,0.27,0.2,-3.25,-5.98
37,1.67,1.69,1.63,1.72,0.19,0.3,-6.62,-2.23
38,1.95,1.7,1.59,1.72,0.09,0.37,-10.54,0.87
39,1.97,1.71,1.59,1.71,0.11,0.37,-9.77,0.62
