run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.06,1.02,,
2,1.03,1.05,,
3,1.06,1.06,1.05,1.04
4,1.06,1.09,1.05,1.07
5,1.06,1.07,1.06,1.07
6,1.0,1.1,1.04,1.09
7,1.11,1.07,1.06,1.08
8,1.04,1.06,1.05,1.08
9,1.03,1.04,1.06,1.06
10,1.01,1.05,1.03,1.05
11,1.05,1.1,1.03,1.06
12,1.09,1.04,1.05,1.06
13,1.1,1.05,1.08,1.06
14,1.11,1.06,1.1,1.05
15,1.07,1.12,1.09,1.08
16,1.04,1.06,1.07,1.08
17,1.06,1.07,1.06,1.08
18,1.05,1.07,1.05,1.07
19,1.09,1.04,1.07,1.06
20,1.04,1.06,1.06,1.06
21,1.05,1.03,1.06,1.04
22,1.07,1.12,1.05,1.07
23,1.05,1.12,1.06,1.09
24,1.06,1.02,1.06,1.09
25,1.03,1.06,1.05,1.07
26,1.07,1.06,1.05,1.05
27,1.06,1.01,1.05,1.04
28,1.06,1.05,1.06,1.04
29,1.11,1.03,1.08,1.03
30,1.09,1.07,1.09,1.05
31,1.04,1.07,1.08,1.06
32,1.04,1.03,1.06,1.06
33,1.04,1.03,1.04,1.04
34,1.09,1.05,1.06,1.04
35,1.05,1.06,1.06,1.05
36,1.06,1.12,1.07,1.08
37,1.05,1.05,1.05,1.08
38,1.04,1.07,1.05,1.08
39,1.05,1.06,1.05,1.06
40,1.05,1.04,1.05,1.06
41,1.06,1.05,1.05,1.05
42,1.07,1.04,1.06,1.04
43,1.07,1.09,1.07,1.06
44,1.09,1.03,1.08,1.05
45,1.07,1.04,1.08,1.05
46,1.06,1.07,1.07,1.05
47,1.04,1.07,1.06,1.06
48,1.09,1.09,1.06,1.08
49,1.07,1.04,1.07,1.07
50,1.11,1.06,1.09,1.06
