run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.67,1.61,,
2,1.59,1.59,,
3,1.61,1.53,1.62,1.58
4,1.63,1.59,1.61,1.57
5,1.57,1.53,1.6,1.55
6,1.61,1.57,1.6,1.56
7,1.61,1.53,1.6,1.54
8,1.67,1.61,1.63,1.57
9,1.57,1.53,1.62,1.56
10,1.53,1.59,1.59,1.58
11,1.57,1.61,1.56,1.58
12,1.57,1.53,1.56,1.58
13,1.51,1.57,1.55,1.57
14,1.59,1.63,1.56,1.58
15,1.57,1.61,1.56,1.6
16,1.53,1.55,1.56,1.6
17,1.55,1.51,1.55,1.56
18,1.53,1.55,1.54,1.54
19,1.59,1.57,1.56,1.54
20,1.57,1.63,1.56,1.58
21,1.57,1.57,1.58,1.59
22,1.55,1.57,1.56,1.59
23,1.57,1.61,1.56,1.58
24,1.57,1.65,1.56,1.61
25,1.59,1.55,1.58,1.6
26,1.49,1.59,1.55,1.6
27,1.61,1.61,1.56,1.58
28,1.57,1.59,1.56,1.6
29,1.57,1.57,1.58,1.59
30,1.55,1.63,1.56,1.6
31,1.59,1.53,1.57,1.58
32,1.51,1.57,1.55,1.58
33,1.63,1.57,1.58,1.56
34,1.51,1.61,1.55,1.58
35,1.57,1.53,1.57,1.57
36,1.59,1.61,1.56,1.58
37,1.61,1.61,1.59,1.58
38,1.57,1.51,1.59,1.58
39,1.53,1.59,1.57,1.57
40,1.51,1.55,1.54,1.55
41,1.55,1.65,1.53,1.6
42,1.55,1.55,1.54,1.58
43,1.63,1.67,1.58,1.62
44,1.59,1.61,1.59,1.61
45,1.53,1.59,1.58,1.62
46,1.57,1.53,1.56,1.58
47,1.63,1.55,1.58,1.56
48,1.57,1.59,1.59,1.56
49,1.59,1.45,1.6,1.53
50,1.61,1.63,1.59,1.56
