t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.44,0.44,0.44,0.44,0.04,0.16,-2.89,-0.63
1,0.45,0.45,0.49,0.47,0.14,0.31,-1.1,2.05
2,0.47,0.45,0.45,0.46,0.24,0.0,0.86,-3.62
3,0.47,0.46,0.42,0.45,0.0,0.08,-3.62,-2.19
4,0.47,0.46,0.47,0.45,0.12,0.0,-1.45,-3.62
5,0.42,0.45,0.51,0.46,0.21,0.01,0.34,-3.44
6,0.51,0.46,0.43,0.46,0.31,0.0,2.1,-3.62
7,0.49,0.46,0.45,0.46,0.0,0.0,-3.62,-3.62
8,0.48,0.47,0.43,0.45,0.0,0.0,-3.62,-3.62
9,0.49,0.47,0.46,0.46,0.0,0.01,-3.62,-3.5
10,0.49,0.47,0.5,0.46,0.0,0.0,-3.62,-3.62
11,0.48,0.47,0.45,0.46,0.0,0.28,-3.62,1.57
12,0.48,0.47,0.46,0.46,0.0,0.11,-3.62,-1.65
13,0.5,0.47,0.49,0.46,0.0,0.02,-3.62,-3.25
14,0.48,0.47,0.49,0.46,0.0,0.0,-3.62,-3.62
15,0.47,0.47,0.51,0.47,0.0,0.0,-3.62,-3.62
16,0.49,0.48,0.45,0.46,0.0,0.12,-3.62,-1.47
17,0.49,0.48,0.46,0.46,0.0,0.24,-3.62,0.74
18,0.49,0.48,0.5,0.47,0.0,0.13,-3.62,-1.27
19,0.48,0.48,0.44,0.46,0.0,0.13,-3.62,-1.3
20,0.49,0.48,0.48,0.47,0.0,0.21,-3.62,0.18
21,0.42,0.47,0.43,0.46,0.0,0.19,-3.62,-0.05
22,0.46,0.47,0.46,0.46,0.0,0.22,-3.62,0.53
23,0.45,0.47,0.5,0.46,0.0,0.26,-3.62,1.22
24,0.48,0.47,0.45,0.46,0.0,0.25,-3.62,1.05
25,0.43,0.47,0.48,0.47,0.0,0.33,-3.62,2.42
26,0.44,0.47,0.5,0.47,0.0,0.29,-3.62,1.69
27,0.48,0.47,0.43,0.46,0.0,0.47,-3.62,5.02
28,0.49,0.47,0.46,0.46,0.0,0.22,-3.62,0.4
29,0.48,0.47,0.48,0.47,0.0,0.03,-3.62,-3.14
30,0.49,0.47,0.48,0.47,0.0,0.01,-3.62,-3.48
31,0.45,0.47,0.5,0.47,0.0,0.13,-3.62,-1.22
32,0.42,0.47,0.43,0.47,0.0,0.24,-3.62,0.75
33,0.43,0.47,0.51,0.47,0.0,0.13,-3.62,-1.25
34,0.48,0.47,0.44,0.47,0.0,0.06,-3.62,-2.46
35,0.46,0.47,0.44,0.47,0.0,0.0,-3.62,-3.62
36,0.43,0.47,0.48,0.47,0.0,0.23,-3.62,0.67
37,0.45,0.47,0.51,0.47,0.0,0.48,-3.62,5.31
38,0.46,0.47,0.45,0.47,0.0,0.46,-3.62,4.89
39,0.48,0.47,0.49,0.47,0.0,0.5,-3.62,5.56
40,0.48,0.47,0.5,0.47,0.0,0.75,-3.62,10.29
41,0.44,0.47,0.43,0.47,0.0,0.44,-3.62,4.44
42,0.44,0.47,0.47,0.47,0.0,0.25,-3.62,1.03
43,0.47,0.47,0.43,0.47,0.0,0.39,-3.62,3.57
44,0.46,0.47,0.43,0.47,0.0,0.35,-3.62,2.84
45,0.47,0.47,0.5,0.47,0.0,0.45,-3.62,4.66
46,0.49,0.47,0.42,0.47,0.0,0.5,-3.62,5.54
47,0.49,0.47,0.42,0.46,0.0,0.38,-3.62,3.46
48,0.43,0.47,0.45,0.46,0.0,0.22,-3.62,0.49
49,0.45,0.47,0.47,0.46,0.0,0.24,-3.62,0.85
50,0.49,0.47,0.49,0.46,0.0,0.29,-3.62,1.65
51,0.49,0.47,0.46,0.46,0.0,0.35,-3.62,2.91
52,0.47,0.47,0.5,0.47,0.0,0.57,-3.62,6.97
53,0.48,0.47,0.44,0.46,0.0,0.51,-3.62,5.88
54,0.49,0.47,0.45,0.46,0.06,0.69,-2.53,9.12
55,0.5,0.47,0.44,0.46,0.21,0.6,0.29,7.45
56,0.48,0.47,0.46,0.46,0.22,0.66,0.38,8.52
57,0.48,0.47,0.49,0.46,0.15,0.85,-0.77,12.01
58,0.46,0.47,0.49,0.46,0.38,0.41,3.43,4.02
59,0.49,0.47,0.45,0.46,0.5,0.21,5.65,0.21
60,0.48,0.47,0.45,0.46,0.59,0.0,7.21,-3.62
61,0.42,0.47,0.47,0.46,0.21,0.04,0.29,-2.91
62,0.43,0.47,0.49,0.46,0.29,0.0,1.8,-3.62
63,0.43,0.47,0.45,0.46,0.41,0.0,4.01,-3.62
64,0.47,0.47,0.47,0.46,0.32,0.0,2.34,-3.62
65,0.46,0.47,0.49,0.47,0.6,0.0,7.4,-3.62
66,0.45,0.47,0.45,0.46,0.45,0.0,4.78,-3.62
67,0.42,0.47,0.42,0.46,0.44,0.0,4.58,-3.62
68,0.45,0.47,0.47,0.46,0.45,0.0,4.79,-3.62
69,0.51,0.47,0.45,0.46,0.26,0.0,1.27,-3.62
70,0.49,0.47,0.5,0.46,0.42,0.0,4.19,-3.62
71,0.48,0.47,0.46,0.46,0.1,0.17,-1.74,-0.4
72,0.49,0.47,0.48,0.46,0.03,0.1,-3.0,-1.81
73,0.5,0.47,0.49,0.47,0.29,0.3,1.8,1.91
74,0.47,0.47,0.46,0.46,0.42,0.14,4.09,-0.96
75,0.5,0.47,0.47,0.47,0.23,0.36,0.58,2.95
76,0.45,0.47,0.47,0.47,0.31,0.27,2.04,1.3
77,0.5,0.47,0.45,0.46,0.26,0.38,1.21,3.32
78,0.43,0.47,0.48,0.47,0.18,0.37,-0.37,3.29
79,0.51,0.47,0.45,0.46,0.1,0.3,-1.72,1.87
80,0.46,0.47,0.48,0.47,0.0,0.4,-3.62,3.78
81,0.44,0.47,0.45,0.46,0.06,0.25,-2.45,0.92
82,0.45,0.47,0.51,0.47,0.0,0.18,-3.62,-0.3
83,0.42,0.47,0.5,0.47,0.0,0.11,-3.62,-1.57
84,0.48,0.47,0.47,0.47,0.0,0.0,-3.62,-3.62
85,0.46,0.47,0.45,0.47,0.0,0.15,-3.62,-0.9
86,0.5,0.47,0.42,0.47,0.0,0.12,-3.62,-1.42
87,0.46,0.47,0.47,0.47,0.01,0.0,-3.42,-3.62
88,0.45,0.47,0.46,0.47,0.0,0.0,-3.62,-3.62
89,0.51,0.47,0.45,0.46,0.0,0.0,-3.62,-3.62
90,0.48,0.47,0.49,0.47,0.1,0.0,-1.8,-3.62
91,0.49,0.47,0.48,0.47,0.0,0.0,-3.62,-3.62
92,0.42,0.47,0.5,0.47,0.0,0.21,-3.62,0.34
93,0.48,0.47,0.44,0.47,0.0,0.16,-3.62,-0.64
94,0.43,0.47,0.51,0.47,0.0,0.38,-3.62,3.45
95,0.49,0.47,0.47,0.47,0.0,0.47,-3.62,5.01
96,0.48,0.47,0.42,0.47,0.0,0.28,-3.62,1.55
97,0.46,0.47,0.43,0.47,0.0,0.16,-3.62,-0.6
98,0.49,0.47,0.47,0.47,0.11,0.11,-1.6,-1.64
99,0.47,0.47,0.51,0.47,0.29,0.01,1.67,-3.38
100,0.44,0.47,0.44,0.47,0.37,0.22,3.13,0.44
101,0.46,0.47,0.51,0.47,0.28,0.3,1.59,1.95
102,0.45,0.47,0.42,0.47,0.41,0.37,3.93,3.18
103,0.47,0.47,0.5,0.47,0.37,0.47,3.23,5.06
104,0.5,0.47,0.42,0.47,0.5,0.42,5.59,4.1
105,0.45,0.47,0.42,0.47,0.08,0.45,-2.05,4.78
106,0.51,0.47,0.5,0.47,0.12,0.66,-1.46,8.61
107,0.45,0.47,0.45,0.47,0.15,0.44,-0.86,4.56
108,0.46,0.47,0.45,0.47,0.0,0.41,-3.62,3.89
109,0.46,0.47,0.44,0.46,0.0,0.39,-3.62,3.57
110,0.5,0.47,0.42,0.46,0.01,0.53,-3.45,6.26
111,0.49,0.47,0.5,0.46,0.0,0.45,-3.62,4.77
112,0.46,0.47,0.49,0.47,0.0,0.62,-3.62,7.76
