t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.73,1.73,1.71,1.71,0.3,0.32,0.68,0.82
1,1.77,1.75,1.65,1.68,0.25,0.35,0.28,1.1
2,1.73,1.74,1.71,1.69,0.3,0.32,0.68,0.82
3,1.63,1.71,1.71,1.69,0.32,0.26,0.87,0.35
4,1.57,1.68,1.65,1.68,0.3,0.25,0.66,0.21
5,1.63,1.68,1.77,1.7,0.35,0.24,1.11,0.18
6,1.69,1.68,1.77,1.71,0.34,0.28,1.04,0.47
7,1.69,1.68,1.75,1.71,0.33,0.28,0.96,0.53
8,1.53,1.66,1.75,1.72,0.34,0.2,1.0,-0.23
9,1.63,1.66,1.71,1.72,0.32,0.26,0.87,0.35
10,1.63,1.66,1.63,1.71,0.28,0.28,0.52,0.52
11,1.65,1.66,1.65,1.7,0.29,0.29,0.57,0.57
12,1.73,1.66,1.69,1.7,0.29,0.32,0.59,0.87
13,1.85,1.67,1.67,1.7,0.23,0.38,0.1,1.39
14,1.77,1.68,1.61,1.69,0.23,0.35,0.08,1.12
15,1.75,1.69,1.59,1.69,0.23,0.34,0.05,1.04
16,1.73,1.69,1.67,1.69,0.28,0.33,0.49,0.9
17,1.59,1.68,1.61,1.68,0.28,0.27,0.48,0.37
18,1.65,1.68,1.75,1.69,0.34,0.26,1.01,0.34
19,1.69,1.68,1.73,1.69,0.32,0.29,0.87,0.59
20,1.71,1.68,1.69,1.69,0.3,0.31,0.64,0.77
21,1.69,1.68,1.65,1.69,0.28,0.31,0.49,0.75
22,1.59,1.68,1.53,1.68,0.24,0.27,0.13,0.43
23,1.55,1.67,1.41,1.67,0.19,0.24,-0.31,0.19
24,1.59,1.67,1.41,1.66,0.18,0.26,-0.38,0.3
25,1.63,1.67,1.41,1.65,0.17,0.27,-0.45,0.41
26,1.67,1.67,1.41,1.64,0.16,0.28,-0.53,0.51
27,1.69,1.67,1.43,1.63,0.17,0.29,-0.5,0.62
28,1.71,1.67,1.49,1.63,0.19,0.32,-0.3,0.81
29,1.65,1.67,1.51,1.62,0.22,0.3,-0.07,0.65
30,1.59,1.67,1.51,1.62,0.23,0.27,0.05,0.43
31,1.61,1.66,1.55,1.62,0.24,0.28,0.19,0.51
32,1.63,1.66,1.61,1.62,0.27,0.29,0.43,0.54
33,1.63,1.66,1.51,1.61,0.22,0.29,-0.02,0.57
34,1.69,1.66,1.55,1.61,0.23,0.32,0.02,0.81
35,1.65,1.66,1.51,1.61,0.22,0.3,-0.07,0.65
36,1.53,1.66,1.55,1.61,0.25,0.24,0.27,0.18
37,1.53,1.66,1.53,1.6,0.24,0.24,0.19,0.19
38,1.59,1.65,1.59,1.6,0.27,0.27,0.39,0.39
39,1.57,1.65,1.53,1.6,0.24,0.26,0.16,0.35
40,1.57,1.65,1.57,1.6,0.26,0.26,0.33,0.33
41,1.71,1.65,1.47,1.6,0.18,0.31,-0.38,0.77
42,1.73,1.65,1.55,1.6,0.21,0.33,-0.08,0.96
43,1.69,1.65,1.57,1.6,0.24,0.32,0.12,0.82
44,1.75,1.66,1.51,1.59,0.19,0.33,-0.32,0.97
45,1.61,1.65,1.57,1.59,0.25,0.28,0.28,0.5
46,1.73,1.66,1.61,1.59,0.25,0.33,0.2,0.96
47,1.79,1.66,1.63,1.59,0.24,0.36,0.12,1.19
48,1.75,1.66,1.65,1.6,0.26,0.34,0.34,1.01
49,1.71,1.66,1.69,1.6,0.3,0.31,0.64,0.77
50,1.77,1.66,1.75,1.6,0.31,0.33,0.76,0.91
51,1.81,1.67,1.61,1.6,0.22,0.37,-0.04,1.26
52,1.59,1.67,1.63,1.6,0.29,0.26,0.57,0.34
53,1.65,1.67,1.71,1.6,0.32,0.27,0.84,0.45
54,1.57,1.66,1.81,1.61,0.36,0.2,1.24,-0.23
55,1.61,1.66,1.71,1.61,0.32,0.25,0.88,0.26
56,1.59,1.66,1.71,1.61,0.33,0.24,0.89,0.16
57,1.67,1.66,1.73,1.61,0.33,0.28,0.9,0.49
58,1.59,1.66,1.73,1.61,0.33,0.24,0.97,0.11
59,1.63,1.66,1.67,1.62,0.3,0.27,0.69,0.44
60,1.67,1.66,1.73,1.62,0.33,0.28,0.9,0.49
61,1.63,1.66,1.73,1.62,0.33,0.26,0.95,0.3
62,1.69,1.66,1.75,1.62,0.33,0.28,0.96,0.53
63,1.71,1.66,1.77,1.62,0.34,0.29,1.01,0.57
64,1.65,1.66,1.75,1.63,0.34,0.26,1.01,0.34
65,1.59,1.66,1.73,1.63,0.33,0.24,0.97,0.11
66,1.65,1.66,1.85,1.63,0.38,0.22,1.4,0.01
67,1.71,1.66,1.79,1.63,0.35,0.28,1.1,0.5
68,1.73,1.66,1.81,1.64,0.35,0.28,1.14,0.53
69,1.73,1.66,1.81,1.64,0.35,0.28,1.14,0.53
70,1.85,1.66,1.91,1.64,0.36,0.31,1.24,0.73
71,1.85,1.67,1.83,1.64,0.32,0.34,0.87,1.04
72,1.91,1.67,1.83,1.65,0.3,0.37,0.63,1.3
73,1.91,1.67,1.73,1.65,0.24,0.4,0.16,1.55
74,1.87,1.68,1.71,1.65,0.25,0.39,0.22,1.43
75,1.83,1.68,1.65,1.65,0.23,0.38,0.08,1.33
76,1.91,1.68,1.61,1.65,0.18,0.4,-0.38,1.58
77,1.93,1.68,1.53,1.65,0.14,0.39,-0.75,1.46
78,1.91,1.69,1.59,1.65,0.17,0.4,-0.46,1.55
79,1.91,1.69,1.67,1.65,0.21,0.41,-0.12,1.6
80,1.87,1.69,1.67,1.65,0.23,0.39,0.03,1.47
81,1.79,1.69,1.73,1.65,0.29,0.34,0.6,1.05
82,1.65,1.69,1.77,1.65,0.35,0.25,1.1,0.28
83,1.61,1.69,1.71,1.65,0.32,0.25,0.88,0.26
84,1.59,1.69,1.67,1.65,0.31,0.25,0.73,0.26
85,1.63,1.69,1.51,1.65,0.22,0.29,-0.02,0.57
86,1.63,1.69,1.47,1.65,0.2,0.28,-0.2,0.53
87,1.69,1.69,1.57,1.65,0.24,0.32,0.12,0.82
88,1.63,1.69,1.63,1.64,0.28,0.28,0.52,0.52
89,1.73,1.69,1.67,1.65,0.28,0.33,0.49,0.9
90,1.77,1.69,1.63,1.65,0.24,0.35,0.18,1.11
91,1.79,1.69,1.63,1.64,0.24,0.36,0.12,1.19
92,1.79,1.69,1.69,1.65,0.27,0.35,0.41,1.13
93,1.85,1.69,1.73,1.65,0.27,0.37,0.39,1.31
94,1.81,1.7,1.69,1.65,0.26,0.36,0.34,1.21
95,1.79,1.7,1.65,1.65,0.25,0.36,0.21,1.18
96,1.73,1.7,1.55,1.65,0.21,0.33,-0.08,0.96
97,1.79,1.7,1.49,1.64,0.16,0.34,-0.51,1.03
98,1.73,1.7,1.43,1.64,0.15,0.3,-0.59,0.71
99,1.79,1.7,1.51,1.64,0.17,0.35,-0.43,1.08
100,1.69,1.7,1.59,1.64,0.25,0.32,0.21,0.81
101,1.69,1.7,1.57,1.64,0.24,0.32,0.12,0.82
