run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.59,1.59,,
2,1.59,1.57,,
3,1.63,1.55,1.6,1.57
4,1.51,1.57,1.58,1.56
5,1.55,1.63,1.56,1.58
6,1.61,1.57,1.56,1.59
7,1.49,1.59,1.55,1.6
8,1.55,1.57,1.55,1.58
9,1.61,1.59,1.55,1.58
10,1.55,1.53,1.57,1.56
11,1.55,1.53,1.57,1.55
12,1.57,1.53,1.56,1.53
13,1.61,1.59,1.58,1.55
14,1.65,1.55,1.61,1.56
15,1.63,1.61,1.63,1.58
16,1.59,1.55,1.62,1.57
17,1.57,1.51,1.6,1.56
18,1.55,1.51,1.57,1.52
19,1.59,1.59,1.57,1.54
20,1.57,1.59,1.57,1.56
21,1.59,1.57,1.58,1.58
22,1.55,1.61,1.57,1.59
23,1.65,1.59,1.6,1.59
24,1.63,1.59,1.61,1.6
25,1.57,1.57,1.62,1.58
26,1.53,1.63,1.58,1.6
27,1.61,1.61,1.57,1.6
28,1.55,1.69,1.56,1.64
29,1.55,1.57,1.57,1.62
30,1.53,1.57,1.54,1.61
31,1.59,1.67,1.56,1.6
32,1.61,1.61,1.58,1.62
33,1.53,1.57,1.58,1.62
34,1.59,1.61,1.58,1.6
35,1.53,1.53,1.55,1.57
36,1.65,1.61,1.59,1.58
37,1.53,1.59,1.57,1.58
38,1.59,1.55,1.59,1.58
39,1.47,1.63,1.53,1.59
40,1.61,1.67,1.56,1.62
41,1.59,1.61,1.56,1.64
42,1.59,1.55,1.6,1.61
43,1.63,1.55,1.6,1.57
44,1.55,1.57,1.59,1.56
45,1.55,1.65,1.58,1.59
46,1.55,1.61,1.55,1.61
47,1.59,1.59,1.56,1.62
48,1.57,1.61,1.57,1.6
49,1.63,1.63,1.6,1.61
50,1.51,1.57,1.57,1.6
