run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.09,1.06,,
2,1.05,1.06,,
3,1.04,1.07,1.06,1.06
4,1.1,1.06,1.06,1.06
5,1.09,1.09,1.08,1.07
6,1.03,1.09,1.07,1.08
7,1.04,1.05,1.05,1.08
8,1.04,1.03,1.04,1.06
9,1.11,1.05,1.06,1.04
10,1.07,1.04,1.07,1.04
11,1.1,1.02,1.09,1.04
12,1.06,1.06,1.08,1.04
13,1.07,1.06,1.08,1.05
14,1.12,1.06,1.08,1.06
15,1.07,1.01,1.09,1.04
16,1.09,1.1,1.09,1.06
17,1.02,1.06,1.06,1.06
18,1.07,1.06,1.06,1.07
19,1.05,1.07,1.05,1.06
20,1.04,1.05,1.05,1.06
21,1.04,1.09,1.04,1.07
22,1.1,1.05,1.06,1.06
23,1.02,1.05,1.05,1.06
24,1.1,1.06,1.07,1.05
25,1.05,1.04,1.06,1.05
26,1.07,1.07,1.07,1.06
27,1.09,1.04,1.07,1.05
28,1.07,1.07,1.08,1.06
29,1.07,1.06,1.08,1.06
30,1.09,1.1,1.08,1.08
31,1.03,1.06,1.06,1.07
32,1.05,1.04,1.06,1.07
33,1.05,1.09,1.04,1.06
34,1.05,1.05,1.05,1.06
35,1.09,1.04,1.06,1.06
36,1.07,1.02,1.07,1.04
37,1.02,1.04,1.06,1.03
38,1.03,1.05,1.04,1.04
39,1.05,1.03,1.03,1.04
40,1.03,1.06,1.04,1.05
41,1.03,1.03,1.04,1.04
42,1.05,1.05,1.04,1.05
43,1.11,1.02,1.06,1.03
44,1.06,1.06,1.07,1.04
45,1.06,1.06,1.08,1.05
46,1.07,1.05,1.06,1.06
47,1.06,1.06,1.06,1.06
48,1.05,1.06,1.06,1.06
49,1.05,1.04,1.05,1.05
50,1.07,1.06,1.06,1.05
