run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.69,1.45,,
2,1.66,1.77,,
3,1.67,1.85,1.67,1.69
4,1.67,1.8,1.67,1.81
5,1.69,1.54,1.68,1.73
6,1.63,1.44,1.66,1.59
7,1.69,1.42,1.67,1.47
8,1.63,1.57,1.65,1.48
9,1.69,1.41,1.67,1.47
10,1.69,1.52,1.67,1.5
11,1.69,1.41,1.69,1.45
12,1.69,1.41,1.69,1.45
13,1.69,1.41,1.69,1.41
14,1.68,1.84,1.69,1.55
15,1.69,1.44,1.69,1.56
16,1.65,1.45,1.67,1.58
17,1.69,1.41,1.68,1.43
18,1.63,1.41,1.66,1.42
19,1.64,1.69,1.65,1.5
20,1.66,1.66,1.64,1.59
21,1.69,1.44,1.66,1.6
22,1.69,1.44,1.68,1.51
23,1.66,1.72,1.68,1.53
24,1.66,1.58,1.67,1.58
25,1.69,1.41,1.67,1.57
26,1.67,1.47,1.67,1.49
27,1.66,1.45,1.67,1.44
28,1.64,1.64,1.66,1.52
29,1.64,1.5,1.65,1.53
30,1.67,1.41,1.65,1.52
31,1.65,1.42,1.65,1.44
32,1.69,1.46,1.67,1.43
33,1.69,1.47,1.68,1.45
34,1.67,1.79,1.68,1.57
35,1.69,1.41,1.68,1.56
36,1.63,1.66,1.66,1.62
37,1.67,1.57,1.66,1.55
38,1.69,1.57,1.66,1.6
39,1.67,1.76,1.68,1.63
40,1.64,1.67,1.67,1.67
41,1.68,1.74,1.66,1.72
42,1.68,1.9,1.67,1.77
43,1.69,1.69,1.68,1.78
44,1.68,1.69,1.68,1.76
45,1.67,1.45,1.68,1.61
46,1.65,1.69,1.67,1.61
47,1.69,1.52,1.67,1.55
48,1.67,1.82,1.67,1.68
49,1.68,1.7,1.68,1.68
50,1.66,1.75,1.67,1.76
