run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.66,1.44,,
2,1.67,1.95,,
3,1.66,1.93,1.66,1.77
4,1.68,1.45,1.67,1.78
5,1.71,1.69,1.68,1.69
6,1.7,1.95,1.7,1.7
7,1.67,1.94,1.69,1.86
8,1.7,1.93,1.69,1.94
9,1.66,1.9,1.68,1.92
10,1.67,1.45,1.68,1.76
11,1.69,1.44,1.67,1.6
12,1.66,1.44,1.67,1.44
13,1.66,1.45,1.67,1.44
14,1.65,1.96,1.66,1.62
15,1.69,1.95,1.67,1.79
16,1.7,1.47,1.68,1.79
17,1.66,1.93,1.68,1.78
18,1.65,1.44,1.67,1.61
19,1.68,1.45,1.66,1.61
20,1.69,1.95,1.67,1.61
21,1.7,1.95,1.69,1.78
22,1.72,1.96,1.7,1.95
23,1.65,1.44,1.69,1.78
24,1.67,1.96,1.68,1.79
25,1.66,1.92,1.66,1.77
26,1.68,1.43,1.67,1.77
27,1.69,1.44,1.68,1.6
28,1.72,1.94,1.7,1.6
29,1.72,1.45,1.71,1.61
30,1.69,1.89,1.71,1.76
31,1.67,1.91,1.69,1.75
32,1.64,1.44,1.67,1.75
33,1.66,1.93,1.66,1.76
34,1.65,1.94,1.65,1.77
35,1.7,1.61,1.67,1.83
36,1.7,1.9,1.68,1.82
37,1.69,1.44,1.7,1.65
38,1.73,1.93,1.71,1.76
39,1.7,1.96,1.71,1.78
40,1.67,1.45,1.7,1.78
41,1.65,1.45,1.67,1.62
42,1.7,1.78,1.67,1.56
43,1.74,1.44,1.7,1.56
44,1.74,1.44,1.73,1.55
45,1.73,1.93,1.74,1.6
46,1.67,1.96,1.71,1.78
47,1.7,1.44,1.7,1.78
48,1.67,1.45,1.68,1.62
49,1.68,1.94,1.68,1.61
50,1.66,1.47,1.67,1.62
