run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.69,1.67,,
2,1.66,1.68,,
3,1.68,1.67,1.68,1.67
4,1.69,1.69,1.68,1.68
5,1.68,1.68,1.68,1.68
6,1.66,1.68,1.68,1.68
7,1.68,1.67,1.67,1.68
8,1.69,1.69,1.68,1.68
9,1.67,1.68,1.68,1.68
10,1.68,1.68,1.68,1.68
11,1.68,1.69,1.68,1.68
12,1.67,1.69,1.68,1.69
13,1.67,1.69,1.67,1.69
14,1.68,1.69,1.67,1.69
15,1.68,1.67,1.68,1.68
16,1.68,1.67,1.68,1.68
17,1.68,1.68,1.68,1.67
18,1.7,1.68,1.69,1.68
19,1.71,1.72,1.7,1.69
20,1.66,1.67,1.69,1.69
21,1.68,1.68,1.68,1.69
22,1.7,1.71,1.68,1.69
23,1.7,1.7,1.69,1.7
24,1.69,1.69,1.7,1.7
25,1.68,1.68,1.69,1.69
26,1.68,1.69,1.68,1.69
27,1.67,1.7,1.68,1.69
28,1.7,1.69,1.68,1.69
29,1.69,1.68,1.69,1.69
30,1.7,1.68,1.7,1.68
31,1.67,1.69,1.69,1.68
32,1.69,1.67,1.69,1.68
33,1.68,1.68,1.68,1.68
34,1.69,1.7,1.69,1.68
35,1.68,1.68,1.68,1.69
36,1.69,1.69,1.69,1.69
37,1.69,1.67,1.69,1.68
38,1.68,1.7,1.69,1.69
39,1.69,1.69,1.69,1.69
40,1.7,1.67,1.69,1.69
41,1.68,1.68,1.69,1.68
42,1.68,1.68,1.69,1.68
43,1.69,1.69,1.68,1.68
44,1.69,1.68,1.69,1.68
45,1.67,1.66,1.68,1.68
46,1.68,1.67,1.68,1.67
47,1.67,1.68,1.67,1.67
48,1.69,1.68,1.68,1.68
49,1.7,1.69,1.69,1.68
50,1.68,1.69,1.69,1.69
