run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.1,0.99,,
2,1.12,1.17,,
3,1.11,1.18,1.11,1.11
4,1.12,0.99,1.12,1.11
5,1.15,1.04,1.13,1.07
6,1.13,1.21,1.13,1.08
7,1.1,0.99,1.13,1.08
8,1.13,1.07,1.12,1.09
9,1.11,1.04,1.11,1.03
10,1.12,1.16,1.12,1.09
11,1.14,1.01,1.12,1.07
12,1.13,1.25,1.13,1.14
13,1.14,1.26,1.14,1.17
14,1.12,1.06,1.13,1.19
15,1.12,0.99,1.13,1.1
16,1.1,0.99,1.11,1.01
17,1.13,1.01,1.12,1.0
18,1.09,1.02,1.11,1.01
19,1.12,1.17,1.11,1.07
20,1.12,0.99,1.11,1.06
21,1.13,1.0,1.12,1.05
22,1.13,1.09,1.13,1.03
23,1.12,0.98,1.13,1.02
24,1.1,1.27,1.12,1.11
25,1.13,1.24,1.12,1.16
26,1.11,1.04,1.11,1.18
27,1.11,1.09,1.12,1.12
28,1.11,1.13,1.11,1.09
29,1.12,1.23,1.11,1.15
30,1.12,1.05,1.12,1.14
31,1.12,1.02,1.12,1.1
32,1.12,1.07,1.12,1.05
33,1.13,1.05,1.12,1.05
34,1.14,1.24,1.13,1.12
35,1.11,1.02,1.13,1.1
36,1.12,1.07,1.12,1.11
37,1.15,1.0,1.13,1.03
38,1.16,1.0,1.14,1.02
39,1.12,1.27,1.14,1.09
40,1.13,1.25,1.14,1.17
41,1.12,1.25,1.12,1.26
42,1.13,1.01,1.13,1.17
43,1.14,1.25,1.13,1.17
44,1.12,1.17,1.13,1.14
45,1.12,1.0,1.13,1.14
46,1.13,1.24,1.12,1.14
47,1.11,1.01,1.12,1.08
48,1.11,1.07,1.12,1.11
49,1.12,1.24,1.11,1.11
50,1.13,1.04,1.12,1.12
