run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.47,0.49,,
2,0.47,0.5,,
3,0.46,0.43,0.47,0.47
4,0.46,0.49,0.46,0.47
5,0.46,0.5,0.46,0.47
6,0.47,0.43,0.46,0.47
7,0.46,0.49,0.46,0.47
8,0.46,0.49,0.46,0.47
9,0.46,0.51,0.46,0.5
10,0.46,0.5,0.46,0.5
11,0.47,0.42,0.46,0.48
12,0.47,0.42,0.47,0.45
13,0.47,0.42,0.47,0.42
14,0.47,0.51,0.47,0.45
15,0.47,0.49,0.47,0.47
16,0.46,0.5,0.47,0.5
17,0.47,0.42,0.47,0.47
18,0.47,0.51,0.47,0.48
19,0.47,0.42,0.47,0.45
20,0.47,0.43,0.47,0.45
21,0.46,0.43,0.47,0.43
22,0.46,0.42,0.46,0.43
23,0.47,0.5,0.46,0.45
24,0.47,0.43,0.47,0.45
25,0.47,0.42,0.47,0.45
26,0.47,0.51,0.47,0.45
27,0.47,0.43,0.47,0.45
28,0.47,0.43,0.47,0.46
29,0.47,0.5,0.47,0.45
30,0.47,0.42,0.47,0.45
31,0.46,0.43,0.47,0.45
32,0.47,0.5,0.47,0.45
33,0.47,0.5,0.47,0.48
34,0.46,0.5,0.47,0.5
35,0.46,0.5,0.46,0.5
36,0.47,0.5,0.46,0.5
37,0.47,0.43,0.47,0.48
38,0.47,0.42,0.47,0.45
39,0.47,0.49,0.47,0.45
40,0.47,0.48,0.47,0.46
41,0.47,0.42,0.47,0.46
42,0.47,0.51,0.47,0.47
43,0.47,0.42,0.47,0.45
44,0.47,0.43,0.47,0.45
45,0.47,0.5,0.47,0.45
46,0.46,0.5,0.47,0.48
47,0.47,0.5,0.47,0.5
48,0.47,0.51,0.47,0.5
49,0.47,0.5,0.47,0.5
50,0.47,0.51,0.47,0.51
