t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.98,0.98,1.15,1.15,0.5,0.57,-0.01,0.55
1,1.14,1.06,1.13,1.14,0.33,0.8,-1.35,2.42
2,1.29,1.14,1.14,1.14,0.19,0.97,-2.49,3.79
3,0.96,1.09,1.15,1.14,0.38,0.69,-0.93,1.55
4,1.11,1.1,1.15,1.15,0.44,0.7,-0.5,1.59
5,1.16,1.11,1.12,1.14,0.52,0.62,0.17,0.95
6,1.22,1.12,1.14,1.14,0.57,0.61,0.59,0.84
7,1.11,1.12,1.14,1.14,0.19,0.95,-2.49,3.58
8,1.0,1.11,1.12,1.14,0.3,0.79,-1.64,2.3
9,1.19,1.12,1.1,1.14,0.69,0.46,1.51,-0.32
10,1.02,1.11,1.15,1.14,0.47,0.62,-0.21,0.93
11,1.06,1.1,1.14,1.14,0.22,0.91,-2.25,3.25
12,1.22,1.11,1.16,1.14,0.48,0.7,-0.13,1.62
13,1.25,1.12,1.15,1.14,0.47,0.72,-0.24,1.77
14,1.02,1.12,1.13,1.14,0.54,0.53,0.31,0.26
15,1.24,1.12,1.1,1.14,0.58,0.58,0.65,0.67
16,1.23,1.13,1.14,1.14,0.06,1.09,-3.52,4.69
17,1.27,1.14,1.12,1.14,0.0,1.12,-4.0,4.96
18,1.03,1.13,1.11,1.13,0.28,0.8,-1.72,2.41
19,1.06,1.13,1.06,1.13,0.46,0.6,-0.32,0.83
20,0.97,1.12,1.12,1.13,0.33,0.74,-1.38,1.94
21,1.11,1.12,1.1,1.13,0.17,0.93,-2.67,3.46
22,1.07,1.12,1.09,1.13,0.4,0.68,-0.77,1.42
23,1.18,1.12,1.06,1.12,0.55,0.56,0.43,0.5
24,1.02,1.12,1.1,1.12,0.93,0.09,3.46,-3.26
25,1.13,1.12,1.05,1.12,1.13,0.0,5.04,-4.0
26,1.19,1.12,1.05,1.12,0.72,0.42,1.74,-0.67
