t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.47,0.47,0.47,0.47,0.14,0.34,-0.95,2.69
1,0.46,0.46,0.47,0.47,0.2,0.29,0.06,1.71
2,0.45,0.46,0.48,0.47,0.01,0.32,-3.52,2.3
3,0.44,0.45,0.47,0.47,0.0,0.22,-3.6,0.5
4,0.46,0.45,0.47,0.47,0.01,0.27,-3.44,1.35
5,0.47,0.46,0.47,0.47,0.16,0.25,-0.59,1.09
6,0.48,0.46,0.49,0.47,0.17,0.35,-0.51,2.91
7,0.46,0.46,0.49,0.48,0.48,0.11,5.33,-1.57
8,0.46,0.46,0.46,0.48,0.41,0.38,4.05,3.34
9,0.45,0.46,0.46,0.47,0.32,0.53,2.38,6.19
10,0.45,0.46,0.46,0.47,0.39,0.25,3.54,0.94
11,0.48,0.46,0.46,0.47,0.28,0.32,1.48,2.25
12,0.49,0.46,0.45,0.47,0.19,0.04,-0.06,-2.95
13,0.49,0.46,0.45,0.47,0.44,0.04,4.48,-2.97
14,0.49,0.47,0.45,0.47,0.61,0.03,7.67,-3.12
15,0.49,0.47,0.47,0.47,0.65,0.0,8.35,-3.62
16,0.47,0.47,0.46,0.47,0.65,0.0,8.47,-3.62
17,0.47,0.47,0.45,0.47,0.73,0.0,9.85,-3.62
18,0.47,0.47,0.44,0.46,0.44,0.0,4.55,-3.62
19,0.47,0.47,0.44,0.46,0.47,0.0,5.15,-3.62
20,0.46,0.47,0.46,0.46,0.29,0.0,1.7,-3.62
21,0.46,0.47,0.45,0.46,0.34,0.0,2.69,-3.62
22,0.45,0.47,0.45,0.46,0.37,0.0,3.15,-3.62
23,0.45,0.47,0.47,0.46,0.58,0.0,7.18,-3.62
24,0.46,0.46,0.48,0.46,0.83,0.0,11.68,-3.62
25,0.47,0.47,0.48,0.46,0.5,0.0,5.65,-3.62
26,0.46,0.46,0.46,0.46,0.7,0.0,9.25,-3.62
27,0.46,0.46,0.47,0.46,0.62,0.0,7.83,-3.62
28,0.47,0.46,0.47,0.46,0.42,0.0,4.12,-3.62
29,0.48,0.47,0.46,0.46,0.44,0.0,4.6,-3.62
30,0.48,0.47,0.46,0.46,0.47,0.0,5.02,-3.62
31,0.46,0.47,0.47,0.46,0.05,0.0,-2.64,-3.62
32,0.46,0.47,0.47,0.46,0.16,0.0,-0.75,-3.62
33,0.46,0.47,0.49,0.46,0.12,0.0,-1.46,-3.62
34,0.46,0.47,0.48,0.46,0.23,0.0,0.64,-3.62
35,0.46,0.46,0.48,0.47,0.29,0.0,1.68,-3.62
36,0.49,0.47,0.48,0.47,0.28,0.0,1.51,-3.62
37,0.48,0.47,0.48,0.47,0.43,0.0,4.35,-3.62
38,0.5,0.47,0.47,0.47,0.28,0.0,1.55,-3.62
39,0.5,0.47,0.48,0.47,0.05,0.0,-2.68,-3.62
40,0.47,0.47,0.46,0.47,0.22,0.0,0.38,-3.62
41,0.46,0.47,0.46,0.47,0.16,0.0,-0.59,-3.62
42,0.46,0.47,0.46,0.47,0.08,0.0,-2.09,-3.62
43,0.44,0.47,0.46,0.47,0.0,0.0,-3.62,-3.62
44,0.44,0.47,0.48,0.47,0.0,0.0,-3.62,-3.62
