t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.45,0.45,0.44,0.44,0.19,0.09,-0.12,-1.99
1,0.46,0.45,0.44,0.44,0.0,0.04,-3.62,-2.89
2,0.47,0.46,0.45,0.45,0.2,0.0,0.01,-3.62
3,0.45,0.46,0.46,0.45,0.2,0.18,0.03,-0.22
4,0.47,0.46,0.46,0.45,0.1,0.03,-1.69,-3.08
5,0.45,0.46,0.45,0.45,0.37,0.16,3.14,-0.74
6,0.44,0.46,0.44,0.45,0.35,0.22,2.87,0.49
7,0.46,0.46,0.46,0.45,0.27,0.25,1.29,1.09
8,0.48,0.46,0.47,0.45,0.13,0.2,-1.17,-0.0
9,0.47,0.46,0.46,0.45,0.28,0.21,1.51,0.28
10,0.47,0.46,0.45,0.45,0.33,0.19,2.51,-0.15
11,0.47,0.46,0.44,0.45,0.32,0.31,2.29,2.08
12,0.47,0.46,0.44,0.45,0.3,0.25,1.96,1.0
13,0.48,0.46,0.44,0.45,0.03,0.27,-3.13,1.32
14,0.46,0.46,0.43,0.45,0.28,0.24,1.47,0.76
15,0.46,0.46,0.43,0.45,0.43,0.2,4.35,0.06
16,0.45,0.46,0.47,0.45,0.42,0.24,4.07,0.88
17,0.45,0.46,0.47,0.45,0.33,0.28,2.53,1.53
18,0.45,0.46,0.45,0.45,0.55,0.09,6.5,-2.0
19,0.47,0.46,0.47,0.45,0.63,0.05,8.06,-2.68
20,0.47,0.46,0.46,0.45,0.27,0.28,1.39,1.51
21,0.46,0.46,0.48,0.45,0.22,0.53,0.42,6.26
22,0.44,0.46,0.49,0.45,0.13,0.67,-1.29,8.8
23,0.45,0.46,0.48,0.46,0.26,0.66,1.17,8.6
24,0.45,0.46,0.47,0.46,0.24,0.57,0.85,6.84
25,0.48,0.46,0.47,0.46,0.37,0.65,3.26,8.4
26,0.48,0.46,0.46,0.46,0.49,0.94,5.38,13.67
27,0.49,0.46,0.47,0.46,0.72,0.67,9.64,8.72
28,0.49,0.46,0.46,0.46,0.56,0.58,6.72,7.05
29,0.47,0.46,0.45,0.46,0.78,0.37,10.75,3.14
30,0.46,0.46,0.44,0.46,0.64,0.5,8.12,5.58
31,0.48,0.46,0.43,0.46,0.63,0.69,7.98,9.15
32,0.48,0.46,0.44,0.46,0.73,0.49,9.9,5.48
33,0.49,0.46,0.45,0.46,0.88,0.34,12.72,2.62
34,0.48,0.47,0.44,0.45,0.87,0.26,12.46,1.17
35,0.49,0.47,0.44,0.45,0.67,0.14,8.77,-1.04
36,0.49,0.47,0.45,0.45,0.53,0.04,6.22,-2.94
37,0.48,0.47,0.46,0.45,0.66,0.0,8.64,-3.62
38,0.48,0.47,0.46,0.45,0.54,0.0,6.31,-3.62
39,0.49,0.47,0.46,0.45,0.43,0.13,4.42,-1.2
40,0.48,0.47,0.45,0.45,0.54,0.0,6.32,-3.62
41,0.49,0.47,0.46,0.45,0.47,0.0,5.0,-3.62
42,0.48,0.47,0.45,0.45,0.28,0.0,1.57,-3.62
43,0.49,0.47,0.48,0.46,0.0,0.16,-3.62,-0.6
44,0.48,0.47,0.49,0.46,0.06,0.57,-2.58,6.87
45,0.47,0.47,0.49,0.46,0.24,0.53,0.76,6.15
46,0.47,0.47,0.49,0.46,0.14,0.75,-1.01,10.18
47,0.46,0.47,0.5,0.46,0.25,0.53,0.96,6.26
48,0.45,0.47,0.5,0.46,0.18,0.75,-0.23,10.19
49,0.45,0.47,0.5,0.46,0.0,0.82,-3.62,11.52
50,0.45,0.47,0.51,0.46,0.0,1.07,-3.62,16.17
51,0.44,0.47,0.51,0.46,0.0,1.04,-3.62,15.56
52,0.44,0.47,0.5,0.46,0.0,0.73,-3.62,9.94
53,0.43,0.47,0.51,0.46,0.0,0.96,-3.62,14.06
54,0.45,0.47,0.51,0.46,0.0,0.83,-3.62,11.73
55,0.44,0.47,0.51,0.47,0.0,0.87,-3.62,12.39
56,0.45,0.47,0.51,0.47,0.0,0.82,-3.62,11.53
57,0.46,0.47,0.48,0.47,0.0,0.81,-3.62,11.27
58,0.45,0.46,0.48,0.47,0.16,0.53,-0.66,6.12
59,0.45,0.46,0.49,0.47,0.31,0.31,2.07,2.12
60,0.45,0.46,0.5,0.47,0.26,0.37,1.15,3.29
61,0.43,0.46,0.49,0.47,0.17,0.24,-0.48,0.77
62,0.42,0.46,0.49,0.47,0.24,0.51,0.81,5.73
63,0.43,0.46,0.48,0.47,0.18,0.33,-0.36,2.57
