t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.77,1.77,1.67,1.67,0.33,0.3,-0.49,-1.67
1,1.71,1.74,1.79,1.73,0.32,0.32,-0.93,-0.99
2,1.65,1.71,1.81,1.76,0.45,0.13,4.13,-8.5
3,1.67,1.7,1.77,1.76,0.47,0.13,4.71,-8.59
4,1.67,1.69,1.71,1.75,0.4,0.17,1.98,-6.71
5,1.65,1.69,1.63,1.73,0.34,0.2,-0.17,-5.56
6,1.59,1.67,1.63,1.71,0.33,0.18,-0.64,-6.69
7,1.59,1.66,1.59,1.7,0.32,0.15,-0.9,-7.6
8,1.53,1.65,1.71,1.7,0.41,0.08,2.33,-10.3
9,1.53,1.63,1.61,1.69,0.42,0.07,2.69,-10.75
10,1.61,1.63,1.65,1.69,0.42,0.11,2.79,-9.32
11,1.59,1.63,1.65,1.68,0.42,0.1,2.9,-9.75
12,1.51,1.62,1.69,1.68,0.38,0.1,1.44,-9.59
13,1.49,1.61,1.67,1.68,0.39,0.09,1.51,-9.92
14,1.43,1.6,1.71,1.68,0.31,0.15,-1.53,-7.69
15,1.43,1.59,1.77,1.69,0.28,0.2,-2.59,-5.75
16,1.41,1.58,1.65,1.69,0.3,0.13,-1.72,-8.37
17,1.45,1.57,1.81,1.69,0.36,0.11,0.69,-9.29
18,1.57,1.57,1.75,1.7,0.42,0.14,2.79,-7.95
19,1.71,1.58,1.67,1.7,0.31,0.32,-1.56,-0.95
20,1.59,1.58,1.69,1.7,0.33,0.27,-0.65,-3.15
21,1.59,1.58,1.69,1.7,0.27,0.33,-3.08,-0.82
22,1.59,1.58,1.67,1.69,0.19,0.4,-5.98,2.13
23,1.65,1.58,1.65,1.69,0.19,0.41,-6.29,2.45
24,1.67,1.58,1.75,1.69,0.2,0.44,-5.81,3.51
25,1.73,1.59,1.65,1.69,0.11,0.47,-9.05,4.82
26,1.73,1.59,1.71,1.69,0.14,0.47,-8.16,4.77
27,1.71,1.6,1.73,1.69,0.09,0.51,-10.01,6.28
28,1.75,1.6,1.71,1.7,0.11,0.51,-9.29,6.39
29,1.77,1.61,1.67,1.69,0.13,0.45,-8.52,3.91
30,1.73,1.61,1.67,1.69,0.1,0.5,-9.73,5.81
31,1.71,1.62,1.65,1.69,0.12,0.46,-8.87,4.43
32,1.75,1.62,1.69,1.69,0.06,0.58,-11.12,8.93
33,1.67,1.62,1.77,1.69,0.1,0.55,-9.43,8.03
