run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.68,1.7,,
2,1.7,1.72,,
3,1.69,1.67,1.69,1.7
4,1.69,1.69,1.69,1.69
5,1.69,1.7,1.69,1.69
6,1.7,1.69,1.69,1.69
7,1.69,1.69,1.69,1.69
8,1.7,1.7,1.7,1.69
9,1.69,1.69,1.69,1.69
10,1.69,1.69,1.69,1.69
11,1.69,1.72,1.69,1.7
12,1.67,1.69,1.68,1.7
13,1.68,1.69,1.68,1.7
14,1.68,1.69,1.68,1.69
15,1.68,1.69,1.68,1.69
16,1.69,1.69,1.68,1.69
17,1.69,1.69,1.69,1.69
18,1.68,1.68,1.69,1.69
19,1.71,1.69,1.69,1.69
20,1.69,1.68,1.69,1.68
21,1.68,1.7,1.69,1.69
22,1.68,1.7,1.68,1.69
23,1.69,1.69,1.68,1.7
24,1.69,1.7,1.69,1.7
25,1.71,1.72,1.7,1.7
26,1.69,1.7,1.7,1.71
27,1.69,1.68,1.7,1.7
28,1.69,1.69,1.69,1.69
29,1.69,1.69,1.69,1.69
30,1.68,1.69,1.69,1.69
31,1.68,1.69,1.68,1.69
32,1.69,1.71,1.68,1.7
33,1.7,1.69,1.69,1.7
34,1.7,1.71,1.7,1.7
35,1.71,1.7,1.7,1.7
36,1.7,1.69,1.7,1.7
37,1.68,1.69,1.7,1.69
38,1.69,1.7,1.69,1.69
39,1.7,1.67,1.69,1.69
40,1.7,1.69,1.7,1.69
41,1.72,1.7,1.71,1.69
42,1.69,1.68,1.7,1.69
43,1.7,1.69,1.7,1.69
44,1.69,1.69,1.69,1.69
45,1.69,1.7,1.69,1.69
46,1.67,1.68,1.68,1.69
47,1.69,1.7,1.68,1.69
48,1.7,1.69,1.69,1.69
49,1.69,1.69,1.69,1.69
50,1.71,1.69,1.7,1.69
