run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.66,1.63,,
2,1.72,1.92,,
3,1.71,1.92,1.7,1.82
4,1.68,1.96,1.7,1.93
5,1.68,1.92,1.69,1.93
6,1.68,1.9,1.68,1.93
7,1.7,1.46,1.69,1.76
8,1.66,1.44,1.68,1.6
9,1.67,1.44,1.68,1.45
10,1.66,1.9,1.66,1.59
11,1.69,1.89,1.67,1.74
12,1.65,1.95,1.67,1.91
13,1.67,1.92,1.67,1.92
14,1.69,1.45,1.67,1.77
15,1.66,1.9,1.67,1.76
16,1.65,1.44,1.67,1.6
17,1.69,1.92,1.67,1.75
18,1.67,1.44,1.67,1.6
19,1.66,1.44,1.67,1.6
20,1.67,1.91,1.67,1.6
21,1.66,1.45,1.66,1.6
22,1.69,1.95,1.67,1.77
23,1.68,1.45,1.68,1.62
24,1.65,1.92,1.67,1.77
25,1.62,1.89,1.65,1.75
26,1.64,1.94,1.64,1.92
27,1.67,1.45,1.64,1.76
28,1.67,1.83,1.66,1.74
29,1.73,1.92,1.69,1.73
30,1.71,1.9,1.7,1.88
31,1.68,1.44,1.71,1.75
32,1.71,1.44,1.7,1.59
33,1.67,1.45,1.69,1.44
34,1.67,1.92,1.68,1.6
35,1.67,1.93,1.67,1.77
36,1.67,1.85,1.67,1.9
37,1.69,1.94,1.68,1.91
38,1.68,1.94,1.68,1.91
39,1.69,1.93,1.69,1.94
40,1.7,1.93,1.69,1.93
41,1.69,1.9,1.69,1.92
42,1.66,1.85,1.68,1.89
43,1.65,1.91,1.67,1.89
44,1.67,1.9,1.66,1.89
45,1.67,1.95,1.66,1.92
46,1.7,1.83,1.68,1.89
47,1.68,1.9,1.68,1.89
48,1.72,1.91,1.7,1.88
49,1.7,1.91,1.7,1.91
50,1.7,1.95,1.71,1.92
