t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.73,1.73,1.51,1.51,0.19,0.33,-0.26,0.91
1,1.67,1.7,1.67,1.59,0.3,0.3,0.63,0.63
2,1.99,1.8,1.41,1.53,0.08,0.34,-1.25,1.03
3,1.53,1.73,1.57,1.54,0.26,0.24,0.35,0.16
4,1.81,1.75,1.67,1.56,0.25,0.36,0.24,1.24
5,1.69,1.74,1.77,1.6,0.34,0.28,1.04,0.47
6,1.67,1.73,1.63,1.6,0.27,0.3,0.44,0.69
7,1.67,1.72,1.43,1.58,0.17,0.29,-0.45,0.57
8,1.83,1.73,1.65,1.59,0.23,0.38,0.08,1.33
9,1.45,1.7,1.57,1.59,0.26,0.2,0.31,-0.18
10,1.85,1.72,1.83,1.61,0.32,0.34,0.87,1.04
11,1.93,1.73,1.97,1.64,0.36,0.32,1.17,0.82
12,1.91,1.75,1.47,1.62,0.12,0.36,-0.91,1.22
13,1.91,1.76,1.63,1.63,0.19,0.41,-0.29,1.6
14,1.77,1.76,1.63,1.63,0.24,0.35,0.18,1.11
15,1.41,1.74,1.53,1.62,0.24,0.19,0.13,-0.29
16,1.43,1.72,1.93,1.64,0.35,0.1,1.07,-1.08
17,1.63,1.71,1.49,1.63,0.21,0.29,-0.11,0.56
18,1.45,1.7,1.55,1.62,0.25,0.21,0.24,-0.15
19,1.75,1.7,1.45,1.62,0.16,0.32,-0.57,0.82
20,1.71,1.7,1.59,1.61,0.24,0.33,0.16,0.89
21,1.67,1.7,1.79,1.62,0.36,0.26,1.16,0.31
22,1.55,1.7,1.77,1.63,0.35,0.2,1.09,-0.19
23,1.51,1.69,1.49,1.62,0.23,0.24,0.04,0.12
24,1.63,1.68,1.79,1.63,0.36,0.24,1.19,0.12
25,1.89,1.69,1.65,1.63,0.21,0.4,-0.13,1.54
26,1.87,1.7,1.75,1.63,0.27,0.38,0.41,1.36
27,1.45,1.69,1.43,1.63,0.2,0.21,-0.17,-0.11
28,1.59,1.69,1.97,1.64,0.42,0.15,1.7,-0.65
29,1.59,1.68,1.59,1.64,0.27,0.27,0.39,0.39
30,1.43,1.68,1.43,1.63,0.2,0.2,-0.18,-0.18
31,1.71,1.68,1.77,1.64,0.34,0.29,1.01,0.57
32,1.53,1.67,1.83,1.64,0.36,0.17,1.23,-0.46
33,1.93,1.68,1.51,1.64,0.13,0.38,-0.82,1.4
34,1.79,1.68,1.61,1.64,0.23,0.36,0.02,1.19
35,1.47,1.68,1.71,1.64,0.31,0.18,0.77,-0.38
36,1.79,1.68,1.47,1.63,0.16,0.33,-0.59,0.98
37,1.81,1.68,1.71,1.64,0.27,0.36,0.44,1.18
38,1.83,1.69,1.81,1.64,0.32,0.34,0.85,1.01
39,1.55,1.68,1.45,1.64,0.21,0.25,-0.15,0.24
40,1.93,1.69,1.79,1.64,0.26,0.4,0.36,1.5
41,1.87,1.69,1.85,1.64,0.32,0.34,0.89,1.06
42,1.53,1.69,1.99,1.65,0.4,0.12,1.58,-0.92
43,1.43,1.68,1.75,1.65,0.31,0.15,0.76,-0.64
44,1.73,1.68,1.61,1.65,0.25,0.33,0.2,0.96
45,1.81,1.69,1.79,1.66,0.32,0.34,0.83,0.98
46,1.87,1.69,1.69,1.66,0.24,0.39,0.13,1.45
47,1.43,1.69,1.73,1.66,0.3,0.15,0.71,-0.59
48,1.75,1.69,1.91,1.66,0.4,0.25,1.52,0.26
49,1.51,1.68,1.85,1.67,0.36,0.15,1.23,-0.6
50,1.91,1.69,1.41,1.66,0.1,0.33,-1.09,0.94
51,1.97,1.69,1.99,1.67,0.35,0.32,1.07,0.89
52,1.53,1.69,1.49,1.67,0.23,0.25,0.03,0.2
53,1.87,1.69,1.65,1.66,0.22,0.39,-0.06,1.47
54,1.97,1.7,1.95,1.67,0.33,0.35,0.9,1.08
55,1.91,1.7,1.43,1.67,0.1,0.34,-1.03,1.04
56,1.99,1.71,1.59,1.66,0.14,0.42,-0.71,1.74
57,1.55,1.7,1.51,1.66,0.23,0.25,0.1,0.28
58,1.55,1.7,1.93,1.67,0.4,0.15,1.52,-0.68
59,1.67,1.7,1.83,1.67,0.37,0.24,1.32,0.17
60,1.59,1.7,1.55,1.67,0.25,0.27,0.22,0.43
61,1.91,1.7,1.85,1.67,0.31,0.36,0.73,1.24
62,1.91,1.71,1.99,1.68,0.38,0.3,1.34,0.64
63,1.97,1.71,1.63,1.67,0.17,0.42,-0.5,1.76
64,1.73,1.71,1.93,1.68,0.41,0.23,1.62,0.08
65,1.67,1.71,1.71,1.68,0.32,0.28,0.81,0.54
66,1.83,1.71,1.51,1.68,0.16,0.36,-0.54,1.18
67,1.61,1.71,1.73,1.68,0.33,0.25,0.96,0.2
68,1.65,1.71,1.73,1.68,0.33,0.27,0.93,0.39
69,1.53,1.71,1.65,1.68,0.3,0.23,0.66,0.02
70,1.71,1.71,1.61,1.68,0.25,0.32,0.26,0.88
71,1.89,1.71,1.63,1.68,0.2,0.4,-0.22,1.54
72,1.93,1.71,1.71,1.68,0.22,0.41,-0.01,1.65
73,1.69,1.71,1.67,1.68,0.29,0.31,0.59,0.72
74,1.77,1.71,1.55,1.67,0.2,0.35,-0.19,1.09
75,1.51,1.71,1.79,1.68,0.35,0.17,1.08,-0.43
76,1.95,1.71,1.47,1.67,0.11,0.37,-1.0,1.28
77,1.45,1.71,1.87,1.68,0.35,0.12,1.07,-0.87
78,1.89,1.71,1.67,1.68,0.22,0.4,-0.04,1.54
79,1.61,1.71,1.95,1.68,0.42,0.16,1.69,-0.51
80,1.95,1.71,1.53,1.68,0.13,0.4,-0.81,1.5
