run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.11,0.98,,
2,1.13,1.25,,
3,1.14,1.23,1.13,1.15
4,1.12,1.26,1.13,1.25
5,1.12,1.22,1.13,1.24
6,1.1,1.22,1.11,1.23
7,1.14,1.27,1.12,1.24
8,1.11,0.98,1.12,1.16
9,1.12,1.27,1.12,1.17
10,1.11,1.27,1.11,1.17
11,1.11,1.0,1.11,1.18
12,1.1,1.02,1.11,1.1
13,1.12,1.24,1.11,1.09
14,1.12,1.26,1.11,1.17
15,1.12,0.99,1.12,1.16
16,1.1,0.98,1.11,1.08
17,1.14,1.01,1.12,0.99
18,1.1,1.27,1.11,1.09
19,1.15,0.99,1.13,1.09
20,1.14,1.0,1.13,1.09
21,1.1,0.98,1.13,0.99
22,1.1,0.99,1.11,0.99
23,1.13,1.27,1.11,1.08
24,1.11,0.98,1.11,1.08
25,1.1,1.01,1.11,1.09
26,1.12,1.26,1.11,1.08
27,1.12,0.99,1.11,1.09
28,1.11,0.99,1.12,1.08
29,1.1,1.27,1.11,1.08
30,1.13,1.27,1.11,1.18
31,1.13,0.99,1.12,1.18
32,1.09,0.99,1.12,1.08
33,1.12,1.26,1.11,1.08
34,1.12,0.99,1.11,1.08
35,1.11,0.99,1.12,1.08
36,1.13,0.98,1.12,0.99
37,1.12,0.98,1.12,0.98
38,1.09,0.98,1.11,0.98
39,1.1,1.24,1.1,1.07
40,1.09,1.26,1.09,1.16
41,1.11,1.02,1.1,1.17
42,1.1,1.26,1.1,1.18
43,1.11,1.25,1.11,1.18
44,1.11,0.98,1.11,1.16
45,1.11,1.27,1.11,1.17
46,1.15,1.26,1.12,1.17
47,1.11,1.26,1.12,1.26
48,1.11,0.98,1.12,1.17
49,1.1,1.25,1.11,1.16
50,1.1,0.98,1.1,1.07
