t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.85,1.85,1.79,1.79,0.3,0.36,0.68,1.17
1,1.49,1.67,1.77,1.78,0.34,0.17,0.98,-0.46
2,1.41,1.58,1.73,1.76,0.3,0.15,0.64,-0.67
3,1.99,1.68,1.75,1.76,0.22,0.43,-0.07,1.8
4,1.57,1.66,1.69,1.75,0.32,0.24,0.82,0.12
5,1.67,1.66,1.65,1.73,0.28,0.3,0.54,0.67
6,1.45,1.63,1.55,1.7,0.25,0.21,0.24,-0.15
7,1.61,1.63,1.69,1.7,0.31,0.26,0.8,0.31
8,1.87,1.66,1.71,1.7,0.25,0.39,0.22,1.43
9,1.89,1.68,1.65,1.7,0.21,0.4,-0.13,1.54
10,1.85,1.69,1.65,1.69,0.22,0.38,0.01,1.4
11,1.53,1.68,1.63,1.69,0.29,0.23,0.58,0.07
12,1.85,1.69,1.65,1.68,0.22,0.38,0.01,1.4
13,1.61,1.69,1.71,1.69,0.32,0.25,0.88,0.26
14,1.57,1.68,1.69,1.69,0.32,0.24,0.82,0.12
15,1.89,1.69,1.71,1.69,0.24,0.4,0.14,1.5
16,1.55,1.68,1.61,1.68,0.28,0.24,0.51,0.19
17,1.71,1.69,1.67,1.68,0.28,0.32,0.54,0.81
18,1.57,1.68,1.77,1.69,0.35,0.21,1.11,-0.1
19,1.43,1.67,1.73,1.69,0.3,0.15,0.71,-0.59
20,1.83,1.67,1.73,1.69,0.28,0.36,0.46,1.23
21,1.63,1.67,1.71,1.69,0.32,0.26,0.87,0.35
22,1.91,1.68,1.71,1.69,0.23,0.4,0.07,1.58
23,1.85,1.69,1.59,1.69,0.19,0.38,-0.27,1.38
24,1.41,1.68,1.59,1.68,0.26,0.18,0.3,-0.38
25,1.85,1.68,1.63,1.68,0.21,0.38,-0.08,1.41
26,1.99,1.7,1.65,1.68,0.17,0.43,-0.49,1.83
27,1.75,1.7,1.59,1.68,0.23,0.34,0.05,1.04
28,1.49,1.69,1.65,1.68,0.29,0.21,0.62,-0.15
29,1.63,1.69,1.63,1.67,0.28,0.28,0.52,0.52
30,1.97,1.7,1.63,1.67,0.17,0.42,-0.5,1.76
31,1.75,1.7,1.67,1.67,0.27,0.34,0.43,0.99
32,1.97,1.71,1.65,1.67,0.18,0.43,-0.42,1.78
33,1.63,1.71,1.57,1.67,0.25,0.29,0.25,0.58
34,1.69,1.71,1.57,1.67,0.24,0.32,0.12,0.82
35,1.59,1.7,1.61,1.66,0.28,0.27,0.48,0.37
36,1.47,1.7,1.71,1.67,0.31,0.18,0.77,-0.38
37,1.79,1.7,1.79,1.67,0.32,0.32,0.89,0.89
38,1.79,1.7,1.83,1.67,0.35,0.31,1.08,0.76
39,1.47,1.69,1.85,1.68,0.35,0.14,1.11,-0.75
40,1.77,1.7,1.87,1.68,0.37,0.28,1.31,0.51
