run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.47,0.5,,
2,0.46,0.43,,
3,0.46,0.42,0.46,0.45
4,0.47,0.5,0.46,0.45
5,0.46,0.43,0.46,0.45
6,0.46,0.42,0.46,0.45
7,0.47,0.5,0.46,0.45
8,0.47,0.42,0.47,0.45
9,0.47,0.5,0.47,0.47
10,0.46,0.5,0.47,0.47
11,0.46,0.5,0.46,0.5
12,0.46,0.42,0.46,0.47
13,0.46,0.42,0.46,0.45
14,0.47,0.5,0.46,0.45
15,0.46,0.5,0.46,0.47
16,0.47,0.42,0.47,0.47
17,0.47,0.5,0.47,0.47
18,0.47,0.43,0.47,0.45
19,0.46,0.5,0.47,0.48
20,0.47,0.42,0.47,0.45
21,0.47,0.43,0.47,0.45
22,0.46,0.47,0.47,0.44
23,0.47,0.5,0.47,0.47
24,0.46,0.42,0.46,0.46
25,0.47,0.43,0.47,0.45
26,0.46,0.43,0.46,0.43
27,0.46,0.5,0.46,0.45
28,0.47,0.5,0.46,0.48
29,0.46,0.42,0.46,0.47
30,0.46,0.5,0.46,0.47
31,0.46,0.42,0.46,0.45
32,0.47,0.45,0.46,0.46
33,0.47,0.49,0.47,0.45
34,0.47,0.51,0.47,0.48
35,0.47,0.45,0.47,0.48
36,0.46,0.5,0.47,0.49
37,0.47,0.49,0.47,0.48
38,0.47,0.5,0.47,0.5
39,0.47,0.5,0.47,0.5
40,0.47,0.49,0.47,0.5
41,0.46,0.42,0.47,0.47
42,0.47,0.49,0.47,0.47
43,0.47,0.43,0.47,0.45
44,0.47,0.5,0.47,0.47
45,0.47,0.49,0.47,0.47
46,0.46,0.5,0.47,0.5
47,0.47,0.42,0.47,0.47
48,0.46,0.5,0.46,0.47
49,0.46,0.42,0.46,0.45
50,0.47,0.42,0.46,0.45
