t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.67,1.67,1.71,1.71,0.26,0.34,-3.4,-0.26
1,1.83,1.75,1.65,1.68,0.06,0.54,-11.28,7.66
2,1.73,1.74,1.73,1.7,0.1,0.53,-9.93,7.5
3,1.85,1.77,1.63,1.68,0.07,0.5,-10.93,5.99
4,1.59,1.73,1.61,1.66,0.17,0.38,-7.06,1.5
5,1.55,1.7,1.53,1.64,0.17,0.33,-6.95,-0.74
6,1.57,1.68,1.59,1.63,0.18,0.36,-6.72,0.57
7,1.93,1.71,1.61,1.63,0.17,0.43,-7.05,3.24
8,1.99,1.75,1.57,1.62,0.18,0.39,-6.73,1.88
9,1.97,1.77,1.63,1.62,0.23,0.39,-4.49,1.67
10,1.89,1.78,1.63,1.62,0.31,0.33,-1.24,-0.57
11,1.53,1.76,1.67,1.63,0.4,0.13,2.02,-8.81
12,1.81,1.76,1.53,1.62,0.3,0.29,-1.93,-2.35
13,1.57,1.75,1.63,1.62,0.39,0.16,1.64,-7.31
14,1.81,1.75,1.67,1.62,0.49,0.18,5.77,-6.59
15,1.89,1.76,1.65,1.63,0.51,0.2,6.57,-5.74
16,1.83,1.77,1.71,1.63,0.47,0.22,4.86,-5.1
17,1.89,1.77,1.69,1.63,0.46,0.24,4.7,-4.22
18,1.57,1.76,1.69,1.64,0.39,0.17,1.8,-7.17
19,1.97,1.77,1.71,1.64,0.26,0.41,-3.27,2.62
20,1.53,1.76,1.67,1.64,0.31,0.24,-1.54,-4.38
21,1.63,1.75,1.65,1.64,0.29,0.29,-2.36,-2.06
22,1.93,1.76,1.75,1.65,0.18,0.48,-6.61,5.33
23,1.47,1.75,1.77,1.65,0.35,0.15,-0.01,-7.75
24,1.47,1.74,1.83,1.66,0.29,0.28,-2.38,-2.71
25,1.45,1.73,1.79,1.66,0.26,0.29,-3.47,-2.13
