t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.49,0.49,0.47,0.47,0.0,0.42,-3.62,4.07
1,0.49,0.49,0.47,0.47,0.0,0.54,-3.62,6.43
2,0.49,0.49,0.46,0.47,0.0,0.55,-3.62,6.48
3,0.45,0.48,0.45,0.46,0.0,0.62,-3.62,7.83
4,0.48,0.48,0.46,0.46,0.0,0.91,-3.62,13.2
5,0.42,0.47,0.46,0.46,0.0,0.59,-3.62,7.27
6,0.49,0.47,0.46,0.46,0.0,0.57,-3.62,6.93
7,0.48,0.47,0.46,0.46,0.0,0.42,-3.62,4.21
8,0.44,0.47,0.49,0.46,0.0,0.51,-3.62,5.88
9,0.46,0.47,0.48,0.46,0.0,0.54,-3.62,6.42
10,0.43,0.47,0.46,0.46,0.0,0.28,-3.62,1.6
11,0.49,0.47,0.47,0.46,0.02,0.36,-3.27,3.04
12,0.46,0.47,0.46,0.46,0.12,0.52,-1.39,6.01
13,0.51,0.47,0.45,0.46,0.0,0.67,-3.62,8.72
14,0.5,0.47,0.44,0.46,0.0,0.69,-3.62,9.05
15,0.42,0.47,0.46,0.46,0.0,0.62,-3.62,7.76
16,0.48,0.47,0.45,0.46,0.0,0.51,-3.62,5.81
17,0.47,0.47,0.45,0.46,0.0,0.67,-3.62,8.72
18,0.5,0.47,0.44,0.46,0.0,0.46,-3.62,4.95
19,0.43,0.47,0.47,0.46,0.0,0.56,-3.62,6.76
20,0.42,0.47,0.47,0.46,0.1,0.31,-1.83,2.17
21,0.51,0.47,0.49,0.46,0.0,0.35,-3.62,2.9
22,0.48,0.47,0.48,0.46,0.0,0.29,-3.62,1.69
23,0.48,0.47,0.49,0.46,0.0,0.35,-3.62,2.89
24,0.45,0.47,0.48,0.46,0.0,0.48,-3.62,5.2
25,0.43,0.47,0.48,0.46,0.0,0.69,-3.62,9.17
26,0.45,0.47,0.48,0.46,0.0,0.61,-3.62,7.69
27,0.45,0.47,0.47,0.46,0.0,0.43,-3.62,4.28
28,0.43,0.47,0.47,0.47,0.0,0.33,-3.62,2.45
29,0.42,0.46,0.46,0.46,0.0,0.26,-3.62,1.2
30,0.48,0.46,0.45,0.46,0.0,0.24,-3.62,0.81
31,0.49,0.46,0.45,0.46,0.0,0.08,-3.62,-2.15
32,0.43,0.46,0.46,0.46,0.11,0.07,-1.65,-2.41
33,0.46,0.46,0.48,0.46,0.15,0.0,-0.89,-3.62
34,0.47,0.46,0.47,0.46,0.0,0.0,-3.62,-3.62
35,0.46,0.46,0.47,0.46,0.15,0.04,-0.94,-2.94
36,0.47,0.46,0.47,0.46,0.21,0.13,0.24,-1.29
37,0.43,0.46,0.47,0.46,0.18,0.16,-0.29,-0.64
38,0.46,0.46,0.47,0.46,0.19,0.2,-0.15,0.09
39,0.45,0.46,0.46,0.46,0.05,0.36,-2.76,3.0
40,0.46,0.46,0.48,0.46,0.0,0.25,-3.62,1.02
41,0.5,0.46,0.48,0.47,0.16,0.34,-0.65,2.6
42,0.49,0.46,0.47,0.47,0.03,0.18,-2.98,-0.22
43,0.5,0.47,0.46,0.47,0.13,0.11,-1.28,-1.56
44,0.51,0.47,0.45,0.46,0.36,0.01,3.04,-3.38
45,0.44,0.47,0.47,0.46,0.42,0.0,4.07,-3.62
46,0.42,0.46,0.47,0.46,0.48,0.0,5.34,-3.62
47,0.48,0.47,0.47,0.47,0.66,0.0,8.52,-3.62
48,0.42,0.46,0.47,0.47,0.62,0.0,7.8,-3.62
49,0.42,0.46,0.47,0.47,0.46,0.04,4.83,-2.81
50,0.48,0.46,0.46,0.47,0.36,0.2,3.06,0.05
51,0.5,0.46,0.44,0.46,0.3,0.29,2.0,1.79
52,0.49,0.46,0.46,0.46,0.32,0.06,2.25,-2.61
53,0.49,0.47,0.45,0.46,0.48,0.0,5.35,-3.62
54,0.5,0.47,0.45,0.46,0.26,0.0,1.12,-3.62
55,0.51,0.47,0.45,0.46,0.47,0.0,5.08,-3.62
56,0.44,0.47,0.45,0.46,0.36,0.0,3.0,-3.62
57,0.43,0.47,0.46,0.46,0.24,0.0,0.82,-3.62
58,0.49,0.47,0.46,0.46,0.32,0.0,2.27,-3.62
59,0.47,0.47,0.46,0.46,0.39,0.0,3.5,-3.62
60,0.42,0.46,0.47,0.46,0.53,0.0,6.1,-3.62
61,0.47,0.47,0.47,0.46,0.53,0.0,6.12,-3.62
62,0.44,0.46,0.46,0.46,0.35,0.0,2.9,-3.62
63,0.48,0.46,0.45,0.46,0.27,0.0,1.28,-3.62
64,0.5,0.47,0.44,0.46,0.0,0.04,-3.62,-2.82
65,0.51,0.47,0.44,0.46,0.14,0.05,-1.1,-2.67
66,0.49,0.47,0.45,0.46,0.0,0.01,-3.62,-3.45
67,0.45,0.47,0.47,0.46,0.26,0.0,1.25,-3.62
68,0.5,0.47,0.45,0.46,0.24,0.02,0.9,-3.19
69,0.49,0.47,0.46,0.46,0.0,0.19,-3.56,-0.11
70,0.51,0.47,0.45,0.46,0.0,0.31,-3.62,2.14
71,0.43,0.47,0.44,0.46,0.0,0.53,-3.62,6.18
72,0.44,0.47,0.46,0.46,0.0,0.47,-3.62,5.15
73,0.5,0.47,0.47,0.46,0.0,0.43,-3.62,4.37
74,0.45,0.47,0.48,0.46,0.0,0.47,-3.62,5.12
75,0.49,0.47,0.44,0.46,0.0,0.29,-3.62,1.67
76,0.42,0.47,0.45,0.46,0.19,0.05,-0.05,-2.79
77,0.46,0.47,0.47,0.46,0.0,0.23,-3.62,0.64
78,0.5,0.47,0.47,0.46,0.0,0.29,-3.62,1.73
79,0.5,0.47,0.46,0.46,0.23,0.26,0.71,1.17
80,0.51,0.47,0.46,0.46,0.57,0.0,6.89,-3.61
81,0.5,0.47,0.46,0.46,0.48,0.01,5.18,-3.45
