run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.43,0.43,,
2,0.51,0.42,,
3,0.5,0.5,0.48,0.45
4,0.43,0.51,0.48,0.48
5,0.5,0.46,0.48,0.49
6,0.5,0.43,0.48,0.47
7,0.42,0.43,0.47,0.44
8,0.47,0.45,0.46,0.44
9,0.5,0.42,0.46,0.43
10,0.44,0.43,0.47,0.43
11,0.5,0.48,0.48,0.44
12,0.42,0.51,0.45,0.47
13,0.5,0.42,0.47,0.47
14,0.42,0.42,0.45,0.45
15,0.5,0.46,0.47,0.43
16,0.51,0.5,0.48,0.46
17,0.42,0.44,0.48,0.47
18,0.43,0.5,0.45,0.48
19,0.51,0.42,0.45,0.45
20,0.42,0.42,0.45,0.45
21,0.5,0.45,0.48,0.43
22,0.44,0.42,0.45,0.43
23,0.5,0.5,0.48,0.46
24,0.42,0.5,0.45,0.47
25,0.42,0.43,0.45,0.48
26,0.49,0.5,0.44,0.48
27,0.47,0.42,0.46,0.45
28,0.5,0.5,0.49,0.47
29,0.42,0.42,0.46,0.45
30,0.49,0.43,0.47,0.45
31,0.43,0.5,0.45,0.45
32,0.5,0.42,0.47,0.45
33,0.5,0.43,0.48,0.45
34,0.5,0.49,0.5,0.45
35,0.5,0.42,0.5,0.45
36,0.51,0.45,0.5,0.45
37,0.5,0.42,0.5,0.43
38,0.5,0.44,0.5,0.44
39,0.5,0.5,0.5,0.45
40,0.5,0.5,0.5,0.48
41,0.5,0.42,0.5,0.47
42,0.5,0.42,0.5,0.45
43,0.5,0.5,0.5,0.45
44,0.43,0.48,0.48,0.47
45,0.42,0.43,0.45,0.47
46,0.49,0.44,0.45,0.45
47,0.42,0.42,0.44,0.43
48,0.43,0.51,0.45,0.46
49,0.46,0.5,0.44,0.48
50,0.5,0.48,0.46,0.5
