run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.89,1.44,,
2,1.93,1.96,,
3,1.94,1.92,1.92,1.77
4,1.95,1.45,1.94,1.78
5,1.94,1.75,1.94,1.71
6,1.95,1.95,1.95,1.72
7,1.92,1.96,1.94,1.89
8,1.9,1.92,1.92,1.94
9,1.95,1.93,1.92,1.94
10,1.45,1.95,1.77,1.93
11,1.94,1.88,1.78,1.92
12,1.95,1.95,1.78,1.93
13,1.91,1.91,1.93,1.91
14,1.44,1.94,1.77,1.93
15,1.45,1.96,1.6,1.94
16,1.44,1.92,1.44,1.94
17,1.66,1.45,1.52,1.78
18,1.45,1.95,1.52,1.77
19,1.95,1.96,1.69,1.79
20,1.95,1.89,1.78,1.93
21,1.45,1.63,1.78,1.83
22,1.9,1.84,1.77,1.79
23,1.83,1.86,1.73,1.78
24,1.96,1.96,1.9,1.89
25,1.97,1.95,1.92,1.92
26,1.92,1.92,1.95,1.94
27,1.44,1.44,1.78,1.77
28,1.96,1.96,1.77,1.77
29,1.96,1.95,1.79,1.78
30,1.92,1.96,1.95,1.96
31,1.95,1.44,1.94,1.78
32,1.95,1.95,1.94,1.78
33,1.95,1.95,1.95,1.78
34,1.96,1.46,1.95,1.79
35,1.93,1.94,1.95,1.78
36,1.95,1.96,1.95,1.79
37,1.95,1.89,1.94,1.93
38,1.44,1.95,1.78,1.93
39,1.91,1.89,1.77,1.91
40,1.96,1.97,1.77,1.94
41,1.44,1.44,1.77,1.77
42,1.95,1.92,1.78,1.78
43,1.96,1.96,1.78,1.77
44,1.96,1.87,1.96,1.92
45,1.96,1.95,1.96,1.93
46,1.96,1.95,1.96,1.92
47,1.96,1.95,1.96,1.95
48,1.92,1.92,1.95,1.94
49,1.81,1.95,1.9,1.94
50,1.95,1.95,1.89,1.94
