run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,0.47,0.47,,
2,0.47,0.47,,
3,0.47,0.51,0.47,0.48
4,0.46,0.51,0.47,0.5
5,0.47,0.48,0.47,0.5
6,0.47,0.49,0.47,0.49
7,0.47,0.42,0.47,0.46
8,0.46,0.5,0.47,0.47
9,0.47,0.47,0.47,0.46
10,0.47,0.5,0.47,0.49
11,0.46,0.51,0.47,0.49
12,0.47,0.5,0.47,0.5
13,0.47,0.51,0.47,0.51
14,0.47,0.49,0.47,0.5
15,0.47,0.5,0.47,0.5
16,0.47,0.42,0.47,0.47
17,0.47,0.43,0.47,0.45
18,0.47,0.49,0.47,0.45
19,0.47,0.42,0.47,0.45
20,0.46,0.49,0.47,0.47
21,0.47,0.48,0.47,0.46
22,0.47,0.43,0.47,0.47
23,0.47,0.43,0.47,0.45
24,0.47,0.43,0.47,0.43
25,0.47,0.48,0.47,0.45
26,0.46,0.5,0.47,0.47
27,0.47,0.51,0.47,0.5
28,0.47,0.46,0.47,0.49
29,0.47,0.49,0.47,0.49
30,0.47,0.46,0.47,0.47
31,0.47,0.47,0.47,0.47
32,0.46,0.49,0.47,0.47
33,0.46,0.48,0.46,0.48
34,0.47,0.43,0.46,0.47
35,0.47,0.44,0.47,0.45
36,0.47,0.42,0.47,0.43
37,0.47,0.46,0.47,0.44
38,0.47,0.47,0.47,0.45
39,0.46,0.51,0.47,0.48
40,0.47,0.42,0.47,0.47
41,0.47,0.5,0.47,0.48
42,0.47,0.45,0.47,0.46
43,0.47,0.51,0.47,0.49
44,0.46,0.44,0.47,0.47
45,0.47,0.45,0.47,0.47
46,0.46,0.48,0.46,0.46
47,0.47,0.5,0.47,0.48
48,0.47,0.42,0.47,0.47
49,0.46,0.42,0.47,0.45
50,0.47,0.5,0.47,0.45
