run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.1,1.0,,
2,1.12,1.09,,
3,1.13,1.06,1.12,1.05
4,1.11,1.04,1.12,1.06
5,1.13,1.13,1.12,1.08
6,1.11,0.96,1.12,1.04
7,1.13,1.14,1.12,1.08
8,1.14,1.04,1.13,1.05
9,1.14,1.13,1.14,1.1
10,1.12,0.96,1.13,1.04
11,1.14,1.21,1.13,1.1
12,1.13,0.98,1.13,1.05
13,1.11,0.97,1.13,1.05
14,1.14,1.23,1.13,1.06
15,1.11,0.98,1.12,1.06
16,1.1,0.96,1.12,1.06
17,1.14,1.13,1.12,1.02
18,1.15,0.97,1.13,1.02
19,1.14,1.05,1.14,1.05
20,1.13,1.16,1.14,1.06
21,1.14,1.13,1.14,1.11
22,1.11,1.02,1.13,1.1
23,1.12,0.97,1.12,1.04
24,1.11,0.96,1.11,0.98
25,1.14,1.17,1.12,1.03
26,1.13,1.18,1.13,1.1
27,1.1,0.96,1.12,1.1
28,1.13,0.96,1.12,1.03
29,1.13,1.17,1.12,1.03
30,1.14,1.17,1.13,1.1
31,1.14,0.96,1.14,1.1
32,1.14,1.18,1.14,1.1
33,1.14,1.29,1.14,1.14
34,1.14,1.26,1.14,1.24
35,1.14,1.19,1.14,1.25
36,1.14,1.29,1.14,1.25
37,1.14,1.04,1.14,1.17
38,1.14,1.08,1.14,1.14
39,1.14,1.29,1.14,1.14
40,1.11,0.98,1.13,1.12
41,1.11,0.96,1.12,1.08
42,1.14,1.06,1.12,1.0
43,1.14,1.18,1.13,1.07
44,1.14,0.98,1.14,1.07
45,1.14,0.96,1.14,1.04
46,1.13,1.06,1.14,1.0
47,1.11,1.09,1.13,1.04
48,1.14,1.29,1.13,1.15
49,1.13,1.06,1.13,1.15
50,1.11,1.1,1.13,1.15
