run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.69,1.95,,
2,1.69,1.91,,
3,1.69,1.86,1.69,1.91
4,1.69,1.9,1.69,1.89
5,1.7,1.51,1.69,1.76
6,1.68,1.45,1.69,1.62
7,1.68,1.96,1.69,1.64
8,1.68,1.91,1.68,1.77
9,1.71,1.94,1.69,1.94
10,1.69,1.93,1.69,1.93
11,1.68,1.45,1.69,1.77
12,1.68,1.44,1.68,1.61
13,1.67,1.46,1.68,1.45
14,1.68,1.45,1.68,1.45
15,1.69,1.81,1.68,1.57
16,1.68,1.89,1.68,1.72
17,1.68,1.44,1.68,1.71
18,1.7,1.95,1.69,1.76
19,1.69,1.95,1.69,1.78
20,1.68,1.44,1.69,1.78
21,1.67,1.45,1.68,1.61
22,1.69,1.44,1.68,1.44
23,1.69,1.45,1.68,1.45
24,1.69,1.45,1.69,1.45
25,1.69,1.96,1.69,1.62
26,1.69,1.45,1.69,1.62
27,1.69,1.44,1.69,1.62
28,1.69,1.45,1.69,1.45
29,1.7,1.95,1.69,1.61
30,1.68,1.44,1.69,1.61
31,1.68,1.44,1.69,1.61
32,1.69,1.96,1.68,1.61
33,1.69,1.95,1.69,1.78
34,1.68,1.44,1.69,1.78
35,1.69,1.88,1.69,1.76
36,1.67,1.44,1.68,1.59
37,1.7,1.95,1.69,1.76
38,1.69,1.91,1.69,1.77
39,1.68,1.89,1.69,1.92
40,1.69,1.44,1.69,1.75
41,1.7,1.96,1.69,1.76
42,1.69,1.44,1.69,1.61
43,1.7,1.44,1.7,1.61
44,1.68,1.85,1.69,1.58
45,1.69,1.46,1.69,1.58
46,1.69,1.93,1.69,1.75
47,1.68,1.44,1.69,1.61
48,1.68,1.96,1.68,1.78
49,1.68,1.95,1.68,1.78
50,1.7,1.45,1.69,1.79
