run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.15,1.26,,
2,1.27,0.98,,
3,0.98,1.16,1.13,1.13
4,1.17,1.08,1.14,1.07
5,1.09,1.26,1.08,1.17
6,1.27,1.0,1.18,1.11
7,1.27,1.05,1.21,1.1
8,1.26,1.07,1.27,1.04
9,1.25,1.27,1.26,1.13
10,0.98,1.22,1.16,1.19
11,1.27,0.99,1.17,1.16
12,1.12,1.14,1.12,1.12
13,1.03,1.13,1.14,1.09
14,1.11,1.27,1.09,1.18
15,1.13,1.14,1.09,1.18
16,0.99,1.11,1.08,1.17
17,1.26,1.27,1.13,1.17
18,1.15,1.09,1.13,1.16
19,1.03,0.99,1.15,1.12
20,1.27,1.26,1.15,1.11
21,1.27,1.02,1.19,1.09
22,1.27,1.04,1.27,1.11
23,1.27,0.99,1.27,1.02
24,1.01,1.15,1.18,1.06
25,1.07,1.22,1.12,1.12
26,1.25,1.27,1.11,1.21
27,1.08,1.02,1.13,1.17
28,1.07,1.2,1.13,1.16
29,0.99,1.1,1.05,1.11
30,1.0,0.99,1.02,1.1
31,1.09,1.09,1.03,1.06
32,1.01,1.08,1.03,1.05
33,1.27,1.26,1.12,1.14
34,1.27,1.12,1.18,1.15
35,1.26,1.21,1.27,1.2
36,1.27,1.05,1.27,1.13
37,1.26,0.98,1.26,1.08
38,0.98,1.0,1.17,1.01
39,1.21,1.0,1.15,0.99
40,1.22,1.03,1.14,1.01
41,0.99,1.26,1.14,1.1
42,1.22,1.12,1.14,1.14
43,0.99,1.06,1.07,1.15
44,1.15,1.24,1.12,1.14
45,1.12,1.19,1.09,1.16
46,1.14,1.18,1.14,1.2
47,1.15,1.26,1.14,1.21
48,1.19,1.25,1.16,1.23
49,1.27,1.24,1.2,1.25
50,1.22,0.98,1.23,1.16
