run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.27,1.22,,
2,1.14,1.19,,
3,1.21,1.01,1.21,1.14
4,0.99,1.25,1.11,1.15
5,1.14,0.98,1.11,1.08
6,1.25,1.26,1.13,1.16
7,1.27,1.12,1.22,1.12
8,1.25,1.05,1.26,1.14
9,1.08,1.26,1.2,1.14
10,1.23,1.08,1.19,1.13
11,1.22,1.24,1.18,1.19
12,1.26,1.27,1.24,1.2
13,0.99,1.27,1.16,1.26
14,0.98,1.17,1.08,1.24
15,1.0,1.26,0.99,1.23
16,1.0,1.01,0.99,1.15
17,1.25,1.21,1.08,1.16
18,1.27,0.99,1.17,1.07
19,1.24,0.99,1.25,1.06
20,1.24,1.27,1.25,1.08
21,1.01,0.98,1.16,1.08
22,1.06,1.12,1.1,1.12
23,1.27,1.06,1.11,1.05
24,1.02,1.04,1.12,1.07
25,0.99,1.15,1.09,1.08
26,1.03,1.27,1.01,1.15
27,1.23,1.26,1.08,1.23
28,1.09,0.99,1.12,1.17
29,1.23,1.23,1.18,1.16
30,1.05,1.01,1.12,1.08
31,1.0,0.99,1.09,1.08
32,0.99,1.26,1.01,1.09
33,1.21,1.01,1.07,1.09
34,0.99,1.04,1.06,1.1
35,0.99,1.19,1.06,1.08
36,1.2,1.27,1.06,1.17
37,1.09,1.12,1.09,1.19
38,1.27,1.26,1.19,1.22
39,0.98,0.99,1.11,1.12
40,1.14,1.26,1.13,1.17
41,1.23,1.26,1.12,1.17
42,1.01,1.27,1.13,1.26
43,1.26,1.22,1.17,1.25
44,1.27,1.17,1.18,1.22
45,1.04,1.19,1.19,1.19
46,1.13,1.26,1.15,1.21
47,1.26,0.99,1.14,1.15
48,1.26,1.2,1.22,1.15
49,1.27,1.04,1.26,1.08
50,1.22,1.17,1.25,1.14
