run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.44,1.44,,
2,1.95,1.95,,
3,1.82,1.94,1.74,1.78
4,1.95,1.77,1.91,1.89
5,1.96,1.86,1.91,1.86
6,1.95,1.94,1.95,1.86
7,1.95,1.95,1.95,1.92
8,1.96,1.96,1.95,1.95
9,1.95,1.96,1.95,1.96
10,1.84,1.81,1.92,1.91
11,1.9,1.95,1.9,1.91
12,1.95,1.95,1.9,1.9
13,1.93,1.81,1.93,1.9
14,1.95,1.63,1.94,1.8
15,1.86,1.94,1.91,1.79
16,1.95,1.96,1.92,1.84
17,1.95,1.95,1.92,1.95
18,1.95,1.9,1.95,1.94
19,1.74,1.94,1.88,1.93
20,1.95,1.44,1.88,1.76
21,1.88,1.91,1.86,1.76
22,1.95,1.89,1.93,1.75
23,1.45,1.95,1.76,1.92
24,1.44,1.44,1.61,1.76
25,1.91,1.93,1.6,1.77
26,1.96,1.92,1.77,1.76
27,1.78,1.91,1.88,1.92
28,1.89,1.95,1.88,1.93
29,1.95,1.91,1.87,1.92
30,1.95,1.44,1.93,1.77
31,1.92,1.89,1.94,1.75
32,1.94,1.94,1.94,1.76
33,1.44,1.45,1.77,1.76
34,1.85,1.84,1.74,1.74
35,1.77,1.95,1.69,1.75
36,1.95,1.45,1.86,1.75
37,1.95,1.96,1.89,1.79
38,1.83,1.95,1.91,1.79
39,1.95,1.96,1.91,1.96
40,1.45,1.44,1.74,1.78
41,1.45,1.95,1.62,1.78
42,1.96,1.69,1.62,1.69
43,1.92,1.97,1.78,1.87
44,1.45,1.45,1.78,1.7
45,1.46,1.97,1.61,1.8
46,1.95,1.95,1.62,1.79
47,1.95,1.44,1.79,1.79
48,1.94,1.9,1.95,1.76
49,1.45,1.45,1.78,1.6
50,1.95,1.93,1.78,1.76
