t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.42,0.42,0.48,0.48,0.07,0.24,-2.41,0.8
1,0.45,0.43,0.47,0.48,0.0,0.16,-3.62,-0.68
2,0.48,0.45,0.49,0.48,0.08,0.09,-2.23,-2.04
3,0.44,0.45,0.42,0.47,0.06,0.15,-2.6,-0.93
4,0.48,0.45,0.48,0.47,0.0,0.07,-3.62,-2.25
5,0.46,0.45,0.5,0.47,0.0,0.54,-3.62,6.4
6,0.49,0.46,0.49,0.48,0.0,0.7,-3.62,9.24
7,0.44,0.46,0.5,0.48,0.09,0.61,-1.93,7.7
8,0.48,0.46,0.51,0.48,0.26,0.42,1.22,4.06
9,0.46,0.46,0.42,0.48,0.29,0.36,1.75,3.11
10,0.48,0.46,0.48,0.48,0.02,0.5,-3.17,5.58
11,0.43,0.46,0.44,0.47,0.11,0.39,-1.59,3.59
12,0.44,0.46,0.43,0.47,0.2,0.37,0.16,3.29
13,0.43,0.45,0.43,0.47,0.44,0.18,4.43,-0.32
14,0.46,0.45,0.5,0.47,0.54,0.0,6.38,-3.62
15,0.5,0.46,0.45,0.47,0.12,0.42,-1.47,4.2
16,0.46,0.46,0.51,0.47,0.0,0.3,-3.62,1.98
17,0.47,0.46,0.45,0.47,0.0,0.2,-3.62,0.1
18,0.43,0.46,0.45,0.47,0.02,0.06,-3.34,-2.55
19,0.44,0.46,0.47,0.47,0.1,0.06,-1.74,-2.56
20,0.49,0.46,0.48,0.47,0.0,0.32,-3.62,2.32
21,0.43,0.46,0.48,0.47,0.0,0.16,-3.62,-0.64
22,0.47,0.46,0.43,0.47,0.0,0.13,-3.62,-1.16
23,0.46,0.46,0.49,0.47,0.0,0.09,-3.62,-1.92
24,0.49,0.46,0.5,0.47,0.17,0.0,-0.52,-3.62
25,0.44,0.46,0.42,0.47,0.15,0.06,-0.9,-2.44
26,0.47,0.46,0.44,0.47,0.23,0.17,0.58,-0.53
27,0.49,0.46,0.42,0.47,0.42,0.09,4.12,-1.92
28,0.5,0.46,0.49,0.47,0.29,0.03,1.65,-3.1
29,0.5,0.46,0.45,0.47,0.44,0.0,4.59,-3.62
30,0.5,0.46,0.48,0.47,0.23,0.0,0.71,-3.6
31,0.48,0.46,0.47,0.47,0.21,0.0,0.32,-3.62
32,0.46,0.46,0.47,0.47,0.0,0.22,-3.62,0.42
33,0.49,0.46,0.5,0.47,0.0,0.0,-3.62,-3.62
34,0.5,0.47,0.45,0.47,0.0,0.0,-3.62,-3.62
35,0.51,0.47,0.44,0.47,0.0,0.0,-3.62,-3.62
36,0.48,0.47,0.42,0.47,0.0,0.0,-3.62,-3.62
37,0.42,0.47,0.49,0.47,0.04,0.0,-2.89,-3.62
38,0.48,0.47,0.46,0.47,0.3,0.0,1.99,-3.62
39,0.5,0.47,0.43,0.47,0.3,0.0,1.93,-3.62
40,0.48,0.47,0.46,0.46,0.38,0.0,3.44,-3.62
41,0.45,0.47,0.45,0.46,0.41,0.0,4.01,-3.62
42,0.44,0.47,0.42,0.46,0.47,0.0,5.13,-3.62
43,0.48,0.47,0.51,0.46,0.47,0.02,5.03,-3.28
44,0.43,0.47,0.47,0.46,0.28,0.29,1.47,1.69
45,0.48,0.47,0.51,0.47,0.32,0.48,2.28,5.19
46,0.49,0.47,0.51,0.47,0.56,0.04,6.79,-2.97
47,0.47,0.47,0.42,0.47,0.51,0.08,5.78,-2.17
48,0.42,0.47,0.48,0.47,0.25,0.17,1.02,-0.41
49,0.5,0.47,0.47,0.47,0.24,0.4,0.86,3.78
50,0.48,0.47,0.47,0.47,0.09,0.6,-1.91,7.54
51,0.48,0.47,0.48,0.47,0.2,0.37,-0.0,3.21
52,0.45,0.47,0.51,0.47,0.39,0.12,3.5,-1.34
53,0.42,0.47,0.43,0.47,0.1,0.17,-1.74,-0.5
54,0.45,0.47,0.47,0.47,0.22,0.22,0.38,0.39
55,0.48,0.47,0.47,0.47,0.42,0.14,4.15,-1.06
56,0.46,0.47,0.47,0.47,0.23,0.25,0.68,0.95
57,0.45,0.47,0.48,0.47,0.0,0.0,-3.62,-3.62
58,0.44,0.47,0.49,0.47,0.0,0.0,-3.62,-3.62
59,0.46,0.46,0.43,0.47,0.11,0.0,-1.59,-3.62
60,0.47,0.47,0.49,0.47,0.07,0.0,-2.41,-3.62
61,0.43,0.46,0.49,0.47,0.03,0.0,-3.1,-3.62
62,0.47,0.46,0.5,0.47,0.03,0.0,-3.15,-3.62
63,0.43,0.46,0.47,0.47,0.0,0.14,-3.62,-0.96
64,0.42,0.46,0.48,0.47,0.0,0.13,-3.62,-1.25
65,0.5,0.46,0.51,0.47,0.0,0.28,-3.62,1.56
66,0.48,0.46,0.46,0.47,0.06,0.0,-2.47,-3.62
67,0.44,0.46,0.49,0.47,0.18,0.0,-0.21,-3.62
68,0.42,0.46,0.42,0.47,0.15,0.04,-0.77,-2.86
69,0.5,0.46,0.46,0.47,0.15,0.2,-0.76,0.03
70,0.47,0.46,0.47,0.47,0.43,0.0,4.34,-3.62
71,0.44,0.46,0.48,0.47,0.5,0.0,5.62,-3.62
72,0.46,0.46,0.46,0.47,0.18,0.0,-0.27,-3.62
73,0.46,0.46,0.5,0.47,0.38,0.0,3.39,-3.62
74,0.48,0.46,0.5,0.47,0.51,0.0,5.75,-3.62
75,0.47,0.46,0.46,0.47,0.53,0.0,6.2,-3.62
76,0.45,0.46,0.51,0.47,0.58,0.0,7.19,-3.62
77,0.48,0.46,0.45,0.47,0.51,0.08,5.89,-2.14
78,0.51,0.46,0.47,0.47,0.39,0.06,3.52,-2.56
79,0.46,0.46,0.48,0.47,0.42,0.0,4.1,-3.62
80,0.45,0.46,0.42,0.47,0.48,0.0,5.28,-3.58
81,0.44,0.46,0.44,0.47,0.15,0.13,-0.79,-1.2
82,0.46,0.46,0.5,0.47,0.4,0.0,3.82,-3.62
83,0.48,0.46,0.48,0.47,0.28,0.0,1.47,-3.62
84,0.48,0.46,0.46,0.47,0.38,0.0,3.48,-3.62
85,0.49,0.46,0.45,0.47,0.29,0.0,1.67,-3.62
86,0.46,0.46,0.47,0.47,0.38,0.0,3.33,-3.62
87,0.51,0.46,0.44,0.47,0.13,0.0,-1.28,-3.62
88,0.48,0.47,0.51,0.47,0.51,0.0,5.78,-3.62
89,0.48,0.47,0.5,0.47,0.43,0.0,4.29,-3.62
90,0.5,0.47,0.46,0.47,0.43,0.0,4.29,-3.62
