run,avg_price_firm_1,avg_price_firm_2,rolling_avg_firm_1,rolling_avg_firm_2
1,1.59,1.61,,
2,1.59,1.63,,
3,1.61,1.59,1.6,1.61
4,1.59,1.53,1.6,1.58
5,1.71,1.65,1.64,1.59
6,1.57,1.47,1.62,1.55
7,1.57,1.59,1.62,1.57
8,1.69,1.57,1.61,1.54
9,1.57,1.59,1.61,1.58
10,1.59,1.61,1.62,1.59
11,1.61,1.59,1.59,1.6
12,1.61,1.53,1.6,1.58
13,1.55,1.61,1.59,1.58
14,1.59,1.55,1.58,1.56
15,1.59,1.63,1.58,1.6
16,1.61,1.51,1.6,1.56
17,1.57,1.55,1.59,1.56
18,1.65,1.57,1.61,1.54
19,1.57,1.63,1.6,1.58
20,1.45,1.59,1.56,1.6
21,1.59,1.53,1.54,1.58
22,1.59,1.51,1.54,1.54
23,1.55,1.65,1.58,1.56
24,1.55,1.57,1.56,1.58
25,1.61,1.49,1.57,1.57
26,1.61,1.57,1.59,1.54
27,1.57,1.55,1.6,1.54
28,1.55,1.63,1.58,1.58
29,1.59,1.59,1.57,1.59
30,1.55,1.59,1.56,1.6
31,1.53,1.59,1.56,1.59
32,1.59,1.55,1.56,1.58
33,1.65,1.67,1.59,1.6
34,1.51,1.57,1.58,1.6
35,1.59,1.53,1.58,1.59
36,1.55,1.55,1.55,1.55
37,1.55,1.65,1.56,1.58
38,1.53,1.51,1.54,1.57
39,1.55,1.61,1.54,1.59
40,1.57,1.53,1.55,1.55
41,1.59,1.63,1.57,1.59
42,1.55,1.63,1.57,1.6
43,1.65,1.49,1.6,1.58
44,1.51,1.59,1.57,1.57
45,1.61,1.53,1.59,1.54
46,1.57,1.63,1.56,1.58
47,1.55,1.47,1.58,1.54
48,1.59,1.51,1.57,1.54
49,1.57,1.65,1.57,1.54
50,1.59,1.63,1.58,1.6
