t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.04,1.04,1.21,1.21,0.61,0.5,0.86,0.02
1,1.27,1.15,1.07,1.14,0.51,0.64,0.1,1.12
2,1.02,1.11,1.18,1.15,0.59,0.5,0.71,-0.04
3,1.25,1.14,1.25,1.18,0.63,0.63,1.02,1.02
4,1.24,1.16,1.12,1.17,0.54,0.63,0.36,1.03
5,1.23,1.18,1.23,1.18,0.62,0.62,0.93,0.93
6,1.15,1.17,1.24,1.19,0.63,0.57,1.03,0.53
7,1.22,1.18,1.07,1.17,0.52,0.62,0.17,0.92
8,0.97,1.16,1.05,1.16,0.53,0.48,0.2,-0.12
9,1.12,1.15,1.22,1.17,0.62,0.55,0.93,0.39
10,1.02,1.14,1.05,1.16,0.53,0.51,0.21,0.07
11,1.19,1.14,1.15,1.15,0.57,0.6,0.59,0.77
12,1.22,1.15,1.07,1.15,0.52,0.62,0.17,0.92
13,1.01,1.14,0.98,1.14,0.49,0.5,-0.06,0.03
14,1.01,1.13,1.05,1.13,0.53,0.5,0.21,0.02
15,1.1,1.13,1.03,1.12,0.51,0.55,0.09,0.4
16,1.03,1.12,1.12,1.12,0.56,0.51,0.49,0.08
17,1.1,1.12,1.16,1.13,0.59,0.54,0.68,0.34
18,0.98,1.11,1.09,1.12,0.54,0.49,0.34,-0.09
19,1.18,1.12,1.28,1.13,0.65,0.57,1.18,0.59
20,1.12,1.12,1.11,1.13,0.55,0.56,0.43,0.48
21,1.24,1.12,1.12,1.13,0.54,0.63,0.36,1.03
22,1.22,1.13,1.18,1.13,0.58,0.61,0.66,0.91
23,1.07,1.12,1.06,1.13,0.53,0.54,0.25,0.3
24,1.12,1.12,1.02,1.13,0.5,0.56,0.03,0.49
25,1.14,1.13,1.27,1.13,0.64,0.55,1.13,0.44
26,1.13,1.13,1.29,1.14,0.65,0.54,1.23,0.34
27,0.98,1.12,1.18,1.14,0.59,0.48,0.69,-0.19
28,1.27,1.13,1.0,1.13,0.46,0.63,-0.3,1.06
29,1.06,1.12,1.23,1.14,0.62,0.51,0.97,0.1
30,1.16,1.12,1.03,1.13,0.5,0.58,0.03,0.67
31,1.04,1.12,0.96,1.13,0.48,0.52,-0.16,0.15
32,1.22,1.13,1.07,1.13,0.52,0.62,0.17,0.92
33,1.2,1.13,1.23,1.13,0.62,0.6,0.95,0.76
34,1.23,1.13,1.02,1.13,0.48,0.62,-0.12,0.94
35,1.01,1.13,1.29,1.13,0.64,0.46,1.16,-0.29
36,1.2,1.13,1.29,1.13,0.65,0.59,1.22,0.69
37,1.28,1.13,1.27,1.14,0.63,0.64,1.05,1.12
38,1.11,1.13,1.25,1.14,0.63,0.54,1.08,0.28
39,1.28,1.14,1.06,1.14,0.5,0.64,0.02,1.16
40,1.01,1.13,1.2,1.14,0.6,0.48,0.8,-0.12
41,0.98,1.13,1.29,1.14,0.64,0.45,1.13,-0.41
42,1.25,1.13,1.29,1.15,0.65,0.62,1.18,0.98
43,1.27,1.13,1.29,1.15,0.65,0.63,1.17,1.03
44,1.2,1.14,1.06,1.15,0.52,0.6,0.15,0.83
45,1.15,1.14,1.27,1.15,0.64,0.56,1.13,0.49
46,1.12,1.14,1.23,1.15,0.62,0.55,0.98,0.37
47,1.24,1.14,1.13,1.15,0.55,0.63,0.41,1.03
48,1.18,1.14,1.29,1.16,0.65,0.57,1.23,0.57
49,1.18,1.14,1.18,1.16,0.59,0.59,0.7,0.7
50,1.01,1.14,1.14,1.16,0.57,0.49,0.57,-0.05
51,1.24,1.14,1.28,1.16,0.64,0.62,1.14,0.93
52,0.96,1.14,1.01,1.15,0.5,0.48,0.02,-0.15
53,1.27,1.14,1.18,1.16,0.58,0.64,0.61,1.12
54,1.16,1.14,1.2,1.16,0.6,0.58,0.81,0.63
55,1.25,1.14,1.07,1.15,0.51,0.63,0.12,1.07
56,1.25,1.14,0.98,1.15,0.46,0.62,-0.33,1.0
57,1.16,1.14,1.24,1.15,0.63,0.57,1.02,0.58
58,1.25,1.15,1.09,1.15,0.52,0.63,0.17,1.07
59,1.25,1.15,1.13,1.15,0.55,0.63,0.4,1.08
60,0.96,1.14,1.28,1.15,0.63,0.44,1.06,-0.5
61,1.21,1.15,1.06,1.15,0.52,0.61,0.13,0.87
62,1.23,1.15,1.02,1.15,0.48,0.62,-0.12,0.94
63,1.23,1.15,1.12,1.15,0.55,0.62,0.37,0.98
64,1.03,1.15,1.23,1.15,0.62,0.49,0.95,-0.07
65,1.22,1.15,1.27,1.15,0.64,0.6,1.1,0.83
66,0.97,1.14,1.11,1.15,0.55,0.48,0.42,-0.16
67,0.98,1.14,1.02,1.15,0.51,0.49,0.07,-0.06
68,1.23,1.14,1.24,1.15,0.62,0.61,0.98,0.91
69,1.0,1.14,1.25,1.15,0.63,0.47,1.01,-0.28
70,1.13,1.14,1.21,1.15,0.61,0.56,0.88,0.46
71,1.13,1.14,1.12,1.15,0.56,0.57,0.47,0.53
72,1.21,1.14,1.12,1.15,0.55,0.61,0.4,0.88
73,1.12,1.14,1.18,1.15,0.59,0.55,0.73,0.44
74,1.18,1.14,1.01,1.15,0.49,0.59,-0.09,0.71
75,1.19,1.14,1.22,1.15,0.61,0.59,0.91,0.72
76,1.04,1.14,1.11,1.15,0.56,0.52,0.44,0.13
77,0.97,1.14,1.23,1.15,0.61,0.46,0.9,-0.34
78,1.16,1.14,1.09,1.15,0.54,0.59,0.29,0.68
79,1.14,1.14,1.03,1.15,0.51,0.57,0.06,0.58
80,1.02,1.14,1.28,1.15,0.64,0.47,1.12,-0.21
81,1.23,1.14,0.96,1.15,0.45,0.61,-0.4,0.89
82,1.11,1.14,1.25,1.15,0.63,0.54,1.08,0.28
83,1.04,1.14,1.21,1.15,0.61,0.5,0.86,0.02
84,1.0,1.14,1.22,1.15,0.61,0.47,0.88,-0.21
85,1.04,1.13,1.04,1.15,0.52,0.52,0.16,0.16
86,1.25,1.14,1.23,1.15,0.61,0.63,0.9,1.04
87,1.27,1.14,1.19,1.15,0.58,0.64,0.66,1.12
88,1.12,1.14,1.1,1.15,0.55,0.56,0.38,0.49
89,1.09,1.14,1.25,1.15,0.63,0.52,1.07,0.17
