t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,0.46,0.46,0.46,0.46,0.2,0.2,0.04,0.05
1,0.45,0.46,0.51,0.48,0.2,0.19,0.16,-0.06
2,0.43,0.45,0.43,0.47,0.2,0.2,0.01,0.01
3,0.43,0.44,0.44,0.46,0.2,0.2,0.02,0.0
4,0.43,0.44,0.46,0.46,0.2,0.19,0.07,-0.02
5,0.5,0.45,0.5,0.47,0.2,0.2,0.07,0.08
6,0.51,0.46,0.49,0.47,0.2,0.2,0.03,0.12
7,0.5,0.47,0.46,0.47,0.19,0.2,-0.03,0.15
8,0.44,0.46,0.45,0.47,0.2,0.2,0.04,0.02
9,0.46,0.46,0.43,0.46,0.19,0.2,-0.02,0.07
10,0.49,0.47,0.44,0.46,0.19,0.2,-0.06,0.13
11,0.46,0.46,0.46,0.46,0.2,0.2,0.06,0.04
12,0.47,0.47,0.5,0.46,0.2,0.2,0.14,-0.0
13,0.42,0.46,0.47,0.46,0.2,0.19,0.07,-0.05
14,0.45,0.46,0.49,0.47,0.2,0.19,0.12,-0.02
15,0.5,0.46,0.44,0.46,0.19,0.2,-0.07,0.15
16,0.43,0.46,0.46,0.46,0.2,0.2,0.06,-0.01
17,0.45,0.46,0.49,0.47,0.2,0.19,0.13,-0.03
18,0.45,0.46,0.43,0.46,0.2,0.2,-0.0,0.05
19,0.48,0.46,0.5,0.47,0.2,0.2,0.13,0.01
20,0.47,0.46,0.45,0.46,0.2,0.2,0.01,0.08
21,0.43,0.46,0.42,0.46,0.2,0.2,-0.02,0.01
22,0.45,0.46,0.44,0.46,0.2,0.2,0.03,0.04
23,0.43,0.46,0.5,0.46,0.2,0.19,0.15,-0.08
24,0.44,0.46,0.44,0.46,0.2,0.2,0.02,0.02
25,0.51,0.46,0.5,0.46,0.2,0.2,0.05,0.1
26,0.47,0.46,0.46,0.46,0.2,0.2,0.04,0.08
27,0.44,0.46,0.47,0.46,0.2,0.2,0.09,-0.01
28,0.45,0.46,0.47,0.46,0.2,0.2,0.08,0.02
29,0.42,0.46,0.51,0.47,0.21,0.19,0.17,-0.15
30,0.46,0.46,0.49,0.47,0.2,0.2,0.13,-0.0
31,0.44,0.46,0.43,0.47,0.2,0.2,-0.01,0.02
32,0.47,0.46,0.51,0.47,0.2,0.19,0.15,-0.03
33,0.45,0.46,0.43,0.47,0.2,0.2,-0.01,0.05
34,0.48,0.46,0.48,0.47,0.2,0.2,0.08,0.06
35,0.42,0.46,0.51,0.47,0.2,0.19,0.16,-0.13
36,0.48,0.46,0.45,0.47,0.2,0.2,-0.01,0.11
37,0.46,0.46,0.49,0.47,0.2,0.2,0.11,0.02
38,0.45,0.46,0.43,0.47,0.2,0.2,-0.0,0.05
39,0.43,0.46,0.47,0.47,0.2,0.19,0.09,-0.03
40,0.43,0.46,0.42,0.47,0.19,0.2,-0.02,0.0
41,0.5,0.46,0.5,0.47,0.2,0.2,0.08,0.07
42,0.48,0.46,0.51,0.47,0.2,0.2,0.14,0.0
43,0.48,0.46,0.49,0.47,0.2,0.2,0.09,0.06
44,0.48,0.46,0.47,0.47,0.2,0.2,0.05,0.08
45,0.51,0.46,0.45,0.47,0.19,0.2,-0.08,0.17
46,0.47,0.46,0.42,0.47,0.19,0.2,-0.05,0.07
47,0.42,0.46,0.49,0.47,0.2,0.19,0.14,-0.1
48,0.43,0.46,0.43,0.47,0.2,0.2,-0.0,0.0
49,0.46,0.46,0.43,0.47,0.2,0.2,-0.01,0.07
50,0.46,0.46,0.42,0.46,0.19,0.2,-0.04,0.07
51,0.49,0.46,0.47,0.46,0.2,0.2,0.03,0.11
52,0.46,0.46,0.42,0.46,0.19,0.2,-0.04,0.07
53,0.47,0.46,0.46,0.46,0.2,0.2,0.05,0.07
54,0.5,0.46,0.48,0.46,0.2,0.2,0.0,0.13
55,0.49,0.46,0.45,0.46,0.2,0.2,-0.01,0.12
56,0.49,0.46,0.49,0.46,0.2,0.2,0.08,0.08
57,0.44,0.46,0.42,0.46,0.19,0.2,-0.03,0.02
58,0.48,0.46,0.45,0.46,0.2,0.2,-0.01,0.11
59,0.51,0.46,0.51,0.46,0.2,0.2,0.08,0.07
60,0.42,0.46,0.49,0.46,0.2,0.19,0.13,-0.1
61,0.44,0.46,0.47,0.46,0.2,0.19,0.09,-0.02
62,0.5,0.46,0.47,0.46,0.2,0.2,-0.0,0.14
63,0.44,0.46,0.5,0.47,0.2,0.19,0.15,-0.07
64,0.49,0.46,0.43,0.46,0.19,0.2,-0.05,0.12
65,0.49,0.46,0.43,0.46,0.19,0.2,-0.08,0.13
66,0.45,0.46,0.42,0.46,0.19,0.2,-0.04,0.05
67,0.44,0.46,0.44,0.46,0.2,0.2,0.02,0.02
68,0.47,0.46,0.5,0.46,0.2,0.2,0.13,0.0
69,0.43,0.46,0.51,0.46,0.2,0.19,0.17,-0.13
70,0.49,0.46,0.47,0.46,0.2,0.2,0.02,0.11
71,0.44,0.46,0.48,0.46,0.2,0.2,0.1,-0.02
72,0.42,0.46,0.45,0.46,0.2,0.19,0.03,-0.03
73,0.42,0.46,0.46,0.46,0.2,0.19,0.06,-0.03
74,0.49,0.46,0.49,0.46,0.2,0.2,0.07,0.07
75,0.44,0.46,0.49,0.46,0.2,0.19,0.12,-0.04
76,0.43,0.46,0.47,0.46,0.2,0.19,0.08,-0.03
77,0.5,0.46,0.43,0.46,0.19,0.2,-0.08,0.15
78,0.51,0.46,0.46,0.46,0.19,0.21,-0.06,0.17
79,0.44,0.46,0.45,0.46,0.2,0.2,0.05,0.01
80,0.47,0.46,0.49,0.46,0.2,0.2,0.12,0.01
81,0.42,0.46,0.49,0.46,0.2,0.19,0.11,-0.09
82,0.46,0.46,0.46,0.46,0.2,0.2,0.05,0.04
83,0.46,0.46,0.44,0.46,0.2,0.2,0.01,0.06
84,0.47,0.46,0.44,0.46,0.2,0.2,-0.0,0.08
85,0.47,0.46,0.43,0.46,0.19,0.2,-0.03,0.08
86,0.43,0.46,0.42,0.46,0.2,0.2,-0.02,0.01
87,0.49,0.46,0.5,0.46,0.2,0.2,0.1,0.04
88,0.47,0.46,0.42,0.46,0.19,0.2,-0.06,0.09
89,0.47,0.46,0.44,0.46,0.19,0.2,-0.02,0.09
90,0.45,0.46,0.48,0.46,0.2,0.2,0.1,-0.0
91,0.51,0.46,0.49,0.46,0.2,0.2,0.01,0.13
92,0.47,0.46,0.45,0.46,0.2,0.2,0.02,0.09
93,0.43,0.46,0.42,0.46,0.19,0.2,-0.02,0.0
94,0.49,0.46,0.45,0.46,0.19,0.2,-0.03,0.13
95,0.46,0.46,0.47,0.46,0.2,0.2,0.07,0.04
96,0.46,0.46,0.48,0.46,0.2,0.2,0.1,0.01
97,0.5,0.46,0.49,0.46,0.2,0.2,0.06,0.09
98,0.5,0.46,0.46,0.46,0.2,0.2,-0.01,0.14
99,0.46,0.46,0.5,0.46,0.2,0.19,0.14,-0.03
100,0.42,0.46,0.46,0.46,0.2,0.19,0.05,-0.04
101,0.46,0.46,0.45,0.46,0.2,0.2,0.03,0.05
102,0.44,0.46,0.46,0.46,0.2,0.2,0.07,-0.0
103,0.43,0.46,0.42,0.46,0.2,0.2,-0.02,0.01
104,0.42,0.46,0.48,0.46,0.2,0.19,0.1,-0.06
105,0.5,0.46,0.47,0.46,0.2,0.2,-0.01,0.14
106,0.47,0.46,0.45,0.46,0.2,0.2,0.02,0.09
107,0.44,0.46,0.48,0.46,0.2,0.19,0.11,-0.03
108,0.45,0.46,0.49,0.46,0.2,0.19,0.14,-0.04
109,0.47,0.46,0.45,0.46,0.2,0.2,0.02,0.08
110,0.43,0.46,0.51,0.46,0.2,0.19,0.17,-0.13
111,0.44,0.46,0.43,0.46,0.2,0.2,0.0,0.02
112,0.49,0.46,0.42,0.46,0.19,0.2,-0.09,0.13
113,0.48,0.46,0.43,0.46,0.19,0.2,-0.03,0.1
114,0.43,0.46,0.5,0.46,0.2,0.19,0.15,-0.1
115,0.42,0.46,0.45,0.46,0.2,0.19,0.05,-0.02
116,0.46,0.46,0.48,0.46,0.2,0.2,0.08,0.04
117,0.49,0.46,0.49,0.46,0.2,0.2,0.09,0.06
118,0.43,0.46,0.47,0.46,0.2,0.19,0.09,-0.02
119,0.5,0.46,0.5,0.46,0.2,0.2,0.07,0.08
120,0.42,0.46,0.5,0.46,0.2,0.19,0.15,-0.12
121,0.43,0.46,0.5,0.46,0.2,0.19,0.15,-0.11
122,0.43,0.46,0.46,0.46,0.2,0.19,0.06,-0.02
123,0.48,0.46,0.47,0.46,0.2,0.2,0.05,0.08
