t,firm1_price,firm1_price_rolling_average,firm2_price,firm2_price_rolling_average,firm1_profit,firm2_profit,firm1_delta,firm2_delta
0,1.63,1.63,1.51,1.51,0.22,0.29,-0.02,0.57
1,1.87,1.75,1.89,1.7,0.35,0.33,1.07,0.9
2,1.71,1.74,1.67,1.69,0.28,0.32,0.54,0.81
3,1.71,1.73,1.51,1.64,0.2,0.32,-0.21,0.85
4,1.91,1.77,1.53,1.62,0.14,0.39,-0.7,1.42
5,1.79,1.77,1.89,1.67,0.38,0.28,1.34,0.53
6,1.97,1.8,1.59,1.65,0.15,0.42,-0.65,1.7
7,1.73,1.79,1.77,1.67,0.33,0.3,0.96,0.66
8,1.67,1.78,1.45,1.64,0.18,0.29,-0.37,0.62
9,1.77,1.78,1.93,1.67,0.4,0.25,1.55,0.27
10,1.85,1.78,1.77,1.68,0.29,0.36,0.59,1.22
11,1.79,1.78,1.49,1.67,0.16,0.34,-0.51,1.03
12,1.95,1.8,1.91,1.68,0.32,0.36,0.82,1.17
13,1.49,1.77,1.57,1.68,0.26,0.22,0.35,-0.01
14,1.91,1.78,1.91,1.69,0.34,0.34,1.0,1.0
15,1.77,1.78,1.97,1.71,0.42,0.23,1.7,0.1
16,1.71,1.78,1.75,1.71,0.33,0.29,0.92,0.63
17,1.75,1.78,1.99,1.73,0.43,0.22,1.8,-0.07
18,1.85,1.78,1.53,1.72,0.16,0.37,-0.52,1.28
19,1.53,1.77,1.63,1.71,0.29,0.23,0.58,0.07
20,1.45,1.75,1.95,1.72,0.36,0.1,1.19,-1.06
21,1.73,1.75,1.71,1.72,0.3,0.32,0.68,0.82
22,1.85,1.76,1.85,1.73,0.33,0.33,0.97,0.97
23,1.85,1.76,1.75,1.73,0.28,0.37,0.49,1.27
24,1.71,1.76,1.77,1.73,0.34,0.29,1.01,0.57
25,1.83,1.76,1.87,1.74,0.35,0.31,1.13,0.8
26,1.97,1.77,1.49,1.73,0.11,0.38,-0.99,1.39
27,1.47,1.76,1.45,1.72,0.21,0.22,-0.1,-0.03
28,1.57,1.75,1.71,1.72,0.33,0.23,0.89,0.07
29,1.55,1.74,1.65,1.71,0.3,0.24,0.66,0.12
30,1.83,1.75,1.97,1.72,0.4,0.27,1.55,0.37
31,1.53,1.74,1.77,1.72,0.34,0.19,1.06,-0.28
32,1.73,1.74,1.55,1.72,0.21,0.33,-0.08,0.96
33,1.51,1.73,1.49,1.71,0.23,0.24,0.04,0.12
34,1.99,1.74,1.47,1.71,0.1,0.38,-1.1,1.34
35,1.73,1.74,1.75,1.71,0.32,0.31,0.87,0.72
36,1.71,1.74,1.41,1.7,0.15,0.29,-0.63,0.6
37,1.47,1.73,1.95,1.7,0.37,0.11,1.28,-1.0
